No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMax_AEA(dm)	SpMaxA_AEA(dm)	SpMAD_AEA(dm)	Chi0_EA(dm)	SM04_EA(bo)	SM11_EA(bo)	SM03_EA(dm)	SM04_EA(dm)	SM08_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig12_EA(ri)	Eig02_AEA(ed)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig07_AEA(dm)	Eig13_AEA(dm)
2449	2-45	0.644073693960721	18.0587344967706	5.81821377848122	1.67004473140431	0.142554741617258	10.1299759897383	0.595880940572841	1.36602463962828	3.64016670998938	0.214127453528787	1.52972745637246	13.7161111074258	5.81413053182507	13.0480255326781	2.24295397748674	3.88222624239618	-1.60572936498354	4.1149559461487	2.7413592573363	2.61101027291721	0.921557387375762	0.86	0.86	0	0	0	0	0	0	0	-0.458753352043967	-0.86	-0.86	-1.22363408359242	5.69412075953469	3.5083656151446	2.68639372323622	1.22463989459711	-1.11493777504903
2450	3-37	0.570196227992396	20.0411094958525	7.70025751080281	1.86015257980153	0.151091073186652	10.0880072202127	0.45854578273694	1.43158017110526	5.24953864610502	0.238615393004774	1.65541833479053	14.2292306454978	6.87858390168186	17.0565195910803	0	5.51079962628199	-1	6.27022097573755	3.3980044152996	3.14973019735441	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	-0.758320580370579	6.68867472420892	3.53086401307591	2.9521335748965	1.60671369940979	-0.414070214457893
2451	2-69	0.581917248084685	27.658494256123	6.59464553020388	1.73549159670865	0.0791594688004248	17.9070835920915	0.577647857809402	1.54914478586652	4.42361575053412	0.142697282275294	1.73661168356544	23.3190241837611	6.92853781816466	16.116110582012	3.19870577007881	4.81244121213799	-0.0120543791579761	12.3733400960566	3.79061028145379	3.39409332346002	2.44279252384717	2.17836884220768	0.827668943564992	0.764722171772206	0.286045781840519	0	0	0	0	0	0	0	0	0.20744527204064	8.01923359698131	4.13321082261696	3.84886003997844	2.72213732088686	0.947092355101431
2452	3-36	0.501818580745149	20.0577688685948	7.70025788129916	1.85386209818804	0.132960144404254	14.200044834681	0.56800179338724	1.44074474717821	5.24953831096538	0.209981532438615	1.64062461136714	18.163046405741	6.95009611947166	17.0602868167799	1.59265791239408	5.57819471109251	-0.999999999999999	6.30748104601409	3.39819401094133	3.18484631093668	1.90704494858192	0.86	0.86	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.235397247362047	6.72026201627979	3.59481836381279	3.45003363285317	2.17496418301351	0.207840002889725
2453	2-51	0.464314086929063	25.8221194157574	6.66088199702894	1.80247709503471	0.0650256189234329	14.5584085209918	0.404400236694217	1.53403424894976	4.2459699903584	0.117943610843289	1.64093842655654	29.3406580552497	7.09578965318278	16.0035202192077	2.59061110629139	4.06940416266841	0.506632124941599	8.68340487651439	3.75126368520384	3.48311172683079	1.9087833846067	1.02332790443728	0.764722171772206	0.68	0.561448518436126	0	0	0	0	0	0	0	0	0.795612186623419	7.99664745783252	4.01133454014207	3.73618737373287	2.61599298365981	1.05342831536859
2454	4-51	0.419893216049807	25.9621744394638	6.62301720522435	1.73117704115125	0.0617748789590244	19.8314386043571	0.495785965108929	1.56341454645871	4.30878641826716	0.107719660456679	1.70404763467882	33.7280440600508	7.08422642209791	16.0104178970209	3.08002930336747	4.76218165305857	0.690161792649592	9.11354384778094	3.78856505450749	3.40528650395204	2.45394353281317	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.403764955768001	0.14897385865223	0	0	0	0	0	0	1.36383262341938	8.02446063221129	4.04709940369075	3.81695224679637	2.77654958887912	1.48494403448758
2455	3-6	0.505402675781926	20.5200969338823	7.70025952043556	1.84655606185605	0.132960144404254	12.4880072202127	0.499520288808507	1.41430789356395	5.24955311055461	0.209982124422184	1.67331081221376	17.3561038943126	6.98402163443559	17.0797155980058	0.93058803657498	5.51945584761172	-1	6.55772363352699	3.43961595720129	3.39198589156198	1.2	0.86	0.86	0	0	0	0	0	0	0	0	0	0	-0.334347449222924	7.2891894505831	3.7746786630426	3.33408821577385	2.07632476558899	-0.122250237723478
2456	3-53	0.644921387245892	24.619240462374	7.23050378771688	1.85199152669583	0.0871347536883071	9.29720149050101	0.37188805962004	1.59148872706327	4.16051420538926	0.166420568215571	1.66768004861338	19.0150702913057	6.86197308632701	16.1031704477649	2.44887870100053	3.83598035511403	-0.771303770759593	7.88963090724498	3.71970820092972	3.1418666751844	1.9087833846067	0.561448518436126	0	0	0	0	0	0	0	0	0	0	0	-0.404724114357482	7.37588190998517	3.76018042887095	3.48282502279346	1.94151718817343	0.0576122443015279
2457	2-74	0.440876791211271	25.9021521658409	7.09157005253733	1.82089405129191	0.0645774613898201	14.9103445677165	0.392377488624119	1.54287492324058	4.29739913058889	0.113089450804971	1.67607062406742	30.469074271706	7.19387362945773	16.1067631491789	2.59061110629139	4.23674622211299	0.477433043004386	8.73798461878525	3.7817124394671	3.64850810949885	1.9087833846067	1.02332790443728	0.827668943564992	0.68	0.561448518436125	0	0	0	0	0	0	0	0	1.15114452860249	8.01293405520499	4.0402092487537	3.74297997963006	2.77349922772352	1.29785773772203
2458	3-49	0.622873171527543	24.6909191657549	7.23161876992926	1.82310520705709	0.0837834170079876	9.29720149050101	0.357584672711577	1.56621750394201	4.17748009886228	0.160672311494703	1.65224828269789	18.6082151301495	6.87652257655103	16.1218356739311	2.44887870100053	3.83598035511403	-0.655134068915568	7.88967812468909	3.74466492751181	3.15952711375725	1.9087833846067	0.561448518436126	0	0	0	0	0	0	0	0	0	0	0	-0.192845124243815	7.52972858825034	3.76911489002853	3.48330820753429	1.94535145951584	0.215881195887364
2459	2-80	0.556658217362628	25.7739567368984	6.93902549188681	1.75925061792613	0.0814264174615722	15.8514533751697	0.528381779172324	1.53653634634857	4.28453674618589	0.14281789153953	1.68513173262801	27.1649229888006	6.95559260839629	16.1930664721793	2.88156867980791	4.55877343467965	-0.165545999533878	8.6425529395835	3.75028464310375	3.46912830023191	2.44279252384717	1.02332790443728	0.764722171772206	0.68	0.286045781840519	0.286045781840519	0	0	0	0	0	0	0	0.227255925961146	7.98769448919416	4.07360300143794	3.77944975061974	2.28232196152585	0.649753663668147
2460	4-59	0.552821121584631	27.3841052333401	6.06226587531533	1.64816763360757	0.0836805212280907	11.876248430623	0.371132763456969	1.54972340052133	4.24799708054654	0.132749908767079	1.68888728275896	17.9037396245302	6.81234509417748	15.8655180108755	2.99929392334254	4.72512114697304	-0.0281269921440348	11.8324590313386	3.7240744192855	3.40354427451792	2.44279252384717	0.53150923032491	0.286045781840518	0	0	0	0	0	0	0	0	0	0	0.439071061262491	8.08596864517008	4.09283062002157	3.7829913127748	2.05084492878073	0.835987387580286
2461	4-44	0.339320283186599	18.2063326701798	6.44832226228805	1.6417174680153	0.077306290485391	17.2512864271662	0.539102700848942	1.37809994856876	3.96637919413533	0.123949349816729	1.51246575013063	21.401837312646	6.58098581782231	14.3847122284985	3.09752322589435	4.77652290307812	0.356285143290336	6.93762264361254	3.41621403367671	3.10295777492989	2.47181559281617	1.98430282055951	0.684933391289339	0.511529852172174	0.282631274338383	0.216628986874994	0	0	0	0	0	0	0	0.720830568109901	6.11182625064399	3.81220895755685	3.68694355260254	1.92401520550578	1.11487723019097
2462	4-51	0.419893216049807	25.9621744394638	6.62301720522435	1.73117704115125	0.0617748789590244	19.8314386043571	0.495785965108929	1.56341454645871	4.30878641826716	0.107719660456679	1.70404763467882	33.7280440600508	7.08422642209791	16.0104178970209	3.08002930336747	4.76218165305857	0.690161792649592	9.11354384778094	3.78856505450749	3.40528650395204	2.45394353281317	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.403764955768001	0.14897385865223	0	0	0	0	0	0	1.36383262341938	8.02446063221129	4.04709940369075	3.81695224679637	2.77654958887912	1.48494403448758
2463	2-35	0.567224645897642	24.6630243906923	7.32208957330103	1.78299952152295	0.0667389064388462	8.77737876057538	0.313477812877692	1.45338388745187	3.99860833085219	0.142807440387578	1.630570565397	22.8793967500295	6.97002560470826	16.2860581207513	0.324977857195476	3.33352366256811	-0.254163700298203	8.64928070721493	3.67801521563148	3.24763461450553	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0.349187284446099	6.57901464704515	3.72788686668945	3.16798815228906	2.16119997993414	0.463357996147648
2464	2-28	0.511411308445468	24.9721137186417	7.25350536178928	1.76714007589476	0.0778507590242726	16.731440488153	0.52285751525478	1.51177707047707	4.21831188412084	0.131822246378776	1.65567853362233	24.5412805761207	7.00782683270635	16.1961914941074	3.19870577007881	4.84612621426827	0.0929274171050534	8.47571234729143	3.74768510298025	3.21824915971666	2.47176501754253	2.17836884220768	0.52890551693842	0.472877836234392	0.222578742376741	0	0	0	0	0	0	0	0	0.485686056132301	7.54719982409668	3.93817870715829	3.7942386398587	2.39418299569881	1.01603121891485
2465	2-80	0.556658217362628	25.7739567368984	6.93902549188681	1.75925061792613	0.0814264174615722	15.8514533751697	0.528381779172324	1.53653634634857	4.28453674618589	0.14281789153953	1.68513173262801	27.1649229888006	6.95559260839629	16.1930664721793	2.88156867980791	4.55877343467965	-0.165545999533878	8.6425529395835	3.75028464310375	3.46912830023191	2.44279252384717	1.02332790443728	0.764722171772206	0.68	0.286045781840519	0.286045781840519	0	0	0	0	0	0	0	0.227255925961146	7.98769448919416	4.07360300143794	3.77944975061974	2.28232196152585	0.649753663668147
2466	3-37	0.570196227992396	20.0411094958525	7.70025751080281	1.86015257980153	0.151091073186652	10.0880072202127	0.45854578273694	1.43158017110526	5.24953864610502	0.238615393004774	1.65541833479053	14.2292306454978	6.87858390168186	17.0565195910803	0	5.51079962628199	-1	6.27022097573755	3.3980044152996	3.14973019735441	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	-0.758320580370579	6.68867472420892	3.53086401307591	2.9521335748965	1.60671369940979	-0.414070214457893
2467	2-66	0.4295722581339	25.9021521874075	7.09159407743206	1.82027101079534	0.0629216290464915	14.9103445677165	0.382316527377347	1.53529709420483	4.29739927801301	0.110189725077257	1.69183025651987	31.0529521069871	7.25293945620537	16.2435366393286	2.5906111062914	4.236746222113	0.554272472246036	8.73909005197421	3.86950024729953	3.78162354429925	1.9087833846067	1.02332790443728	0.827668943564992	0.68	0.561448518436126	0	0	0	0	0	0	0	0	1.21657950984419	8.01293405583051	4.04021041238424	3.74301286231442	2.77383025192238	1.29817722852535
2468	4-51	0.419893216049807	25.9621744394638	6.62301720522435	1.73117704115125	0.0617748789590244	19.8314386043571	0.495785965108929	1.56341454645871	4.30878641826716	0.107719660456679	1.70404763467882	33.7280440600508	7.08422642209791	16.0104178970209	3.08002930336747	4.76218165305857	0.690161792649592	9.11354384778094	3.78856505450749	3.40528650395204	2.45394353281317	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.403764955768001	0.14897385865223	0	0	0	0	0	0	1.36383262341938	8.02446063221129	4.04709940369075	3.81695224679637	2.77654958887912	1.48494403448758
2469	4-63	0.700697086917999	23.3684997134626	7.19564033783671	2.06497747857834	0.0823028873640094	3.62132704401641	0.164605774728019	1.48761793176888	4.16516003573717	0.189325456169871	1.47732140692356	10.2375438774372	6.86249637257652	15.8409266313135	1.82710602083274	2.50286559161204	-1	4.06258522369525	3.29770019130172	3.29770019130172	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.704624368767128	5.57951231687969	2.3609480620112	2.3609480620112	1	-0.564447277773437
2470	3-11	0.620500933068326	24.6518986725759	7.23122936417573	1.81563103431429	0.0461538461538462	4.44665580887457	0.171025223418253	1.56562033591577	4.05691783445869	0.156035301325334	1.59971564312773	19.3051068360176	6.89694708026554	16.124308238397	0.930588036574979	1.67591000302085	-0.76918591782773	9.91783212118776	3.71972910072811	3.17960087071842	1.02332790443728	0	0	0	0	0	0	0	0	0	0	0	0	-0.373987674439417	7.37721148514326	3.66107870941076	3.44384517993428	1.84526516846704	-0.321089239192215
2471	2-92	0.563998325400255	27.6767114863385	6.55136193926619	1.72372661118821	0.076337266370224	17.5140149287391	0.547312966523096	1.54924819348137	4.38563745602895	0.137051170500905	1.70527729989194	25.1977233290073	6.92657703322273	16.0619526155648	2.88156867980791	4.64848703083555	0.109142681457373	12.1360206194627	3.76271389641199	3.41847789801891	2.44279252384717	1.46473170633555	1.02332790443728	0.81127124222133	0.286045781840519	0.286045781840519	0	0	0	0	0	0	0	0.240343427418646	8.01423752519054	4.03200331468073	3.79293626890568	2.39501055406619	1.18942015553691
2472	2-74	0.440876791211271	25.9021521658409	7.09157005253733	1.82089405129191	0.0645774613898201	14.9103445677165	0.392377488624119	1.54287492324058	4.29739913058889	0.113089450804971	1.67607062406742	30.469074271706	7.19387362945773	16.1067631491789	2.59061110629139	4.23674622211299	0.477433043004386	8.73798461878525	3.7817124394671	3.64850810949885	1.9087833846067	1.02332790443728	0.827668943564992	0.68	0.561448518436125	0	0	0	0	0	0	0	0	1.15114452860249	8.01293405520499	4.0402092487537	3.74297997963006	2.77349922772352	1.29785773772203
2473	2-27	0.49591415377624	24.9721189480602	7.25350607635162	1.74819616845289	0.0754916451144462	16.731440488153	0.507013348125848	1.49530680489022	4.21833753104315	0.127828410031611	1.63790504968781	24.296988286089	7.01683387400838	16.1985388462746	3.19870577007881	4.84612621426827	0.216867782512684	8.47584618198082	3.74774844810705	3.21901707670412	2.47176501754253	2.17836884220768	0.52890551693842	0.472877836234392	0.222578742376741	0	0	0	0	0	0	0	0	0.640774684452733	7.54723862035165	3.93835253042915	3.80713010105692	2.39439815548494	1.25352162734556
2474	2-46	0.65391281030946	24.9330215315884	7.25208761560027	1.84277057144434	0.0958998000780418	9.63602051215337	0.385440820486135	1.57744291868511	4.21287621153506	0.168515048461402	1.66682971412919	16.9562440011087	6.87858390168186	16.1685503046542	2.77755636305529	4.24778687693231	-0.763123016379652	8.30228245579179	3.744758328829	3.20276161454145	2.17836884220768	0.242146411917964	0	0	0	0	0	0	0	0	0	0	0	-0.376363891870852	7.54032942891047	3.91560982449798	3.3936558503631	1.82089226634255	0.092609930450248
2475	2-28	0.511411308445468	24.9721137186417	7.25350536178928	1.76714007589476	0.0778507590242726	16.731440488153	0.52285751525478	1.51177707047707	4.21831188412084	0.131822246378776	1.65567853362233	24.5412805761207	7.00782683270635	16.1961914941074	3.19870577007881	4.84612621426827	0.0929274171050534	8.47571234729143	3.74768510298025	3.21824915971666	2.47176501754253	2.17836884220768	0.52890551693842	0.472877836234392	0.222578742376741	0	0	0	0	0	0	0	0	0.485686056132301	7.54719982409668	3.93817870715829	3.7942386398587	2.39418299569881	1.01603121891485
2476	4-14	0.556926196438746	17.1483025502595	6.68454242707913	1.71329890444032	0.0477777777777778	4.36307238483242	0.242392910268468	1.35077798903689	3.32699203933911	0.184832891074395	1.48929506015865	16.5587958883617	6.17222238192576	14.3613484929248	0.324977857195478	0.994282471287904	-1.3814226082194	4.28526342699054	2.99835349461181	2.6018708344525	0.8	0.521536192416212	0	0	0	0	0	0	0	0	0	0	-0.4	-0.885676230968581	5.71154594686783	2.91832874861494	2.71993506605951	1	-1
2477	4-41	0.675590050276099	17.8426118307079	5.16900721208644	1.53909559241415	0.157055450056978	10.9105978414395	0.681912365089971	1.34297197847982	3.70552160088952	0.231595100055595	1.56987063818057	13.1472898489377	5.5645204073227	12.9302072190603	2.24295397748674	4.05113021942849	-1.75788594613189	3.73732260622275	2.80862356874076	2.27095752857364	0.96520060496901	0.86	0.86	0.257211114839109	0	0	0	0	0	-0.585887875833227	-0.86	-0.86	-1.38161411638118	-1.36885775404495	5.59329228782367	3.50609517048299	2.64378333852553	1.28202151584294	-1.24823362885434
2478	3-5	0.522801888782307	20.0873415848139	7.70025833115756	1.83779499431937	0.138500150421098	11.6880072202127	0.487000300842195	1.39603839755571	5.24955205354974	0.218731335564572	1.65276108817622	17.0587221438612	6.91299154577738	17.0597044045394	0.324977857195483	5.51266084914946	-1	6.32258267484036	3.39838796039404	3.20488494592819	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0	-0.340302076305006	6.79278208371904	3.55583814202117	3.02538971091791	1.93980135244874	-0.130035860901627
2479	3-43	0.521401706271642	18.0597316876972	6.44679365071424	1.77460011211196	0.0548012281173935	5.74165158093053	0.273411980044311	1.38328686102858	3.53166405708754	0.168174478908931	1.50846385145184	15.3515046044178	6.29017928526926	13.8547240163587	0	1.90152576914928	-1.08694748248844	4.24610268263042	3.22472968127399	2.6524450365151	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	-0.615945925665958	5.69764970842652	2.88741505873967	2.56066855648137	1.23173448119154	-0.673718913579349
2480	2-28	0.511411308445468	24.9721137186417	7.25350536178928	1.76714007589476	0.0778507590242726	16.731440488153	0.52285751525478	1.51177707047707	4.21831188412084	0.131822246378776	1.65567853362233	24.5412805761207	7.00782683270635	16.1961914941074	3.19870577007881	4.84612621426827	0.0929274171050534	8.47571234729143	3.74768510298025	3.21824915971666	2.47176501754253	2.17836884220768	0.52890551693842	0.472877836234392	0.222578742376741	0	0	0	0	0	0	0	0	0.485686056132301	7.54719982409668	3.93817870715829	3.7942386398587	2.39418299569881	1.01603121891485
2481	3-19	0.651993425201847	24.9067596907577	7.25239462232898	1.83332917179105	0.0996489715510689	7.97486005889679	0.318994402355872	1.5474061852809	4.15331424026112	0.166132569610445	1.64405669324029	18.4406017361592	6.87858390168185	16.1566354417942	2.24295397748674	3.97597010170851	-0.721463801298237	8.47540644040447	3.71998909640845	3.19822977276029	1.02332790443728	0.472877836234392	0	0	0	0	0	0	0	0	0	0	0	-0.369358922256068	7.38658515296974	3.8113931128508	3.41000271066029	1.81067084262826	-0.104850707078682
2482	2-74	0.440876791211271	25.9021521658409	7.09157005253733	1.82089405129191	0.0645774613898201	14.9103445677165	0.392377488624119	1.54287492324058	4.29739913058889	0.113089450804971	1.67607062406742	30.469074271706	7.19387362945773	16.1067631491789	2.59061110629139	4.23674622211299	0.477433043004386	8.73798461878525	3.7817124394671	3.64850810949885	1.9087833846067	1.02332790443728	0.827668943564992	0.68	0.561448518436125	0	0	0	0	0	0	0	0	1.15114452860249	8.01293405520499	4.0402092487537	3.74297997963006	2.77349922772352	1.29785773772203
2483	2-92	0.563998325400255	27.6767114863385	6.55136193926619	1.72372661118821	0.076337266370224	17.5140149287391	0.547312966523096	1.54924819348137	4.38563745602895	0.137051170500905	1.70527729989194	25.1977233290073	6.92657703322273	16.0619526155648	2.88156867980791	4.64848703083555	0.109142681457373	12.1360206194627	3.76271389641199	3.41847789801891	2.44279252384717	1.46473170633555	1.02332790443728	0.81127124222133	0.286045781840519	0.286045781840519	0	0	0	0	0	0	0	0.240343427418646	8.01423752519054	4.03200331468073	3.79293626890568	2.39501055406619	1.18942015553691
2484	2-66	0.4295722581339	25.9021521874075	7.09159407743206	1.82027101079534	0.0629216290464915	14.9103445677165	0.382316527377347	1.53529709420483	4.29739927801301	0.110189725077257	1.69183025651987	31.0529521069871	7.25293945620537	16.2435366393286	2.5906111062914	4.236746222113	0.554272472246036	8.73909005197421	3.86950024729953	3.78162354429925	1.9087833846067	1.02332790443728	0.827668943564992	0.68	0.561448518436126	0	0	0	0	0	0	0	0	1.21657950984419	8.01293405583051	4.04021041238424	3.74301286231442	2.77383025192238	1.29817722852535
2485	3-48	0.629254395614731	24.967559023204	7.25342301628858	1.80734630044988	0.0958163187991047	10.2849419344376	0.395574689786061	1.54609288668797	4.21865926006116	0.162256125386968	1.66747258366525	17.9685615727048	6.89289541607511	16.174337488827	2.77755636305529	4.36793605508715	-0.536470173521455	8.47565190649929	3.74476841897155	3.2136706139845	2.17836884220768	0.472877836234392	0	0	0	0	0	0	0	0	0	0	0	-0.043817954432854	7.5412069480202	3.93774078974941	3.43744077009738	1.82692046175133	0.218987018932156
2486	4-14	0.556926196438746	17.1483025502595	6.68454242707913	1.71329890444032	0.0477777777777778	4.36307238483242	0.242392910268468	1.35077798903689	3.32699203933911	0.184832891074395	1.48929506015865	16.5587958883617	6.17222238192576	14.3613484929248	0.324977857195478	0.994282471287904	-1.3814226082194	4.28526342699054	2.99835349461181	2.6018708344525	0.8	0.521536192416212	0	0	0	0	0	0	0	0	0	0	-0.4	-0.885676230968581	5.71154594686783	2.91832874861494	2.71993506605951	1	-1
2487	2-69	0.581917248084685	27.658494256123	6.59464553020388	1.73549159670865	0.0791594688004248	17.9070835920915	0.577647857809402	1.54914478586652	4.42361575053412	0.142697282275294	1.73661168356544	23.3190241837611	6.92853781816466	16.116110582012	3.19870577007881	4.81244121213799	-0.0120543791579761	12.3733400960566	3.79061028145379	3.39409332346002	2.44279252384717	2.17836884220768	0.827668943564992	0.764722171772206	0.286045781840519	0	0	0	0	0	0	0	0	0.20744527204064	8.01923359698131	4.13321082261696	3.84886003997844	2.72213732088686	0.947092355101431
2488	4-51	0.419893216049807	25.9621744394638	6.62301720522435	1.73117704115125	0.0617748789590244	19.8314386043571	0.495785965108929	1.56341454645871	4.30878641826716	0.107719660456679	1.70404763467882	33.7280440600508	7.08422642209791	16.0104178970209	3.08002930336747	4.76218165305857	0.690161792649592	9.11354384778094	3.78856505450749	3.40528650395204	2.45394353281317	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.403764955768001	0.14897385865223	0	0	0	0	0	0	1.36383262341938	8.02446063221129	4.04709940369075	3.81695224679637	2.77654958887912	1.48494403448758
2489	4-44	0.339320283186599	18.2063326701798	6.44832226228805	1.6417174680153	0.077306290485391	17.2512864271662	0.539102700848942	1.37809994856876	3.96637919413533	0.123949349816729	1.51246575013063	21.401837312646	6.58098581782231	14.3847122284985	3.09752322589435	4.77652290307812	0.356285143290336	6.93762264361254	3.41621403367671	3.10295777492989	2.47181559281617	1.98430282055951	0.684933391289339	0.511529852172174	0.282631274338383	0.216628986874994	0	0	0	0	0	0	0	0.720830568109901	6.11182625064399	3.81220895755685	3.68694355260254	1.92401520550578	1.11487723019097
2490	3-6	0.505402675781926	20.5200969338823	7.70025952043556	1.84655606185605	0.132960144404254	12.4880072202127	0.499520288808507	1.41430789356395	5.24955311055461	0.209982124422184	1.67331081221376	17.3561038943126	6.98402163443559	17.0797155980058	0.93058803657498	5.51945584761172	-1	6.55772363352699	3.43961595720129	3.39198589156198	1.2	0.86	0.86	0	0	0	0	0	0	0	0	0	0	-0.334347449222924	7.2891894505831	3.7746786630426	3.33408821577385	2.07632476558899	-0.122250237723478
2491	2-93	0.543542810757051	27.5407653958922	6.6547087017106	1.76697060265549	0.0763045130404345	17.6704424985726	0.535467954502199	1.55411526784066	4.48535640523944	0.135919891067862	1.70671756787546	27.2786819564215	6.98378996525813	16.1619126120853	2.66547110823285	4.58767559941956	0.0753802017779877	11.993957315152	3.80525863548836	3.39535991744378	2.20368265604236	1.33020553074852	1.02332790443728	0.813550498577305	0.805720375226323	0.140685353920155	0	0	0	0	0	0	0	0.425487116986935	7.99822259133487	4.0193633425566	3.72545844859456	2.50839038794523	0.967433991538151
2492	4-59	0.552821121584631	27.3841052333401	6.06226587531533	1.64816763360757	0.0836805212280907	11.876248430623	0.371132763456969	1.54972340052133	4.24799708054654	0.132749908767079	1.68888728275896	17.9037396245302	6.81234509417748	15.8655180108755	2.99929392334254	4.72512114697304	-0.0281269921440348	11.8324590313386	3.7240744192855	3.40354427451792	2.44279252384717	0.53150923032491	0.286045781840518	0	0	0	0	0	0	0	0	0	0	0.439071061262491	8.08596864517008	4.09283062002157	3.7829913127748	2.05084492878073	0.835987387580286
2493	2-50	0.506538929107845	25.8229797175339	6.59118154400348	1.73307350788614	0.0709370388255632	13.7299823293745	0.416060070587105	1.57207598467439	4.24634818114069	0.128677217610324	1.6827606883528	29.1153290164054	6.93049476595162	15.911211078176	2.59061110629139	4.06388594855165	0	8.72428043806452	3.75127517969945	3.38672311200316	1.90704494858193	1.02332790443728	0.764722171772206	0.68	0.14897385865223	0	0	0	0	0	0	0	0	0.447797576829072	7.99667375481979	4.01178912731431	3.74106589649444	2.61597968790032	0.763182953262683
2494	2-40	0.534523825751424	24.9675195005272	7.00474143152714	1.76715124289573	0.0425832517937902	9.89664668855794	0.329888222951931	1.49076382942266	4.10946378304896	0.136982126101632	1.6659568473075	24.2614661942072	6.96508034560141	16.1840615591441	0.324977857195478	2.52442790751683	-0.104029928098937	8.3556693133215	3.6245349915881	3.23590219441524	1.15082579046526	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0.311683036248722	6.79682371888831	3.68595870470942	3.46582482330181	2.48517475689957	0.884981099729744
2495	2-10	0.531616228843535	24.8829235296085	7.35295154025756	1.78869353587991	0.0463836410108303	10.3257103549837	0.344190345166124	1.49394851684405	3.99858494749065	0.133286164916355	1.62289858996044	28.1892591687503	6.99416230672287	16.3400662871765	0.324977857195477	2.55487559942232	0.0643675515714672	8.51868125819297	3.60030731373832	3.31299998045672	1.05830052442584	0.86	0.8	0.531509230324909	0.521536192416212	0	0	0	0	0	0	0	0	0.491110417222378	6.68241282213649	3.59459135606291	3.28842667538056	2.10187848152925	0.896792491310132
2496	4-59	0.552821121584631	27.3841052333401	6.06226587531533	1.64816763360757	0.0836805212280907	11.876248430623	0.371132763456969	1.54972340052133	4.24799708054654	0.132749908767079	1.68888728275896	17.9037396245302	6.81234509417748	15.8655180108755	2.99929392334254	4.72512114697304	-0.0281269921440348	11.8324590313386	3.7240744192855	3.40354427451792	2.44279252384717	0.53150923032491	0.286045781840518	0	0	0	0	0	0	0	0	0	0	0.439071061262491	8.08596864517008	4.09283062002157	3.7829913127748	2.05084492878073	0.835987387580286
2497	2-10	0.531616228843535	24.8829235296085	7.35295154025756	1.78869353587991	0.0463836410108303	10.3257103549837	0.344190345166124	1.49394851684405	3.99858494749065	0.133286164916355	1.62289858996044	28.1892591687503	6.99416230672287	16.3400662871765	0.324977857195477	2.55487559942232	0.0643675515714672	8.51868125819297	3.60030731373832	3.31299998045672	1.05830052442584	0.86	0.8	0.531509230324909	0.521536192416212	0	0	0	0	0	0	0	0	0.491110417222378	6.68241282213649	3.59459135606291	3.28842667538056	2.10187848152925	0.896792491310132
2498	4-16	0.584699222719204	26.3526555455718	5.94929957998871	1.62540899283436	0.0863597804589613	10.391780550163	0.358337260350448	1.5311579670093	4.10852062812383	0.141673125107718	1.65085371537049	15.6228690062591	6.63200177739563	15.4258690465381	2.77755636305529	4.38480225507318	-0.352567239115674	7.34840295830305	3.41545412925798	3.29957760600823	2.17836884220768	0.513087799563941	0	0	0	0	0	0	0	0	0	0	0	0.320485529777305	7.71038387812682	3.72843586290015	3.53871824112596	1.98701991265022	0.62599127530057
2499	4-51	0.419893216049807	25.9621744394638	6.62301720522435	1.73117704115125	0.0617748789590244	19.8314386043571	0.495785965108929	1.56341454645871	4.30878641826716	0.107719660456679	1.70404763467882	33.7280440600508	7.08422642209791	16.0104178970209	3.08002930336747	4.76218165305857	0.690161792649592	9.11354384778094	3.78856505450749	3.40528650395204	2.45394353281317	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.403764955768001	0.14897385865223	0	0	0	0	0	0	1.36383262341938	8.02446063221129	4.04709940369075	3.81695224679637	2.77654958887912	1.48494403448758
