No.	NAME	DBI	HNar	PJI2	ICR	MeanTD	MaxDD	GMTIV	S2K	PW2	PW5	MAXDN	MAXDP	TIE	Psi_i_1d	Psi_i_1s	Psi_e_0d	LOC
30	4-3	3.3166247903554	1.90909090909091	0.75	1.88417292453795	3.58571428571429	18	5754	4.20793190890932	0.606859410430839	0.144629198966707	1.84140117157974	4.95121031746032	36.8116695615519	1.7135709388226E-6	5.71800955526397E-7	-0.0000197649313011057	1.08315342664054
31	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
32	2-6	4	1.84615384615385	1	2.13027044308602	3.66304347826087	17	9292	4.04081632653061	0.638338744588745	0.144780271307276	1.98036493764172	5.87320338088939	58.7255059520148	1.26645316689252E-7	4.14803229526416E-8	2.81446341887092E-6	0.88208020839343
33	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
34	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
35	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
36	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
37	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
38	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
39	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
40	2-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	3920	3.8647506339814	0.615535714285714	0.13851076601905	0.768240740740741	1.5407208994709	28.504415695502	-3.16396910506379E-6	1.72437089380396E-6	0.0000375852077636194	0.896578428466209
41	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
42	4-28a	4.24264068711928	1.66265060240964	0.833333333333333	2.52468506688149	4.8300395256917	13	10092	9.9065587376643	0.555848861283644	0.101645686376415	1.81763348652643	5.19620984504913	90.7234204819852	-3.70522812756185E-6	1.78112020429056E-7	-5.47604802949216E-6	2.04424970662868
43	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
44	4-3a	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	5201	3.73539536600651	0.615535714285714	0.13851076601905	1.29179799697657	5.59200774754346	34.6026571245566	-3.27432515849633E-6	1.08545086926176E-6	0.0000376090061762143	0.896578428466209
45	4-37	2.34520787991171	1.73333333333333	1	2.19968779473133	3.28205128205128	9	2006	4.96907044989989	0.534065934065934	0.0937381125082454	0.89322940287226	1.67779667422525	15.4786154481013	-0.00222616210502446	0.000109634332894266	-0.00320266226972809	1.54567251852322
46	4-37	2.34520787991171	1.73333333333333	1	2.19968779473133	3.28205128205128	9	2006	4.96907044989989	0.534065934065934	0.0937381125082454	0.89322940287226	1.67779667422525	15.4786154481013	-0.00222616210502446	0.000109634332894266	-0.00320266226972809	1.54567251852322
47	2-6	4	1.84615384615385	1	2.13027044308602	3.66304347826087	17	9292	4.04081632653061	0.638338744588745	0.144780271307276	1.98036493764172	5.87320338088939	58.7255059520148	1.26645316689252E-7	4.14803229526416E-8	2.81446341887092E-6	0.88208020839343
48	2-15	3.39116499156263	1.8343949044586	1	2.42769427110377	4.30072463768116	18	12829	6.4582466704451	0.577314814814815	0.128421293727538	1.85456207482993	5.35733363252708	51.7692194705722	5.3130821011369E-7	1.80929186994308E-8	2.86508662717554E-6	1.41958581380552
49	4-44	5.04975246918104	1.80582524271845	1	2.81745982788599	6.01075268817204	19	27711	13.460918961086	0.5536866359447	0.0873658194802444	2.05930212378313	6.37905773229096	115.582049536238	1.01114309382059E-8	3.71254762474953E-10	-2.87082225621667E-8	1.59010950474675
50	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
51	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
52	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
53	4-35	3.74165738677394	1.74683544303797	0.857142857142857	2.64880476132815	5.02766798418972	18	9400	8.43065501417614	0.575207039337474	0.0929983651676107	1.80394190392206	4.55942792068108	72.9207026727376	1.77685148634719E-6	3.36283731886485E-7	-5.42413901542901E-6	2.07913445132484
54	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
55	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
56	4-60	3.3166247903554	1.93006993006993	0.8	2.23351697940236	3.81818181818182	18	8374	5.53650782848288	0.583516845473367	0.154578331178049	1.25526321176619	3.70423122952885	39.7275483844677	4.86766878716194E-7	8.06468466982966E-8	-5.43649581223549E-6	1.21552913488477
57	2-99	3.93700393700591	1.72455089820359	0.6	1.98993437832558	3.83333333333333	16	12861	4.49856577814767	0.642113095238095	0.12279872417363	3.02737764550265	4.95220730190224	77.5989780099108	-2.56365244367658E-7	3.37467973117971E-8	2.81317784885594E-6	0.910401041967148
58	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
59	2-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	3920	3.8647506339814	0.615535714285714	0.13851076601905	0.768240740740741	1.5407208994709	28.504415695502	-3.16396910506379E-6	1.72437089380396E-6	0.0000375852077636194	0.896578428466209
60	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
61	4-54	4.12310562561766	1.78571428571429	0.857142857142857	2.6986885704511	4.68666666666667	19	8804	7.00329953781139	0.597015873015873	0.104390453281865	1.47992122543462	6.00576881450213	56.8896829040124	-2.39618016599597E-7	1.03831869237059E-7	-1.46743810157957E-6	1.52865997091879
62	2-15	3.39116499156263	1.8343949044586	1	2.42769427110377	4.30072463768116	18	12829	6.4582466704451	0.577314814814815	0.128421293727538	1.85456207482993	5.35733363252708	51.7692194705722	5.3130821011369E-7	1.80929186994308E-8	2.86508662717554E-6	1.41958581380552
63	4-48	2.82842712474619	2.12571428571429	1	2.8544032803933	5.57634408602151	26	29739	6.79382634984474	0.598310291858679	0.102506255526992	1.92043976201409	5.02753856577228	42.4167951482899	6.99260306303418E-10	3.67677072745427E-11	-2.88936345782669E-8	0.414922223585827
64	4-35	3.74165738677394	1.74683544303797	0.857142857142857	2.64880476132815	5.02766798418972	18	9400	8.43065501417614	0.575207039337474	0.0929983651676107	1.80394190392206	4.55942792068108	72.9207026727376	1.77685148634719E-6	3.36283731886485E-7	-5.42413901542901E-6	2.07913445132484
65	2-26	4.58257569495584	2.0093023255814	1	2.87145087965887	5.67619047619048	26	41439	7.78277832183683	0.613910934744268	0.111464181053089	2.41451435088881	7.04845529090118	98.2783924772479	1.20608194378607E-11	3.03132158489221E-12	1.02503893170837E-9	0.539164153728252
66	4-60	3.3166247903554	1.93006993006993	0.8	2.23351697940236	3.81818181818182	18	8374	5.53650782848288	0.583516845473367	0.154578331178049	1.25526321176619	3.70423122952885	39.7275483844677	4.86766878716194E-7	8.06468466982966E-8	-5.43649581223549E-6	1.21552913488477
67	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
68	4-28a	4.24264068711928	1.66265060240964	0.833333333333333	2.52468506688149	4.8300395256917	13	10092	9.9065587376643	0.555848861283644	0.101645686376415	1.81763348652643	5.19620984504913	90.7234204819852	-3.70522812756185E-6	1.78112020429056E-7	-5.47604802949216E-6	2.04424970662868
69	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
70	2-99	3.93700393700591	1.72455089820359	0.6	1.98993437832558	3.83333333333333	16	12861	4.49856577814767	0.642113095238095	0.12279872417363	3.02737764550265	4.95220730190224	77.5989780099108	-2.56365244367658E-7	3.37467973117971E-8	2.81317784885594E-6	0.910401041967148
71	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
72	4-37	2.34520787991171	1.73333333333333	1	2.19968779473133	3.28205128205128	9	2006	4.96907044989989	0.534065934065934	0.0937381125082454	0.89322940287226	1.67779667422525	15.4786154481013	-0.00222616210502446	0.000109634332894266	-0.00320266226972809	1.54567251852322
73	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
74	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
75	2-17	3.53553390593274	1.93103448275862	1	2.29144520870495	4.7989417989418	24	19147	6.01036067568237	0.613818027210884	0.117398691479081	1.98046472138238	5.17742660491398	59.0265993961696	9.44526066261125E-9	1.55227719818571E-9	2.0704574569613E-7	0.615517466353886
76	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
77	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
78	4-15	2.82842712474619	1.61797752808989	0.75	1.91829583405449	3.04545454545455	7	1021	3.27814440325487	0.592361111111111	0.0645501084650048	0.98640873015873	0.847774470899471	15.2596361301735	0.0037189658712284	0.00049229029592688	0.00585344630569475	1.25789479208734
79	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
80	4-2	2.91547594742265	1.87755102040816	0.8	2.19635380669482	3.85770750988142	17	8693	5.26331790500451	0.608126293995859	0.134759347907103	1.656642914882	4.88357851473923	47.0209092774416	4.82968510792155E-7	9.16092073389866E-8	-5.42689041147593E-6	0.871969270346186
81	2-99	3.93700393700591	1.72455089820359	0.6	1.98993437832558	3.83333333333333	16	12861	4.49856577814767	0.642113095238095	0.12279872417363	3.02737764550265	4.95220730190224	77.5989780099108	-2.56365244367658E-7	3.37467973117971E-8	2.81317784885594E-6	0.910401041967148
82	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
83	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
84	4-30	3.60555127546399	1.85234899328859	1	2.15484865702598	3.68774703557312	17	10447	3.8026256224536	0.647256728778468	0.126509379608406	2.15744472789116	5.50192952412446	57.0305310463647	-2.49405282133548E-7	5.38369846152346E-8	-5.39495589911442E-6	0.702398203829224
85	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
86	Ciprofloxacin	2.73861278752583	1.94594594594595	0.833333333333333	2.54248125036058	4.47101449275362	16	16596	5.7813326389425	0.596081349206349	0.109499924280438	3.18763666564983	6.60226426681784	55.7323437354957	-2.74494624547719E-7	9.99658374815574E-9	2.84287077765929E-6	0.812907291846956
87	4-3	3.3166247903554	1.90909090909091	0.75	1.88417292453795	3.58571428571429	18	5754	4.20793190890932	0.606859410430839	0.144629198966707	1.84140117157974	4.95121031746032	36.8116695615519	1.7135709388226E-6	5.71800955526397E-7	-0.0000197649313011057	1.08315342664054
88	2-2	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	12587	5.3676257091767	0.606130952380952	0.0891681025394229	4.73450774754346	5.20527399848828	41.954671647465	7.2633575699901E-6	2.42475574677819E-7	0.0000375559914358375	0.680482023721841
89	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
90	4-54	4.12310562561766	1.78571428571429	0.857142857142857	2.6986885704511	4.68666666666667	19	8804	7.00329953781139	0.597015873015873	0.104390453281865	1.47992122543462	6.00576881450213	56.8896829040124	-2.39618016599597E-7	1.03831869237059E-7	-1.46743810157957E-6	1.52865997091879
91	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
92	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
93	2-41	3.67423461417477	1.98895027624309	1	2.63559174602793	4.9816091954023	25	22608	7.1375396124155	0.591865079365079	0.126233286759129	1.60703006897203	5.19479763666001	48.9484392216683	2.62271260972959E-9	1.64365292595972E-10	5.57274921502133E-8	1.13873384534922
94	4-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	4784	3.8647506339814	0.615535714285714	0.13851076601905	1.65290910808768	4.97326010959939	34.1990497242072	-3.22834000045623E-6	1.31636109121962E-6	0.0000375456234233875	0.896578428466209
95	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
96	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
97	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
98	2-53	4.79583152331272	1.87341772151899	1	2.69662101463286	6.003003003003	28	54539	8.30963597697928	0.618790218790219	0.12008458861718	3.17134998327837	6.97294285924246	117.947554923128	1.26319612307124E-11	0	-5.28281998241585E-10	0.759311720440257
99	2-3	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	5197	3.74708236615596	0.615535714285714	0.13851076601905	1.84735355253212	4.87372307256236	34.4722011974616	-3.29617708722139E-6	9.90388306788152E-7	0.0000376749855228832	0.896578428466209
100	2-26	4.58257569495584	2.0093023255814	1	2.87145087965887	5.67619047619048	26	41439	7.78277832183683	0.613910934744268	0.111464181053089	2.41451435088881	7.04845529090118	98.2783924772479	1.20608194378607E-11	3.03132158489221E-12	1.02503893170837E-9	0.539164153728252
101	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
102	4-11	2.34520787991171	1.80952380952381	0.8	2.24928706865216	3.63157894736842	15	6845	4.13501886129859	0.6015664160401	0.118520589068444	1.99249099794239	4.51360544217687	27.4618477673258	-0.0000137843812066508	5.28104683786479E-7	-0.0000728340890860831	0.953992216824647
103	3-39	3.24037034920393	1.92	0.833333333333333	2.47095059445467	4.27368421052632	17	9949	5.42839978755288	0.588035714285714	0.0931523372552334	4.6934340750189	5.1866334404132	40.687619237924	7.21867020037348E-6	2.66298321269509E-7	0.0000374611697801668	0.842737648613667
104	4-36	4.24264068711928	1.74093264248705	0.875	2.95470124416735	6.03439153439153	20	46137	7.63309861161049	0.609141156462585	0.0928888979205385	5.88455583772191	5.70723896567074	109.520681087101	4.18625842134357E-8	1.73506896969866E-10	2.05457029715255E-7	0.859769615020573
105	2-15	3.39116499156263	1.8343949044586	1	2.42769427110377	4.30072463768116	18	12829	6.4582466704451	0.577314814814815	0.128421293727538	1.85456207482993	5.35733363252708	51.7692194705722	5.3130821011369E-7	1.80929186994308E-8	2.86508662717554E-6	1.41958581380552
106	3-33	3.67423461417477	1.79640718562874	1	2.44307418942857	4.44666666666667	18	13814	6.69579752469275	0.588222222222222	0.123498366657468	1.85296768707483	5.42427036092215	55.7891847185285	-2.73940552496811E-7	1.03752852047467E-8	-1.49082791030003E-6	1.41846447083225
107	4-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	4784	3.8647506339814	0.615535714285714	0.13851076601905	1.65290910808768	4.97326010959939	34.1990497242072	-3.22834000045623E-6	1.31636109121962E-6	0.0000375456234233875	0.896578428466209
108	4-53	2.12132034355964	2.11764705882353	1	2.90726822961739	5.17391304347826	20	12909	6.68060182463475	0.573412698412698	0.103179823472354	0.816508461409255	1.82353505291005	27.6718162650098	-2.62973039285516E-7	2.16594945978512E-8	2.8539082124419E-6	0.573120312590145
109	2-8	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	10807	5.07277631594995	0.606130952380952	0.0891681025394228	4.76922996976568	5.17976379440665	42.9178640277268	7.32277524491875E-6	2.14067864057754E-7	0.0000376174264188916	0.680482023721841
110	4-15	2.82842712474619	1.61797752808989	0.75	1.91829583405449	3.04545454545455	7	1021	3.27814440325487	0.592361111111111	0.0645501084650048	0.98640873015873	0.847774470899471	15.2596361301735	0.0037189658712284	0.00049229029592688	0.00585344630569475	1.25789479208734
111	4-54	4.12310562561766	1.78571428571429	0.857142857142857	2.6986885704511	4.68666666666667	19	8804	7.00329953781139	0.597015873015873	0.104390453281865	1.47992122543462	6.00576881450213	56.8896829040124	-2.39618016599597E-7	1.03831869237059E-7	-1.46743810157957E-6	1.52865997091879
112	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
113	4-28a	4.24264068711928	1.66265060240964	0.833333333333333	2.52468506688149	4.8300395256917	13	10092	9.9065587376643	0.555848861283644	0.101645686376415	1.81763348652643	5.19620984504913	90.7234204819852	-3.70522812756185E-6	1.78112020429056E-7	-5.47604802949216E-6	2.04424970662868
114	4-54	4.12310562561766	1.78571428571429	0.857142857142857	2.6986885704511	4.68666666666667	19	8804	7.00329953781139	0.597015873015873	0.104390453281865	1.47992122543462	6.00576881450213	56.8896829040124	-2.39618016599597E-7	1.03831869237059E-7	-1.46743810157957E-6	1.52865997091879
115	4-15	2.82842712474619	1.61797752808989	0.75	1.91829583405449	3.04545454545455	7	1021	3.27814440325487	0.592361111111111	0.0645501084650048	0.98640873015873	0.847774470899471	15.2596361301735	0.0037189658712284	0.00049229029592688	0.00585344630569475	1.25789479208734
116	3-38	3.08220700148449	1.91596638655462	1	2.3942811477134	4.06432748538012	16	9100	4.85027794355164	0.597681704260652	0.0895534095388659	4.69691515495087	5.10928004535147	38.1348091703874	-0.0000139014087674403	4.67118156394845E-7	-0.000071286753369578	0.644043292190046
117	4-28a	4.24264068711928	1.66265060240964	0.833333333333333	2.52468506688149	4.8300395256917	13	10092	9.9065587376643	0.555848861283644	0.101645686376415	1.81763348652643	5.19620984504913	90.7234204819852	-3.70522812756185E-6	1.78112020429056E-7	-5.47604802949216E-6	2.04424970662868
118	3-9	3.3166247903554	1.90909090909091	0.75	1.88417292453795	3.58571428571429	18	5754	4.20793190890932	0.606859410430839	0.144629198966707	1.83488189720333	4.95663123582766	36.0344716714675	1.71573861933472E-6	5.61497391674527E-7	-0.0000197542626829484	1.08315342664054
119	4-48	2.82842712474619	2.12571428571429	1	2.8544032803933	5.57634408602151	26	29739	6.79382634984474	0.598310291858679	0.102506255526992	1.92043976201409	5.02753856577228	42.4167951482899	6.99260306303418E-10	3.67677072745427E-11	-2.88936345782669E-8	0.414922223585827
120	2-34	2.91547594742265	2.04081632653061	0.8	2.21701481125244	3.98333333333333	23	13355	5.59800736866158	0.598168831168831	0.137756336951814	2.00274074598975	4.91658903376165	39.9845326298783	-6.96106859668262E-8	7.66979284828848E-9	-1.47733325630628E-6	0.738575737868406
121	2-3	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	5197	3.74708236615596	0.615535714285714	0.13851076601905	1.84735355253212	4.87372307256236	34.4722011974616	-3.29617708722139E-6	9.90388306788152E-7	0.0000376749855228832	0.896578428466209
122	2-20	3.3166247903554	1.86666666666667	1	2.61997071092764	4.49047619047619	17	13618	5.95072011547133	0.596541950113379	0.0926140006978416	4.73102666761149	5.28262739355001	44.6295246852371	-3.76566169332172E-6	1.3823234571722E-7	-0.0000196869469709377	0.873995454127265
123	2-9	4	1.84615384615385	1	2.13027044308602	3.66304347826087	17	10648	4.04081632653061	0.638338744588745	0.144780271307276	2.16147250566893	5.75320338088939	63.0988979519689	1.28605166195484E-7	3.18861778969856E-8	2.81129996577624E-6	0.88208020839343
124	4-18	1.58113883008419	2	0.8	2.30595849286804	3.50549450549451	11	2617	4.07435837386049	0.553061224489796	0.0910377572523969	0.643780076845553	0.858337427563618	12.4948294298484	-0.000609564019307145	0.0000459895256221129	0.00171425875043028	0.815861769012344
125	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
126	2-11	3	1.93006993006993	1	2.37642813061118	3.93675889328063	16	8797	5.53650782848288	0.594409937888199	0.129975855386956	1.30702144746788	4.90272100970018	41.6082998663899	4.85859563729532E-7	8.31398512135946E-8	-5.43223590366743E-6	0.94195363879996
127	2-5	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4756	3.3078344915429	0.628195488721804	0.128934374988755	1.85874244142101	4.77083191609977	32.1713149566206	6.3350542260344E-6	1.69882853714458E-6	-0.0000716281003266805	0.696823029853575
128	4-9	3.74165738677394	1.86486486486486	0.8	2.31360885069569	3.94071146245059	17	8951	4.78075144483802	0.604951690821256	0.139726809941198	1.84767117031998	4.67772641618376	41.7990175026467	4.81731826084879E-7	9.54906212965723E-8	-5.43931398481901E-6	1.17836596217723
129	4-43	4.41588043316392	1.72413793103448	0.857142857142857	2.74449845156016	5.68666666666667	18	22904	8.50895660075915	0.585047619047619	0.0777906848578334	2.23045857678343	4.7258561995097	72.2313953371474	5.68936400086191E-7	5.11884121340722E-9	-1.50647998993805E-6	2.29176283087068
130	2-15	3.39116499156263	1.8343949044586	1	2.42769427110377	4.30072463768116	18	12829	6.4582466704451	0.577314814814815	0.128421293727538	1.85456207482993	5.35733363252708	51.7692194705722	5.3130821011369E-7	1.80929186994308E-8	2.86508662717554E-6	1.41958581380552
131	4-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	4784	3.8647506339814	0.615535714285714	0.13851076601905	1.65290910808768	4.97326010959939	34.1990497242072	-3.22834000045623E-6	1.31636109121962E-6	0.0000375456234233875	0.896578428466209
