No.	NAME	Eta_betaS_A	Eta_betaP_A	Eta_beta	Eta_F_A	Eta_FL_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_psi1	Eta_D_beta
81	2-99	0.625	0.145833333333333	18.5	0.633933021061445	0.116341771564939	0.27710843373494	0.36144578313253	0.135542168674699	0	0.0388888902962208	0.761111111111111	0.13462061747776	0.0213066358618919	0.526148969889065	-11.5
82	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
83	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
84	4-30	0.652173913043478	0.152173913043478	18.5	0.570041466150225	0.114442292233999	0.22360248447205	0.372670807453416	0.139751552795031	0	0.0333333350718021	0.752380952380952	0.118683873968143	0.0211375330273953	0.54855195911414	-11.5
85	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
86	Ciprofloxacin	0.6875	0.479166666666667	28	0.907856503438045	0.226607415522594	0.11703511053316	0.436931079323797	0	0	0.0422619059681892	0.846703296703296	0.190743066457352	0.0541496598639455	0.513008672448299	-5
87	4-3	0.595238095238095	0.333333333333333	19.5	0.551892942087671	0.142777978244357	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.682666666666666	0.0561776782381484	0.0296067053513861	0.644957983193278	-5.5
88	2-2	0.6625	0.45	22.25	0.744879705764772	0.200557813831301	0.234527687296417	0.293159609120521	0.0814332247557003	0.0116666667163372	0	0.846376811594203	0.216190476190476	0.0525435540069685	0.55116696588869	-4.25
89	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
90	4-54	0.58	0.18	19	0.428366994780484	0.0975556253096539	0.225274725274725	0.247252747252747	0.0824175824175824	0	0.0146666662767529	0.698850574712643	0.045714069362411	0.0113066145324209	0.636363636363637	-10
91	4-53	0.645833333333333	0.6875	32	0.857928385953349	0.250380852637923	0.0344827586206897	0.293103448275862	0	0	0.0166666675359011	0.714814814814814	0.0928433268858799	0.0484673638658492	0.630434782608696	1
92	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
93	2-41	0.65	0.666666666666667	39.5	1.05116479307175	0.258063783652537	0.127610208816705	0.341067285382831	0.0348027842227378	0	0.0211111102253199	0.760416666666666	0.116753774680604	0.058465608465609	0.605337078651686	0.5
94	4-4	0.6	0.3	18	0.469416881448378	0.125806606861885	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0511272141706923	0.0229933110367893	0.641758241758242	-6
95	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
96	4-43	0.7	0.36	26.5	0.875191131293683	0.216806425117774	0.253012048192771	0.397590361445783	0	0	0.0573333315551281	0.823655913978494	0.208403769552123	0.0140975539151831	0.466292134831461	-8.5
97	4-36	0.678571428571429	0.410714285714286	30.5	0.99881425593935	0.231776259247137	0.203162055335968	0.398418972332016	0.041501976284585	0	0.0697278901934624	0.966205837173579	0.329372294372294	0.0563246753246756	0.414686117029995	-7.5
98	2-53	0.648648648648649	0.324324324324324	36	0.892326394440769	0.170076460221865	0.17578125	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.161178743961352	0.0391365498685258	0.526207605344296	-12
99	2-3	0.6	0.35	19	0.56884150865985	0.14943255287126	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0601851851851852	0.032051282051282	0.641758241758242	-5
100	2-26	0.666666666666667	0.263888888888889	33.5	0.75362588995333	0.148098881265868	0.109126984126984	0.327380952380952	0.0892857142857143	0	0.0333333350718021	0.795	0.128873239436619	0.0217303822937628	0.549019607843138	-14.5
101	4-43	0.7	0.36	26.5	0.875191131293683	0.216806425117774	0.253012048192771	0.397590361445783	0	0	0.0573333315551281	0.823655913978494	0.208403769552123	0.0140975539151831	0.466292134831461	-8.5
102	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
103	3-39	0.675	0.45	22.5	0.812385335543189	0.222024888974768	0.124113475177305	0.265957446808511	0.0886524822695035	0	0.0299999993294477	0.868181818181818	0.18609022556391	0.0448564593301435	0.508108108108108	-4.5
104	4-36	0.678571428571429	0.410714285714286	30.5	0.99881425593935	0.231776259247137	0.203162055335968	0.398418972332016	0.041501976284585	0	0.0697278901934624	0.966205837173579	0.329372294372294	0.0563246753246756	0.414686117029995	-7.5
105	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
106	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
107	4-4	0.6	0.3	18	0.469416881448378	0.125806606861885	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0511272141706923	0.0229933110367893	0.641758241758242	-6
108	4-53	0.645833333333333	0.6875	32	0.857928385953349	0.250380852637923	0.0344827586206897	0.293103448275862	0	0	0.0166666675359011	0.714814814814814	0.0928433268858799	0.0484673638658492	0.630434782608696	1
109	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
110	4-15	0.520833333333333	0.5	12.25	0.531533365641299	0.183047371766315	0.322033898305085	0.169491525423729	0.0847457627118644	0	0.00833333376795053	0.646666666666667	0.04	0.0288888888888889	0.670454545454545	-0.25
111	4-54	0.58	0.18	19	0.428366994780484	0.0975556253096539	0.225274725274725	0.247252747252747	0.0824175824175824	0	0.0146666662767529	0.698850574712643	0.045714069362411	0.0113066145324209	0.636363636363637	-10
112	2-11	0.652173913043478	0.304347826086957	22	0.656145813094419	0.168771587573102	0.160493827160494	0.37037037037037	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
113	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
114	4-54	0.58	0.18	19	0.428366994780484	0.0975556253096539	0.225274725274725	0.247252747252747	0.0824175824175824	0	0.0146666662767529	0.698850574712643	0.045714069362411	0.0113066145324209	0.636363636363637	-10
115	4-15	0.520833333333333	0.5	12.25	0.531533365641299	0.183047371766315	0.322033898305085	0.169491525423729	0.0847457627118644	0	0.00833333376795053	0.646666666666667	0.04	0.0288888888888889	0.670454545454545	-0.25
116	3-38	0.671052631578947	0.473684210526316	21.75	0.813329348168925	0.221568220681468	0.119850187265918	0.280898876404494	0.0936329588014981	0	0.0315789468586445	0.85	0.202318059299191	0.0505923344947735	0.5	-3.75
117	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
118	3-9	0.607142857142857	0.333333333333333	19.75	0.576459724251009	0.152490267573811	0.179153094462541	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.698611111111111	0.0561776782381485	0.0296067053513862	0.644957983193278	-5.75
119	4-48	0.653225806451613	0.725806451612903	42.75	1.0710175783589	0.264440925922008	0.049438202247191	0.330337078651685	0.0337078651685393	0	0.0215053763240576	0.733333333333333	0.136765931651133	0.0725484985384007	0.606267029972752	2.25
120	2-34	0.7	0.34	26	0.743384573335038	0.190310592602083	0.114613180515759	0.378223495702006	0.0429799426934097	0	0.0346666648983955	0.81358024691358	0.12807960199005	0.0297142857142857	0.544461778471139	-9
121	2-3	0.6	0.35	19	0.56884150865985	0.14943255287126	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0601851851851852	0.032051282051282	0.641758241758242	-5
122	2-20	0.666666666666667	0.428571428571429	23	0.745857021864036	0.20199323157969	0.232919254658385	0.279503105590062	0.077639751552795	0.0111111113801599	0	0.863768115942029	0.198855188819506	0.0465311004784689	0.557093425605537	-5
123	2-9	0.645833333333333	0.145833333333333	19	0.576367572855685	0.111698689628574	0.213649851632047	0.267062314540059	0.178041543026706	0	0.0319444462656975	0.750574712643678	0.111333333333333	0.0193580246913581	0.554276315789474	-12
124	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
125	2-11	0.652173913043478	0.304347826086957	22	0.656145813094419	0.168771587573102	0.160493827160494	0.37037037037037	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
126	2-11	0.652173913043478	0.304347826086957	22	0.656145813094419	0.168771587573102	0.160493827160494	0.37037037037037	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
127	2-5	0.605263157894737	0.368421052631579	18.5	0.580461913946579	0.153942951937619	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.681159420289855	0.0648015303682447	0.0349095735855317	0.638248847926268	-4.5
128	4-9	0.608695652173913	0.369565217391304	22.5	0.654342512428797	0.165025369886604	0.201807228915663	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.728205128205128	0.0811791383219952	0.0318892469268408	0.613678373382625	-5.5
129	4-43	0.7	0.36	26.5	0.875191131293683	0.216806425117774	0.253012048192771	0.397590361445783	0	0	0.0573333315551281	0.823655913978494	0.208403769552123	0.0140975539151831	0.466292134831461	-8.5
130	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
131	4-4	0.6	0.3	18	0.469416881448378	0.125806606861885	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0511272141706923	0.0229933110367893	0.641758241758242	-6
132	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
133	4-53	0.645833333333333	0.6875	32	0.857928385953349	0.250380852637923	0.0344827586206897	0.293103448275862	0	0	0.0166666675359011	0.714814814814814	0.0928433268858799	0.0484673638658492	0.630434782608696	1
134	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
135	4-15	0.520833333333333	0.5	12.25	0.531533365641299	0.183047371766315	0.322033898305085	0.169491525423729	0.0847457627118644	0	0.00833333376795053	0.646666666666667	0.04	0.0288888888888889	0.670454545454545	-0.25
136	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
137	2-6	0.645833333333333	0.145833333333333	19	0.56699750106388	0.110281535185678	0.218289085545723	0.265486725663717	0.176991150442478	0	0.029166666790843	0.709677419354839	0.0942307692307691	0.0174450549450549	0.5678391959799	-12
138	2-9	0.645833333333333	0.145833333333333	19	0.576367572855685	0.111698689628574	0.213649851632047	0.267062314540059	0.178041543026706	0	0.0319444462656975	0.750574712643678	0.111333333333333	0.0193580246913581	0.554276315789474	-12
139	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
140	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
141	2-7	0.638888888888889	0.481481481481481	30.25	0.800572024193826	0.202911962356262	0.131313131313131	0.371212121212121	0	0	0.0111111113801599	0.76	0.116377358490566	0.041329739442947	0.602739726027397	-4.25
142	2-11	0.652173913043478	0.304347826086957	22	0.656145813094419	0.168771587573102	0.160493827160494	0.37037037037037	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
143	2-18	0.642857142857143	0.464285714285714	31	0.801873864099565	0.203295269472996	0.1338199513382	0.357664233576642	0	0	0.0107142860069871	0.773333333333333	0.109981684981685	0.0384199134199137	0.606194690265487	-5
144	3-38	0.671052631578947	0.473684210526316	21.75	0.813329348168925	0.221568220681468	0.119850187265918	0.280898876404494	0.0936329588014981	0	0.0315789468586445	0.85	0.202318059299191	0.0505923344947735	0.5	-3.75
145	4-15	0.520833333333333	0.5	12.25	0.531533365641299	0.183047371766315	0.322033898305085	0.169491525423729	0.0847457627118644	0	0.00833333376795053	0.646666666666667	0.04	0.0288888888888889	0.670454545454545	-0.25
146	2-1	0.65	0.6	31.25	0.943845603094274	0.243308752483913	0.0896358543417367	0.294117647058824	0.0700280112044818	0	0.0240000002086163	0.817857142857142	0.177294685990338	0.0678362573099415	0.540909090909091	-1.25
147	4-2	0.652173913043478	0.304347826086957	22	0.670712155148434	0.165272696594655	0.191358024691358	0.407407407407407	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
148	4-55	0.5625	0.15	14.25	0.272693397628735	0.0698344903686267	0.242424242424242	0.252525252525253	0.101010101010101	0	0.00499999988824129	0.665217391304348	0.0186813186813187	0.0115384615384616	0.6875	-8.25
149	4-53	0.645833333333333	0.6875	32	0.857928385953349	0.250380852637923	0.0344827586206897	0.293103448275862	0	0	0.0166666675359011	0.714814814814814	0.0928433268858799	0.0484673638658492	0.630434782608696	1
150	2-3	0.6	0.35	19	0.56884150865985	0.14943255287126	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0601851851851852	0.032051282051282	0.641758241758242	-5
151	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
152	4-58	0.6640625	0.640625	41.75	1.08666613333634	0.252269983318863	0.102620087336245	0.445414847161572	0	0	0.022916667163372	0.742592592592592	0.130694954440365	0.0670877192982463	0.597911227154047	-0.75
153	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
154	4-47	0.602272727272727	0.204545454545455	17.75	0.625324692739493	0.149732091902194	0.302631578947368	0.345394736842105	0	0	0.0393939390778542	0.787179487179487	0.115032679738562	0.00937230238007147	0.525951557093426	-8.75
155	3-33	0.63	0.52	28.75	0.981608912599355	0.240799602098404	0.227272727272727	0.332386363636364	0.0426136363636364	0	0.0306666661053896	0.798765432098765	0.133984861550254	0.0540649046503846	0.559618441971384	-2.75
156	Tetracycline	0.640625	0.4375	34.5	1.17309256598358	0.212508662096299	0.315668202764977	0.476958525345622	0.0691244239631336	0	0.0479166656732559	0.819298245614035	0.213333333333333	0.0551981351981355	0.493181818181819	-6.5
157	4-55	0.5625	0.15	14.25	0.272693397628735	0.0698344903686267	0.242424242424242	0.252525252525253	0.101010101010101	0	0.00499999988824129	0.665217391304348	0.0186813186813187	0.0115384615384616	0.6875	-8.25
158	2-17	0.616071428571429	0.5	31.25	0.834947169291727	0.198765631860749	0.149253731343284	0.335820895522388	0.0746268656716418	0	0.0214285720139742	0.721212121212121	0.100845864661654	0.0496428571428575	0.600896860986547	-3.25
159	2-9	0.645833333333333	0.145833333333333	19	0.576367572855685	0.111698689628574	0.213649851632047	0.267062314540059	0.178041543026706	0	0.0319444462656975	0.750574712643678	0.111333333333333	0.0193580246913581	0.554276315789474	-12
160	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
161	Tetracycline	0.640625	0.4375	34.5	1.17309256598358	0.212508662096299	0.315668202764977	0.476958525345622	0.0691244239631336	0	0.0479166656732559	0.819298245614035	0.213333333333333	0.0551981351981355	0.493181818181819	-6.5
162	4-48	0.653225806451613	0.725806451612903	42.75	1.0710175783589	0.264440925922008	0.049438202247191	0.330337078651685	0.0337078651685393	0	0.0215053763240576	0.733333333333333	0.136765931651133	0.0725484985384007	0.606267029972752	2.25
163	2-39	0.612068965517241	0.206896551724138	23.75	0.630117360572214	0.125395981470806	0.244498777506112	0.286063569682152	0.0733496332518337	0	0.0298850573599339	0.798924731182795	0.0945843981988559	0	0.564137931034483	-11.75
164	4-3	0.595238095238095	0.333333333333333	19.5	0.551892942087671	0.142777978244357	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.682666666666666	0.0561776782381484	0.0296067053513861	0.644957983193278	-5.5
165	4-36	0.678571428571429	0.410714285714286	30.5	0.99881425593935	0.231776259247137	0.203162055335968	0.398418972332016	0.041501976284585	0	0.0697278901934624	0.966205837173579	0.329372294372294	0.0563246753246756	0.414686117029995	-7.5
166	3-34	0.6625	0.45	22.25	0.808348175323997	0.212520260173258	0.166666666666667	0.319148936170213	0.0886524822695035	0	0.0299999993294477	0.843478260869565	0.18609022556391	0.0448564593301435	0.508108108108108	-4.25
167	3-50	0.605263157894737	0.394736842105263	19	0.561398396486235	0.150502858673371	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.698484848484848	0.0648015303682448	0.0272963155163466	0.638248847926267	-4
168	2-4	0.6	0.3	18	0.459115487653665	0.125607002288675	0.183673469387755	0.306122448979592	0.102040816326531	0	0.00999999977648258	0.638461538461538	0.0351851851851852	0.0203703703703703	0.662162162162162	-6
169	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
170	4-58	0.6640625	0.640625	41.75	1.08666613333634	0.252269983318863	0.102620087336245	0.445414847161572	0	0	0.022916667163372	0.742592592592592	0.130694954440365	0.0670877192982463	0.597911227154047	-0.75
171	2-7	0.638888888888889	0.481481481481481	30.25	0.800572024193826	0.202911962356262	0.131313131313131	0.371212121212121	0	0	0.0111111113801599	0.76	0.116377358490566	0.041329739442947	0.602739726027397	-4.25
172	4-55	0.5625	0.15	14.25	0.272693397628735	0.0698344903686267	0.242424242424242	0.252525252525253	0.101010101010101	0	0.00499999988824129	0.665217391304348	0.0186813186813187	0.0115384615384616	0.6875	-8.25
173	4-55a	0.696428571428571	0.107142857142857	11.25	0.544081156633229	0.172794759336084	0.184782608695652	0.407608695652174	0	0	0.0619047619402409	0.798245614035088	0.186436781609195	0	0.448780487804878	-8.25
174	3-42	0.661764705882353	0.352941176470588	17.25	0.604045258218952	0.20911971043055	0.0506329113924051	0.316455696202532	0	0	0.0352941192686558	0.775	0.126747720364741	0.0397212543554006	0.541095890410959	-5.25
175	4-33	0.69	0.34	25.75	0.757258354019693	0.187786480464306	0.148997134670487	0.421203438395416	0.0429799426934097	0	0.0346666648983955	0.795238095238095	0.12807960199005	0.0297142857142857	0.544461778471139	-8.75
176	2-17	0.616071428571429	0.5	31.25	0.834947169291727	0.198765631860749	0.149253731343284	0.335820895522388	0.0746268656716418	0	0.0214285720139742	0.721212121212121	0.100845864661654	0.0496428571428575	0.600896860986547	-3.25
177	4-62	0.59	0.1	17.25	0.418654922668611	0.0812201802198056	0.299719887955182	0.252100840336134	0.126050420168067	0	0.0240000002086163	0.737931034482758	0.0673516508889401	0.00660941972417384	0.58910891089109	-12.25
178	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
179	4-36	0.678571428571429	0.410714285714286	30.5	0.99881425593935	0.231776259247137	0.203162055335968	0.398418972332016	0.041501976284585	0	0.0697278901934624	0.966205837173579	0.329372294372294	0.0563246753246756	0.414686117029995	-7.5
180	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
181	2-8	0.675	0.475	23	0.853755945338002	0.221613743380044	0.157706093189964	0.32258064516129	0.0896057347670251	0	0.0350000001490116	0.816	0.205791505791506	0.0486486486486486	0.492063492063492	-4
182	2-63	0.639705882352941	0.338235294117647	33.25	0.836592171230331	0.16785075805383	0.201698513800425	0.318471337579618	0.0636942675159236	0	0.0382352955639362	0.838888888888888	0.147885572139303	0.00839281851611506	0.530405405405406	-10.25
183	4-3	0.595238095238095	0.333333333333333	19.5	0.551892942087671	0.142777978244357	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.682666666666666	0.0561776782381484	0.0296067053513861	0.644957983193278	-5.5
184	3-39	0.675	0.45	22.5	0.812385335543189	0.222024888974768	0.124113475177305	0.265957446808511	0.0886524822695035	0	0.0299999993294477	0.868181818181818	0.18609022556391	0.0448564593301435	0.508108108108108	-4.5
185	4-53	0.645833333333333	0.6875	32	0.857928385953349	0.250380852637923	0.0344827586206897	0.293103448275862	0	0	0.0166666675359011	0.714814814814814	0.0928433268858799	0.0484673638658492	0.630434782608696	1
186	3-42	0.661764705882353	0.352941176470588	17.25	0.604045258218952	0.20911971043055	0.0506329113924051	0.316455696202532	0	0	0.0352941192686558	0.775	0.126747720364741	0.0397212543554006	0.541095890410959	-5.25
187	4-4	0.6	0.3	18	0.469416881448378	0.125806606861885	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0511272141706923	0.0229933110367893	0.641758241758242	-6
188	4-28a	0.608695652173913	0.195652173913043	18.5	0.643766246304071	0.153009532601929	0.279874213836478	0.330188679245283	0	0	0.0391304343938828	0.736666666666667	0.109259259259259	0.00866402116402121	0.53	-9.5
189	2-59	0.620967741935484	0.161290322580645	24.25	0.732993628413936	0.125276486535065	0.234192037470726	0.31615925058548	0.105386416861827	0	0.0408602133393288	0.804629629629629	0.14417374184816	0.0172155097528234	0.518203883495146	-14.25
190	2-17	0.616071428571429	0.5	31.25	0.834947169291727	0.198765631860749	0.149253731343284	0.335820895522388	0.0746268656716418	0	0.0214285720139742	0.721212121212121	0.100845864661654	0.0496428571428575	0.600896860986547	-3.25
191	2-15	0.625	0.541666666666667	28	0.97068379481429	0.244629557933434	0.192878338278932	0.311572700296736	0.0445103857566766	0	0.0319444462656975	0.78395061728395	0.142881500426257	0.0587706146926537	0.554276315789474	-2
192	4-33	0.69	0.34	25.75	0.757258354019693	0.187786480464306	0.148997134670487	0.421203438395416	0.0429799426934097	0	0.0346666648983955	0.795238095238095	0.12807960199005	0.0297142857142857	0.544461778471139	-8.75
193	2-72	0.651785714285714	0.178571428571429	23.25	0.717501113734449	0.132548878163833	0.20671834625323	0.271317829457364	0.155038759689922	0	0.0392857156693935	0.80625	0.147177033492823	0.0199691833590141	0.524390243902439	-13.25
194	4-58	0.6640625	0.640625	41.75	1.08666613333634	0.252269983318863	0.102620087336245	0.445414847161572	0	0	0.022916667163372	0.742592592592592	0.130694954440365	0.0670877192982463	0.597911227154047	-0.75
195	4-55	0.5625	0.15	14.25	0.272693397628735	0.0698344903686267	0.242424242424242	0.252525252525253	0.101010101010101	0	0.00499999988824129	0.665217391304348	0.0186813186813187	0.0115384615384616	0.6875	-8.25
196	4-9	0.608695652173913	0.369565217391304	22.5	0.654342512428797	0.165025369886604	0.201807228915663	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.728205128205128	0.0811791383219952	0.0318892469268408	0.613678373382625	-5.5
197	2-17	0.616071428571429	0.5	31.25	0.834947169291727	0.198765631860749	0.149253731343284	0.335820895522388	0.0746268656716418	0	0.0214285720139742	0.721212121212121	0.100845864661654	0.0496428571428575	0.600896860986547	-3.25
198	2-11	0.652173913043478	0.304347826086957	22	0.656145813094419	0.168771587573102	0.160493827160494	0.37037037037037	0.0462962962962963	0	0.0304347816854715	0.724137931034483	0.0951447245564891	0.0253869969040247	0.5625	-8
199	4-46	0.571428571428571	0.619047619047619	25	0.811677753994671	0.215795058348704	0.103559870550162	0.145631067961165	0.0809061488673139	0	0.00952380988746881	0.74	0.112295081967213	0.0462962962962963	0.595375722543353	1
200	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
201	4-35	0.565217391304348	0.130434782608696	16	0.429107834218814	0.0994018528071841	0.220183486238532	0.36697247706422	0	0	0.0260869562625885	0.710344827586207	0.0714584969887405	0.0136899626114467	0.579787234042553	-10
202	4-28	0.638888888888889	0.361111111111111	18	0.643501631848118	0.207191027101787	0.165354330708661	0.283464566929134	0	0	0.0296296291053295	0.753968253968254	0.0940587867417135	0.0296834457706279	0.566964285714286	-5
203	4-28	0.638888888888889	0.361111111111111	18	0.643501631848118	0.207191027101787	0.165354330708661	0.283464566929134	0	0	0.0296296291053295	0.753968253968254	0.0940587867417135	0.0296834457706279	0.566964285714286	-5
204	4-11	0.631578947368421	0.605263157894737	23.5	0.833733205121572	0.249012242944345	0.250936329588015	0.50561797752809	0	0	0.0315789468586445	0.768181818181818	0.15088948787062	0.0653968253968252	0.55625	-0.5
