No.	NAME	TDB04u	TDB05u	TDB06u	TDB07u	TDB09u	TDB10u	TDB04m	TDB06m	TDB07m	TDB09m	TDB10m	TDB04v	TDB10v	TDB05e	TDB06e	TDB07e	TDB08e	TDB01p	TDB03p	TDB05p	TDB01i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB01s	TDB04s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB02r	TDB03r	TDB05r	TDB06r	TDB07r	TDB08r	TDB09r
2285	2-82	3.9348612959156	4.87508383697702	5.78571662956263	6.5912261537953	8.28124589454514	8.72372763187638	1.71421588396348	2.5846316191741	2.19555547341657	1.14428384898061	0.218007868046369	1.67007608418777	0.782303819708077	5.12189053903999	6.04986595150409	6.80687876502468	7.73464778831974	0.910531837887588	1.6217313253293	2.05793927650452	1.47052538687147	3.78171206627131	4.90386429491303	6.18564727119712	7.26418577278511	8.47704535069072	3.7917354758785	13.3040015477251	22.4389729540152	21.137334366267	26.4856939221138	33.0436150854542	17.6584937328173	1.02215511954305	1.5670066020514	1.92314263845329	2.5784795160548	3.1209243130772	3.09598769106452	3.13066617445652	2.58458396455709
2286	2-69	3.94885176853043	4.92822757880993	5.92484306602202	6.69290433871058	8.47098493870385	10.8007088358043	2.5029057466974	3.53634587892502	4.29046225004447	7.14088559358352	3.3430510733099	1.70818043999703	2.03462085298107	5.10046735800838	6.17859824901623	6.86651043789492	7.77224614079396	1.01080041982094	1.90020877292377	2.24679517268328	1.46345834130514	3.6986578980103	4.87287216090546	6.19501386432602	7.40393163562688	8.74726433563093	3.86454745907396	12.5106867216815	24.1878795710503	21.3233498803082	26.9025356875134	20.9153545241512	14.9509910061766	1.05827840847837	1.62731545354158	2.07074865283959	2.59855444207056	3.13888304082247	2.9741385408424	3.1765962827622	3.04577849237734
2287	3-7	3.99208003166321	4.95764327042107	5.90517126751275	6.80469065763609	8.57953765734584	9.5515245037052	2.67854008580226	4.96512962149843	3.56705962501986	9.05202744788974	6.41701320990395	1.76152738651246	3.80541410263501	5.59726062221825	6.31290717272173	7.22182084535138	8.03383373403279	0.956896631793821	1.60511677691663	2.28223502892565	1.49497487825748	3.91049300358956	5.02126458043348	6.34793935282302	7.41384403636625	8.61792920735075	4.25812659122454	14.5733184510361	21.529179898013	24.9952937821891	21.6448036162272	47.0273719997447	35.2410271506593	1.10837861093504	1.61100327585888	1.94345374153351	2.91382026319724	3.39044176802225	3.63613201737382	4.08179160719379	5.35572577426236
2288	2-85	3.90137945121711	4.78948813258187	5.74265855921788	6.55842135952029	8.01547414458893	8.68216108013262	1.47989453383852	2.29208427585208	2.33558710214308	1.63190428273353	1.26485365311344	1.54002431262281	1.96982955769283	4.88725038294416	5.98171033765641	6.90182300424149	7.44460314000372	0.867243328770347	1.62526331109282	1.95863610699547	1.45783832442461	3.74119014281962	4.92558895648729	6.10728242233281	7.31357341130298	8.52159732710982	3.92833439292136	11.9064297722689	19.7161400949306	27.5469924606208	25.933209300457	22.6372132105698	23.6850199278671	0.976577760726281	1.54896214127875	1.90666444479569	2.38960545917484	2.89440879012279	3.03201440693388	3.27505487982958	3.19123409408221
2289	3-31	3.92940889024591	4.87967731479711	5.87559489645572	6.68577085047991	8.53753418531573	10.2073687036053	1.53292198002541	2.18295081830597	1.44197918416867	0.216731821278567	0.0721947794405467	1.60304788681771	0.708182749413907	5.01968792014794	6.09936315871772	6.83455631783607	7.57919801566088	0.886220781243633	1.70581077772864	1.9671998177565	1.44938500614124	3.7012240917707	4.87697264240003	6.17726742365148	7.41661593944636	8.83838898749759	3.89613885374392	12.1943042832909	23.8234458954003	20.6498229529378	27.0130678706592	16.1268282340528	10.2073687036053	0.987489763306378	1.56610981605303	1.97011757281005	2.42227131645353	2.87433941085725	2.63330715907322	2.47392556266734	1.72263651949524
2290	2-22	3.96543939970182	4.81281079516295	5.65826815903123	6.45323748685673	7.71380592479697	7.98953665159932	1.94384700611409	2.07889416993112	2.06195144498757	1.04242868930048	0.873011745473119	1.90918424801426	1.54739930078117	5.06357449019669	5.99089200994453	6.71896217908705	7.12974406594821	0.875429199232541	1.76490066464699	1.97967987066406	1.4607657110194	3.72680277536733	4.77956375098029	6.06704885862735	7.39842631461817	8.32754763919669	4.304873219754	13.1409625595228	21.7405154819471	24.3260180295753	18.5116714284203	19.0059086270325	17.0539958478984	0.997863840673212	1.5607341123614	2.05216925846844	2.51821279330234	2.65086801703443	2.98392210532266	2.59524963346504	2.51695590705233
2291	2-87	3.88964659299195	4.68816647363719	5.67912945403125	6.8140347566844	8.75190146460015	9.52534790476305	1.38120952619107	1.43933886661289	1.96777316783938	2.17299658398082	2.33469565218093	1.57067528172146	2.61964400695312	4.64039097882037	5.67458421269342	6.83700863194407	7.43324695677333	0.854631727675177	1.52940139141578	1.7687405208205	1.45753407808732	3.75186155318018	4.78561486405244	5.96619719128983	7.42409807738935	8.66056092452903	3.12993550687459	8.83725073814341	12.0082799307026	15.8156899282629	14.5906318219005	19.5028687348851	20.8552912478057	0.963396087373709	1.42832296948493	1.77295212581516	2.08346215958545	2.36678890150743	3.0541908592166	3.00758941604456	3.69871976609033
2292	2-52	3.96720505280898	4.88426844971531	5.90936398003836	6.97826524520295	8.94417203834191	0	1.45356762401633	1.71487256196025	1.11364862644235	0.063260429434505	0	1.66459247120044	0	4.89510912338383	5.9863836739635	6.9336003381643	8.0693843478428	0.947565073620314	1.79995459304674	2.01342121058024	1.42119412958067	3.6882277196657	4.82679486166794	6.1281720571774	7.54444046688409	9.32536258438445	3.76312354901243	10.543718356583	23.5134980136702	20.8559368080234	20.8248618733309	8.94417203834191	0	1.00164480486826	1.58182996084628	1.96385322990459	2.38130551326989	2.65079761975194	2.47858378777286	2.58513601750227	1.48815289919394
2293	2-82	3.92817390735592	4.86630884530717	5.78970624073381	6.58498136325156	8.18255656533627	9.01679775905555	1.7164381435074	2.59234368979933	2.19472898238807	1.17874811066513	0.235676490318693	1.67028521498247	0.82030294422206	5.11280073717821	6.05424645428584	6.80069457753031	7.70981975788591	0.910511872416051	1.62166417443139	2.05831099749353	1.47078489585742	3.78215260112714	4.89466252613856	6.17314830612463	7.26724165897519	8.46496955700725	3.7919726591579	13.3030335078736	22.4960722290855	21.1052856430873	26.5178280675278	33.1678713373023	18.8430474065607	1.02217463570382	1.56705318402205	1.92318686296903	2.57829348404188	3.12568553335153	3.09748410372882	3.12160185721797	2.59415121175517
2294	2-66	3.94033423748415	4.86996306498709	5.78597888872975	6.6149735322161	8.24953142745266	8.9082552452521	1.57352151176581	2.48276681859956	2.41067593131641	3.65488206997824	5.01292677613258	1.62711053342468	3.78099695690104	4.93154550445203	5.99991745580851	6.79481958780358	7.66626022429578	0.938565263303105	1.71354956410238	2.11798338932535	1.46639003948023	3.75725181199895	4.92443349052811	6.14639343040816	7.31012647636131	8.50847342779166	4.10485973935633	11.9278055662411	22.0376173417976	21.0002116079732	27.9988107744734	24.1914003411609	32.529564333398	1.03198061549065	1.63066743107263	1.97476340483064	2.53262481697946	3.06512269072771	3.20395279227808	3.78069572527124	4.24260129736849
2295	2-97	4.03603438344467	4.91645847873007	5.65191596640777	6.30649482516689	7.86988527617251	8.68547519613137	2.59558378728777	3.86585278587801	3.02194842693463	4.37973154050876	4.41590032405389	1.75192395383914	3.28805217318332	5.63522155924185	6.17549626943038	6.92396578101755	7.43543598382056	0.954020784744485	1.66013241501071	2.13504335817931	1.49690002160532	3.87883892440442	5.09143522814995	6.34507142849867	6.82191346839149	8.08956596556744	4.42131957725303	16.5590973596729	27.0776201196997	26.3942627305722	19.4366350658783	43.7857025872333	30.9715751092287	1.11767621960514	1.66625139635193	2.0232477960308	2.84571076334568	3.69701672265051	3.34161634013326	3.98134250097411	4.18181426726815
2296	2-57	3.83920239951283	4.62909689734693	5.64927464158464	7.01718668371241	8.40866866911422	9.84279370144066	1.07491108119645	1.02491169641147	1.54065560617321	1.47810031683027	1.57856613227879	1.41822936155662	2.30117947670098	4.43928227866988	5.41872668520197	6.73337817873438	7.51944003412403	0.880733174627537	1.61551381959223	1.75505744097517	1.40924085793731	3.65553317842073	4.74839444644313	5.86354180993452	7.41774276072497	8.9529636556778	3.059107195269	8.48023716545108	12.108592445196	15.5600316156734	16.6460786520487	14.2756937174316	26.8126556840448	0.916522691723286	1.36798965804731	1.72106464273685	1.95704163037145	2.11550876491712	2.91377482477441	2.96760818543004	3.04382154284747
2297	3-7	3.98544376080786	4.85890351614825	5.61517461886137	6.42339240979348	8.59308437356979	9.71548131143244	2.66467049155303	4.854538848129	3.38367698933228	8.79026344102634	6.75281661107545	1.74484355670747	3.89467646084252	5.50936191387485	6.03021660464015	6.83919686800107	7.79428275394394	0.958674069609673	1.60768008031637	2.19860164740246	1.49745449698777	3.92507203145365	5.02272684898153	6.24931588673688	7.06762570463636	8.12324454743876	4.26400461975202	14.7434122525444	20.8400388996986	23.9833835708089	21.0667170838944	46.3638250451302	35.578529254466	1.11054982171077	1.61690890757269	1.95045695130165	2.83548604627495	3.23296009104584	3.46548623712901	3.96958574198459	5.31934798883857
2298	2-83	3.87940117768075	4.72798465602214	5.60336938672816	6.377154053362	7.8517861455865	8.40566252463832	1.41829404464217	2.30581115255944	2.08862972628052	2.20158688056312	1.74777410445029	1.46820392337648	2.31384539449315	4.87463602380437	5.82146400032413	6.56666249967438	7.34523573889393	0.877532323613843	1.5102754791997	1.86929832324902	1.45994719820742	3.75040536118529	4.91700147549405	6.07925676368778	7.09176307305791	8.2055768924658	3.46836594533531	11.2960310972719	20.5228074537206	19.6420098511322	21.6756139699364	21.6161651671883	19.7752836701327	0.975342263583069	1.48215234656404	1.76410971705598	2.32942220321911	2.89729265040151	2.99220668583245	3.4311099072469	3.49825193151122
2299	3-11	3.84181702426325	4.81985044289974	5.66187060105154	6.2502951569183	7.42592470391852	0	1.04453168862157	1.43523489963283	0.959466071114915	0.0525221545051219	0	1.37090667581577	0	4.62701737341523	5.43931521918798	5.89626412878558	6.63722639044964	0.855983470264786	1.68097685831324	2.14350395432391	1.43360801968865	3.66019383627731	4.81439396125385	6.0013627721004	7.03306054878703	8.12509392704487	3.07088680693776	7.17492945254434	11.6582889349334	12.6189374857697	13.7612314614959	7.42592470391852	0	0.917805861641471	1.41961886015969	1.80061534586688	2.34286759157624	2.65241318199484	2.30310083752263	1.99476771796554	1.2355432487165
2300	2-32	3.9063881295115	4.7005178579269	5.5585223174012	6.30601449852188	7.38977362113382	7.42367441832894	1.58380567159777	1.75708439357009	1.68039458268736	0.899090404802089	0.850244262473855	1.72403779492527	1.7450727121628	4.76015212264725	5.68510220680026	6.42485012587007	6.85838564509108	0.849858834335851	1.75868291374702	1.86862516294303	1.45248049268102	3.69997436042987	4.72904202879281	5.96738496228584	7.20943092397493	8.13091990665563	3.88067259368031	10.2387873111357	16.2323116080182	18.2003591168774	16.3850911581631	16.2152708623091	16.7713200015988	0.961346439370539	1.47580554009758	1.98554251905114	2.25804510685043	2.51778953700469	2.78764517393657	2.44230730383479	2.23404602579014
2301	2-38	3.90575260817368	4.71387959653092	5.59931117715153	6.28263779702855	7.4097935719414	7.75828904839137	1.87810285795922	2.05335539724388	1.99842329272269	1.00459065556086	0.795217181590472	1.84012207401294	1.63750311449638	4.91473516861375	5.88103646271836	6.48909396015308	7.09015787467278	0.843745168809264	1.80531623525303	1.95252345720445	1.47607061940628	3.71601473785953	4.7439049540621	5.98589895030994	7.27263340826766	8.19747999868751	4.4965466134263	12.4632980951437	18.9831775802674	20.4116640462732	22.5769162236541	18.1863128432606	18.7343595242965	0.977872465683367	1.52983574396254	2.08829652236203	2.45792593519546	2.70676189760536	2.85727684162879	2.68310597554102	2.36051253860956
2302	3-35	3.99918938261471	4.86531876669305	5.55471186654528	6.25889802996143	8.03258191330435	8.93192410449183	2.28295922579555	3.51697234445269	2.8105747108115	3.26157603476132	2.46686978898302	1.63155347950566	2.61558101454065	5.49647088550896	6.01058745700273	6.91441700178308	7.43761245494427	0.905917465204208	1.54079021161765	1.98354280007958	1.50235117106962	3.90238427573811	5.14443246619574	6.46879923058636	6.83765542001031	8.20228752403173	4.52197030927804	15.3552545032536	22.7147398583537	28.2592631835658	23.8006216010588	36.1764440487912	25.8063845152344	1.07514208004054	1.56652895797336	1.90890482554436	2.69730180267649	3.55325337139513	3.32185200358955	4.01183609741475	4.08309848199256
2303	4-47	3.77270140451352	4.5403671800641	5.38554554760143	6.16097222669466	7.62090133920988	9.05201668976905	1.35434382683929	1.47889797418767	1.49833032574812	0.929960408494977	1.01580215770362	1.41417570243932	1.93955071507473	4.64886324592255	5.42556365901306	6.06084230952831	6.90135806439668	0.733914689510233	1.20629782650569	1.85659279517582	1.45598687509716	3.85898807945474	4.85640748888002	5.77300757968053	6.9649614107836	8.0931732416694	3.58416580406583	10.2115727689779	13.9138164866242	14.0414000802239	20.7795268621825	17.6960445424717	16.5391497835079	0.85140743160015	1.19185562753068	1.49435377543623	2.24792421609855	2.44634217019849	2.54862960741741	2.66335185208412	2.49082700541917
2304	2-64	3.9095316033255	4.81607178664038	5.72693644334639	6.49189039798653	8.13627082578379	8.94172783216596	1.46812214337753	2.25843715278963	1.892870572763	1.58887766908522	0.648181976386314	1.60050309449606	1.4575101834615	4.85402485431059	5.89017059907119	6.65555086660997	7.59616748293567	0.89901193471811	1.67208686290048	2.06122695675214	1.45984208651768	3.73518212170525	4.86056307599463	6.06987200370305	7.24926335485783	8.51177634116016	4.02081608323809	11.8017137479474	21.4287610437098	20.8474987409186	32.7857459468702	39.8605155107463	41.0706887507885	1.00019517980943	1.57646840716106	1.927981117059	2.46622823259132	2.92826958795539	2.87400254263201	3.01793402323414	2.65067550031909
2305	4-2	3.83058342034278	4.69445293281222	5.55139425884359	6.34690410798979	7.83504566202196	8.85909291066943	1.24217693946616	1.3361861067051	1.21037227502036	0.673624205256003	0.379518238730496	1.46150151215664	1.25273838619534	4.63131526255638	5.53968940027778	6.32581997106248	6.9521974987749	0.809080352178896	1.53576647991286	1.7568848921454	1.47136918287479	3.72223435204262	4.77083893041061	6.0411534351543	7.29848277688173	8.46902161383509	3.44765690074228	8.46126139168406	13.2414198062154	16.0090482487818	15.217693490472	14.3318394880747	16.9732870307824	0.915001065337958	1.39420696753235	1.73103284936941	2.08375253173077	2.29521613491783	2.4154227270925	2.22231352932876	2.16895528099337
2306	2-10	3.93150791433477	4.75761456604519	5.59069483422179	6.14004759220134	6.76357940652263	7.48179491396934	1.7077427678322	1.82651624297949	1.45875414515578	0.859725338466006	0.405803012169537	1.76050345326995	1.25064063678601	4.85899928541251	5.76068267962308	6.26889484236612	6.6758480330952	0.828431596360765	1.74595017932862	1.95246833926378	1.48886237183037	3.73180399835612	4.84066841797661	6.11064820407437	7.28725400728224	8.27583706557105	3.90597758732134	10.1967260184462	15.7270512864414	17.101690505369	18.3801513857812	15.5180513735944	12.7322768570628	0.972953895226513	1.50105302539036	2.00715015613418	2.39944878223278	2.60235172641298	2.44096077074756	2.37236166127536	2.22873610036338
2307	2-28	3.93271699704788	4.87941823868616	5.81478291792327	6.62725430035036	8.68815393088374	9.98318042816001	1.50358797014297	1.96804809284408	1.74128300696946	2.41071120140972	3.76188798944373	1.65374482154115	3.63752126567512	4.92369010886591	5.83864186046205	6.6253423712664	7.66497062798793	0.86109885041424	1.70316645936797	2.12568838967743	1.44267287880649	3.72156756931194	4.85309506002692	6.12306864524544	7.26779266298556	8.63091405590891	3.7628487768987	10.8135634243009	17.403938837311	18.9421892892343	20.107088837367	22.9614053947525	38.3284590245086	0.954534778211766	1.44690300113421	1.91459270288018	2.49451332435996	2.86063463018259	2.78384231572389	3.27589253725839	3.6551217034663
2308	3-25	3.84589970737916	4.70161614630754	5.45370092990924	6.28396825615346	7.98212156760811	8.55559022648723	1.45245983860265	2.06268915915754	2.07467342935504	2.39206017758588	2.29795447207371	1.51593314225396	2.94247944441477	4.62490247479034	5.37142725968098	6.16090978236489	7.19609066077271	0.878010932095549	1.68949001018116	2.23447804825494	1.45998319716695	3.71975209516136	4.80134586168549	5.85038529197894	6.80923579502455	8.06019463874466	3.54995614534653	8.28979736589605	13.0241260454825	14.6998067987827	18.0874914811379	20.5389149545328	24.0911678240908	0.965204966743265	1.45880792694674	1.82758319561608	2.46993114638792	2.80805077936591	2.93632065818137	3.50612487944583	3.87436069969735
2309	2-93	3.93279362325078	4.8452635137275	5.79462169379093	6.72725419653648	8.12575029914976	8.14878566426533	1.5485986168072	2.42432745390714	2.60925276835609	1.67584456541036	1.2332624503074	1.59617223077353	1.89036175632373	4.9482986033665	6.05756770293085	7.14153383647832	7.77027895831714	0.884807666808233	1.65670572595021	2.02650999578155	1.45665115254115	3.74717415957868	4.9487879704265	6.15125249477487	7.35594783499873	8.69531463240426	4.02062954337346	12.3910696402078	20.8970839700467	31.0046833421568	29.2744395661742	24.3315504495127	23.2564219090228	0.993136084575138	1.57410205749348	1.94692186383047	2.46526104988735	2.97918930235849	3.23444966212346	3.52917303001676	3.25801624293878
2310	2-48	3.90991449428791	4.81217011809127	5.7331371337107	6.51285477191504	8.04245750186568	8.46228515220317	1.55068508442131	2.32607968621279	2.19535234249483	2.54516517653018	2.42430682861326	1.61064053664685	2.62258323516212	4.92923717333171	5.9461501217884	6.78627407648144	7.63313678704899	0.882744036192519	1.64264926495663	2.01303851558841	1.45369435761349	3.74130399879992	4.86657479245828	6.09463865341984	7.2631631118012	8.45394688640138	4.11424354594501	12.9304755373156	22.900477322871	23.0099667402053	29.8794158766747	28.5884325207028	29.0827224209003	0.986930574394086	1.56323437347311	1.89993392022614	2.46718112196338	2.93809147695559	3.041637674594	3.40848868143041	3.58734496038823
2311	3-53	3.94680361569229	4.92471730205611	5.80896984359836	6.58926551420908	8.28175571238033	0	1.29595510224575	1.65711871830719	1.25253125054619	0.0585752846200807	0	1.56886828654448	0	4.8161635322351	5.69318113552984	6.39166790748885	7.23777908986847	0.911227560741055	1.72616916586193	2.14928291264303	1.42896075071328	3.72931816321152	4.88413087763207	6.18630476150998	7.25680299137856	8.60595876380204	3.4023888193698	9.04502581555012	15.4565425388906	18.8513075924837	18.7380056075301	8.28175571238033	0	0.967022634968535	1.48763680212818	1.89490355429197	2.41977861245958	2.7548456949304	2.4760893573324	2.23305317759275	1.37793847445711
2312	2-40	3.93257324821319	4.76675086166285	5.67244295115616	6.37180141232971	7.73273860938322	7.83230582980941	1.95832756207455	2.18137843543246	1.8715632740367	1.09703804142257	0.68253189372402	1.8742506487991	1.44051926038775	5.00637675746226	6.04340390816348	6.59120220303059	7.22992498650159	0.844058982903146	1.79913751391665	1.99165829066782	1.46333134585246	3.71275509939746	4.75135260336782	6.0285263230392	7.225189294379	8.25556983583679	4.16387287111447	12.5322908404201	21.3254532956583	22.4456370745355	19.5276917040049	20.4486311508139	17.724579593937	0.977468156054946	1.49000316054574	2.09482419582214	2.51177551778565	2.86707499647595	2.82028420210045	2.60252370743746	2.60083648254002
2313	2-45	3.90778384209439	4.72398358697586	5.6475381264402	6.48948185661736	9.06370021242575	9.96942260326053	1.82178327735663	3.13696582882755	3.16265374310526	8.34651243657111	15.4925953799423	1.52507610711846	5.40161660382245	5.2352680555911	6.55566242428437	7.23215012785099	9.67728525188325	0.747644414860405	1.15103665879424	1.62367814630266	1.53904876772087	3.99089757007153	5.13824064083761	6.4155124262505	7.67940462361954	9.00936623246816	5.29038759735082	12.4970389705459	36.9406208424582	35.4032960051506	68.5146027371839	117.875412386995	418.715749336942	0.987234017279587	1.4134631517043	1.64324954860996	2.40375128550383	2.97617181813108	3.26461317562146	4.23989223649027	6.10932713113551
2314	2-48	3.91587093575886	4.77432173424773	5.6801060074343	6.46434552933384	8.04625158359543	8.43251271230336	1.54835318574561	2.2997120691699	2.1634979228604	2.49855289316282	2.37215038405018	1.6086057409676	2.58373695930778	4.89235331164204	5.89588807794953	6.73729647142296	7.57883122481131	0.882694275909083	1.64386783510095	1.99471841967908	1.4530761064502	3.74308345366761	4.87533729175544	6.0457914804922	7.19655123985827	8.39623660252445	4.11259796280306	13.000319165014	22.8262793715583	22.9979692913654	29.5337022344798	28.4204084864367	28.7891875435567	0.986807964198921	1.56339684472173	1.90157557772023	2.44780126689867	2.90753637911655	3.01003712867167	3.37826612817894	3.56116416959185
2315	4-20	3.79651150353753	4.49291953920254	5.39806337839008	6.06654454155163	7.3032691569228	8.00874935230669	1.00752264797733	0.981682985071558	1.03834917283626	0.751016657485306	0.227148606650221	1.30878252245429	0.748781243978313	4.30671694568302	5.19270047956498	5.7774547439631	6.20804396924474	0.771039346985375	1.33926101786436	1.56685472704826	1.46184439267831	3.82633562564878	4.81085875344607	5.89411073215353	7.20228326093562	7.97402399928958	3.29273332840299	7.48297365516779	10.2427050140941	11.0667481265033	12.1305390097457	12.9214452857983	12.0697197477294	0.875275866886317	1.25667886212538	1.52962119175332	1.80977709382364	2.02249348196993	2.2317549325817	2.31080591635538	2.10256011800639
2316	3-17	3.9245707835013	4.79427488019346	5.59294482138594	6.61925117139096	8.89884957730153	0	1.1931044631196	1.00326173693241	0.751504043575849	0.062939872278834	0	1.52979800249384	0	4.60171937513347	5.31046245894614	6.19921387972995	7.19530556686239	0.885200361463034	1.67616047480742	1.96847599718463	1.43419658718223	3.69620560916865	4.84013852696156	6.04961353477416	7.18800435951893	8.8871731721658	3.18113782594496	8.20663238974615	11.1982368376456	13.0809746044303	15.4572907965126	8.89884957730153	0	0.940111087974388	1.45725738367725	1.82370911247118	2.17179476039874	2.22641563891971	2.0593161823441	2.02178659712628	1.48061203889891
2317	2-42	3.97295756736203	4.94885381413501	5.96472610084003	6.97091218445133	9.14607226428474	0	1.42525838019501	1.77824800491557	1.12463204140232	0.0646884313715558	0	1.6267824088642	0	4.98243696364163	6.05358236056518	6.90649515295836	8.22005563288292	0.957162834785452	1.80897349358962	2.03798310869008	1.42077149797132	3.68793056498576	4.86050438631723	6.22287846870073	7.57909620338363	9.29588531868413	3.65599302033998	10.5680540387788	24.1609344742859	20.5496610535174	21.091808038521	9.14607226428474	0	1.00624127405514	1.56037372623111	1.96210545464635	2.42027985861721	2.72561838500439	2.48948374341817	2.64809800654925	1.52174554536585
2318	2-29	3.95650512923756	4.78811350618265	5.78460121032077	6.51840142298168	7.79533495901183	8.56126033721409	1.79038256850757	2.06388731185729	1.57198002969839	0.699311993872716	0.531346820044045	1.82490418925797	1.77984065635016	4.89575768241958	5.9761977650888	6.66164837631075	6.98251197966887	0.867522104279716	1.79820991211768	1.93958194294811	1.46173230353224	3.72882275114163	4.78544685258332	6.07555634660448	7.372210528474	8.39094478964761	3.81235570349534	10.5612985917006	17.1922926592453	17.5328316865401	15.4468010481172	14.1765341515989	14.6733183302214	0.989541424243191	1.51936448467418	2.0602977141193	2.36067075664746	2.82175598088921	2.86401389712844	2.49244303660575	2.25372815981714
2319	2-40	3.93122988754719	4.76495498438447	5.66960911965214	6.34961982193593	7.61371727902577	7.6076717045171	1.9559503557807	2.16836177065449	1.84907308641841	1.0527550879636	0.64546405128927	1.87281132733099	1.3861138988553	5.00339533496596	6.0379302957292	6.56541732463089	7.18808537988847	0.844032175807831	1.79852339575468	1.98961735202472	1.46296130071226	3.71283755337311	4.74997566227295	6.02629474395725	7.22463853730744	8.22748480761262	4.16240838791258	12.5193976960057	21.2098373028958	22.2968742959156	19.2936749207148	19.9464900956722	16.9394569941901	0.977339465357405	1.48979787527744	2.09413910353371	2.50887038767111	2.8595088892433	2.80489239438158	2.57351034215765	2.5393192314179
2320	2-29	3.95288730202284	4.78457189892433	5.78010453162306	6.50687646864343	7.76529589818797	8.44736266203595	1.78786880687427	2.05205772786317	1.55976999833876	0.690806413489639	0.523623940942435	1.82314608397229	1.75451479327197	4.89130249762926	5.96870932904037	6.64656332421769	6.95495036420587	0.867493058643085	1.79721556832611	1.93746275171011	1.46177542890228	3.72691130582039	4.78079623987528	6.07110659816341	7.36779254940811	8.37751085447929	3.81170037245967	10.545820054228	17.0947158594616	17.4266954115228	15.3128325811691	14.0587624237934	14.4696172689191	0.989452219957374	1.51886877561142	2.05895197722944	2.35746628627512	2.81505775327303	2.85404003703507	2.47907291590849	2.23776141400396
2321	3-48	3.97342238107145	4.91434437687504	5.88269312260101	6.59583856220962	8.03611607108111	7.3384326729831	1.54154804014216	1.87546527118218	1.33467022422445	0.284735762836513	0.0519033399938016	1.67306568276516	0.509137229941191	4.98478745769883	5.96749882714555	6.50055639713119	7.39734228716443	0.905229285002915	1.78372745129845	2.0674893211021	1.42911691499491	3.68367871869608	4.8618940022806	6.16292955318962	7.38162026279361	8.64044661547984	3.76562335445211	11.5970170368253	19.4689401621818	19.1523109403654	20.6790035218341	16.7961873282451	7.3384326729831	0.978974020541257	1.51627740588719	1.96905346945617	2.46009820026077	2.81860573069596	2.51634020160722	2.44817065285553	1.82630205786147
2322	3-12	3.93636343260648	4.84738976342698	5.79342259234283	6.66903350502691	8.12833875550434	9.59373135275365	1.24973805523022	1.64570109107499	1.61524511849725	0.357427367685587	0.0678546390490695	1.58632908897119	0.665608860012253	4.67859680175648	5.61864068580027	6.5279762569985	7.50961932674865	0.896844615561081	1.70759628504923	2.06095312052335	1.42853597311629	3.72120784511909	4.80366449616712	6.09077698733539	7.34530463863248	8.64942185441268	3.43325188855543	8.48353822037514	13.7719574518938	18.1562204387713	23.8674219889353	17.4229339530656	9.59373135275365	0.954856760910526	1.48131879340707	1.86032403678541	2.29670451820812	2.65754692886431	2.77895910178216	2.77882348812354	2.12171017043349
2323	2-33	3.92561332596962	4.73987550606553	5.53697586869102	6.14576877099992	7.27864174538809	7.03034003564906	1.64729797939177	1.84345911239446	1.70812268430655	0.799683861249333	0.404769474611532	1.76243085783802	1.11975795701151	4.82888387282371	5.73772803392981	6.37611486261699	7.03851889069697	0.88976241374291	1.7838890975361	1.93841714972429	1.45270864657553	3.70418829245085	4.75586136706799	5.9896043262279	7.1815148533362	8.13759050018919	4.10131520554034	11.0647227201048	19.8398555821977	23.0422240468112	22.8405072243173	19.8682204182276	20.0003219467703	0.996411789673486	1.56035102416752	2.02104915349842	2.36009686843778	2.55170409608504	2.59860448855328	2.63905963517376	2.17006681087639
2324	2-28	3.93071523397285	4.87235617098144	5.79681142708391	6.60146592782553	8.49427758544041	9.74426996993266	1.50204867471866	1.96039599884138	1.72268864592721	2.3787207710897	3.71027294322755	1.65298474291029	3.57730508092851	4.91534491692322	5.82093055629152	6.59820826365152	7.58023942523678	0.86081085781763	1.70307196910473	2.12292426111712	1.44227126273605	3.72081015964281	4.85012924909129	6.11274465936921	7.24381171301253	8.59955568160627	3.76178209465585	10.8295660337615	17.3535880173352	18.9374956582142	19.9251405432064	22.6161779026942	37.8422718344416	0.954142082688643	1.44639120760309	1.91420897540836	2.49045982958766	2.85333973666244	2.76706290012355	3.22715767109613	3.58146888428974
2325	3-43	3.91314993134166	4.76686784216556	5.68862614770575	6.3701858422723	7.65325334658189	8.32569859030109	1.49085610584602	2.43752839373345	2.35424416850435	2.18338915337005	2.89217880990942	1.41523759762879	2.66280325267614	5.00636070913518	5.77360446124278	6.49615963471788	7.27875932024701	0.820488888607217	1.29985625445123	1.85195898308829	1.48520151690791	3.88622224425545	5.09805250782586	6.31026140830667	7.14920966823263	8.21841442951501	4.338787312394	10.6543421581949	16.1978790891639	19.1687408325689	18.9343155427818	21.5863479750986	29.1757053630448	0.975305401469304	1.4364344035625	1.65514256024371	2.37553793098298	3.11142978680385	3.18322587536191	3.53576421176461	3.42573833193351
