No.	NAME	SsCH3	SssCH2	SdssC	SaasC	SssssC	SsNH2	SdsN	SsssNH+	SssssN+	SaaNH	SdO	SssS	SaaS	NssCH2	NsssCH	NdssC	NssNH	NsNH3+	NssNH2+	NssssN+	NssO	minssCH2	minsssCH	mindssC	minaasC	minaaaC	minsssN	minaasN	MaxsCH3	MaxdCH2	MaxssCH2	MaxdsCH	MaxaaCH	MaxsssCH	MaxdssC	MaxssssC	MaxsOH	MaxdO	MaxssO
19	2-6	2.03722033257748	3.97687240173847	0.879131235827665	0	-1.86287910997732	0	0	0	0	0	12.8732033808894	0	0	5	4	2	0	2	0	0	1	0.728661895313681	-0.0697071050642479	-0.0940197467876038	0	0	0	0	2.03722033257748	4.20838750314941	0.886934051398337	2.14832955404384	0	0.263171296296296	0.973150982615269	-0.0348611111111112	11.0568965734442	12.8732033808894	6.18054941421013
20	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
21	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
22	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
23	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
24	4-6	2.18604363504661	4.28643211451247	0.302230725623583	4.26824263038549	-0.408603552532124	0	0	0	0	0	12.6632577475435	0	0	6	2	1	0	1	0	0	0	0.0272753684807259	0.385532407407407	0.302230725623583	1.34617819349962	0	0	0	2.18604363504661	0	1.04092592592593	0	2.26304752456538	0.49099537037037	0.302230725623583	0.0359722222222225	9.84930933484505	12.6632577475435	0
25	4-3	2.24887235449735	6.03483347505669	1.08751984126984	4.5611824452003	-0.372928949357521	0	0	0	0	0	0	0	0	6	2	1	0	1	0	0	0	0.891594151549509	0.557662037037037	1.08751984126984	1.42664540816327	0	0	0	2.24887235449735	4.23799981103553	1.13662037037037	0	2.33660194633409	0.614328703703704	1.08751984126984	0.218472222222222	10.9512103174603	0	0
26	2-9	1.84972033257748	3.66299059901739	0.644756235827665	0	-2.44642077664399	0	0	0	0	0	12.7532033808894	0	0	5	4	2	0	1	0	0	1	0.67962962962963	-0.819707105064248	-0.281519746787604	0	0	0	0	1.84972033257748	4.17135046611237	0.825709561602419	1.96082955404384	0	0.176666666666667	0.926275982615269	-0.118194444444445	11.0198595364072	12.7532033808894	6.06054941421013
27	4-28a	5.57457104543685	3.35470805834578	0.327764756103952	0	0	6.16970088498362	0	0	0	0	23.6517637543233	0	0	5	4	3	2	1	0	0	1	0.442582199546485	-0.451376133786848	-0.150966819859767	0	0	0	0	2.05757705377835	0	0.87676359490077	1.72796296296296	0	0.0886214779121524	0.614359410430839	0	0	12.1962098450491	6.13064657344419
28	4-28a	5.57457104543685	3.35470805834578	0.327764756103952	0	0	6.16970088498362	0	0	0	0	23.6517637543233	0	0	5	4	3	2	1	0	0	1	0.442582199546485	-0.451376133786848	-0.150966819859767	0	0	0	0	2.05757705377835	0	0.87676359490077	1.72796296296296	0	0.0886214779121524	0.614359410430839	0	0	12.1962098450491	6.13064657344419
29	2-9	1.84972033257748	3.66299059901739	0.644756235827665	0	-2.44642077664399	0	0	0	0	0	12.7532033808894	0	0	5	4	2	0	1	0	0	1	0.67962962962963	-0.819707105064248	-0.281519746787604	0	0	0	0	1.84972033257748	4.17135046611237	0.825709561602419	1.96082955404384	0	0.176666666666667	0.926275982615269	-0.118194444444445	11.0198595364072	12.7532033808894	6.06054941421013
30	4-3	2.24887235449735	6.03483347505669	1.08751984126984	4.5611824452003	-0.372928949357521	0	0	0	0	0	0	0	0	6	2	1	0	1	0	0	0	0.891594151549509	0.557662037037037	1.08751984126984	1.42664540816327	0	0	0	2.24887235449735	4.23799981103553	1.13662037037037	0	2.33660194633409	0.614328703703704	1.08751984126984	0.218472222222222	10.9512103174603	0	0
31	2-11	3.43103891093474	5.29135511148904	0	3.39883521772907	0.034791666666667	0	0	0	0	0	0	0	0	5	4	0	0	1	1	0	2	0.994286659108088	0.232801529562442	0	0.359645219198791	0	0	0	1.80318182056773	0	1.1266123393802	0	2.15131070483749	0.591847127739985	0	0.034791666666667	10.9027210097002	0	5.71385227702192
32	2-6	2.03722033257748	3.97687240173847	0.879131235827665	0	-1.86287910997732	0	0	0	0	0	12.8732033808894	0	0	5	4	2	0	2	0	0	1	0.728661895313681	-0.0697071050642479	-0.0940197467876038	0	0	0	0	2.03722033257748	4.20838750314941	0.886934051398337	2.14832955404384	0	0.263171296296296	0.973150982615269	-0.0348611111111112	11.0568965734442	12.8732033808894	6.18054941421013
33	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
34	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
35	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
36	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
37	3-33	7.21471542475015	1.70567948475687	0.953923086209793	2.00471710443437	-0.47880149281935	0	0	1.31208606282019	0	0	12.4242703609221	0	0	2	0	3	0	0	0	0	2	0.799500425170068	0	-0.186301020408163	0.0687424414210134	0	0	0	2.09319520555136	0	0.906179059586798	2.0986933106576	1.89520904195011	0	0.799490740740741	-0.47880149281935	10.7065884826153	12.4242703609221	5.28646943499622
38	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
39	4-43	3.60418748502457	-0.586393298059964	-1.07201179465353	0.365229399879021	0	11.1970965373481	3.99531309257455	0	0	0	23.4277307233945	0	0	3	3	3	1	0	0	0	2	-0.368078231292517	-0.76379086356765	-0.563791910116765	0.11822518435749	0	0	1.44967051944234	1.80209374251228	0	-0.0640827349458302	0	1.36256734483917	-0.0620993446447509	-0.0467025348609733	0	9.3537842760561	11.7258561995097	5.47600670823885
40	2-4	4.78861205593348	6.49312311035525	0	4.81462065381708	0.967739040060469	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	0	1.05273148148148	0.635341080876795	0	1.49457435752079	0	0	0	2.49169548374906	0	1.38208333333333	0	2.40623535525321	0.781458333333333	0	0.485979780801209	0	0	0
41	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
42	4-28a	5.57457104543685	3.35470805834578	0.327764756103952	0	0	6.16970088498362	0	0	0	0	23.6517637543233	0	0	5	4	3	2	1	0	0	1	0.442582199546485	-0.451376133786848	-0.150966819859767	0	0	0	0	2.05757705377835	0	0.87676359490077	1.72796296296296	0	0.0886214779121524	0.614359410430839	0	0	12.1962098450491	6.13064657344419
43	2-8	0	0.645503257815217	0	0.561629237081529	0	5.53627787182621	0	0	0	0	24.3595275888133	0	0	2	4	0	0	1	0	0	3	0.190035509574201	-0.630274943310658	0	0.0688151927437646	0	0	0	0	0	0.455467748241017	0	1.51612948265726	0.00724788165444701	0	0	0	12.1797637944067	5.50568693835559
44	4-3a	4.43227229780801	5.08599348072562	0.517508503401361	4.47483985260771	0.152924225245654	0	0	0	0	0	12.5920077475435	0	0	5	2	1	0	1	0	0	0	0.79412037037037	0.495162037037037	0.517508503401361	1.4036824452003	0	0	0	2.22761385109599	0	1.18967592592593	0	2.31534344293273	0.600625	0.517508503401361	0.194722222222222	0	12.5920077475435	0
45	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
46	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
47	2-6	2.03722033257748	3.97687240173847	0.879131235827665	0	-1.86287910997732	0	0	0	0	0	12.8732033808894	0	0	5	4	2	0	2	0	0	1	0.728661895313681	-0.0697071050642479	-0.0940197467876038	0	0	0	0	2.03722033257748	4.20838750314941	0.886934051398337	2.14832955404384	0	0.263171296296296	0.973150982615269	-0.0348611111111112	11.0568965734442	12.8732033808894	6.18054941421013
48	2-15	5.02964521919879	1.67211466994205	0.945798086209793	1.99797868375745	-0.469634826152683	0	0	0	0	0	12.3573336325271	0	0	2	0	3	0	0	1	0	2	0.793713388133031	0	-0.187895408163265	0.0671480536659113	0	0	0	2.00986187221802	0	0.87840128180902	2.08535997732426	1.89000070861678	0	0.795416666666667	-0.469634826152683	10.6519974332326	12.3573336325271	5.25622921390779
49	4-44	2.69149194588814	6.0948200343615	-0.945963620171806	1.11429180639453	0	0	0	0	0	0	37.9759154015852	0	0	9	3	3	1	1	0	0	2	0.510149045729403	-0.612882049424708	-0.392635457116461	1.11429180639453	0	1.59645880574452	0	1.35403412886683	0	0.88769489933	0	2.01032843314093	-0.55968774032672	-0.161503317376333	0	0	13.379057732291	4.99883594738528
50	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
51	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
52	2-11	3.43103891093474	5.29135511148904	0	3.39883521772907	0.034791666666667	0	0	0	0	0	0	0	0	5	4	0	0	1	1	0	2	0.994286659108088	0.232801529562442	0	0.359645219198791	0	0	0	1.80318182056773	0	1.1266123393802	0	2.15131070483749	0.591847127739985	0	0.034791666666667	10.9027210097002	0	5.71385227702192
53	4-35	4.35489341104042	4.16707633581659	1.26938137342989	0	0	0	0	0	0	0	0	0	0	6	7	1	0	1	0	0	0	0.429971209162678	-0.47060857058873	1.26938137342989	0	0	0	0	2.20107290176554	0	0.886126936885866	2.2928547003308	0	0.429024838125043	1.26938137342989	0	10.5594279206811	0	0
54	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
55	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
56	4-60	4.00769358360628	5.17194578294281	0	4.56373252078609	0.00606481481481458	0	0	1.58963453745696	0	0	0	0	0	6	3	0	0	1	0	0	2	0.244736788233813	0.0972222222222219	0	0.839396730914588	0	0	0	2.29795634920635	0	1.15530257936508	0	2.22421721466364	0.555921201814059	0	0.00606481481481458	9.70423122952885	0	6.41236961451247
57	2-99	1.45437311035525	2.45619732615268	0.310952853363569	0	-2.83261857520786	0	0	0	0	0	11.9522073019022	0	0	4	5	3	0	1	0	0	0	0.528595993953137	-1.43005432728647	-1.36071097883598	0	0	0	0	1.45437311035525	4.05231072058453	0.718071617535903	1.62805177626606	0	0.0605092592592591	0.871527777777778	-0.346157407407407	10.8524448853616	11.9522073019022	0
58	2-11	3.43103891093474	5.29135511148904	0	3.39883521772907	0.034791666666667	0	0	0	0	0	0	0	0	5	4	0	0	1	1	0	2	0.994286659108088	0.232801529562442	0	0.359645219198791	0	0	0	1.80318182056773	0	1.1266123393802	0	2.15131070483749	0.591847127739985	0	0.034791666666667	10.9027210097002	0	5.71385227702192
59	2-4	4.78861205593348	6.49312311035525	0	4.81462065381708	0.967739040060469	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	0	1.05273148148148	0.635341080876795	0	1.49457435752079	0	0	0	2.49169548374906	0	1.38208333333333	0	2.40623535525321	0.781458333333333	0	0.485979780801209	0	0	0
60	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
61	4-54	9.32885241986623	8.47237940943829	3.4357151424747	0	0.0318818499622076	0	0	0	0	0	13.0057688145021	0	0	8	3	3	1	1	0	0	0	0.697283416389206	0.459551209372638	0.262172199126565	0	0	0	0	2.48175319664903	0	1.26659580498866	2.4951119386766	0	0.650400330209184	1.60769446661176	0.261803075396825	0	13.0057688145021	0
62	2-15	5.02964521919879	1.67211466994205	0.945798086209793	1.99797868375745	-0.469634826152683	0	0	0	0	0	12.3573336325271	0	0	2	0	3	0	0	1	0	2	0.793713388133031	0	-0.187895408163265	0.0671480536659113	0	0	0	2.00986187221802	0	0.87840128180902	2.08535997732426	1.89000070861678	0	0.795416666666667	-0.469634826152683	10.6519974332326	12.3573336325271	5.25622921390779
63	4-48	0	3.54575570178492	0.327765446377806	6.99821681630259	0.0658951535283705	0	4.21655094563187	0	0	0	12.0275385657723	0	0	3	0	2	1	1	0	0	0	1.14768763212271	0	-0.253773095347424	0.803591702884858	0	1.51345964807753	0	0	0	1.25038043753949	1.86628500918274	2.19306528358206	0	0.58153854172523	0.0658951535283705	0	12.0275385657723	0
64	4-35	4.35489341104042	4.16707633581659	1.26938137342989	0	0	0	0	0	0	0	0	0	0	6	7	1	0	1	0	0	0	0.429971209162678	-0.47060857058873	1.26938137342989	0	0	0	0	2.20107290176554	0	0.886126936885866	2.2928547003308	0	0.429024838125043	1.26938137342989	0	10.5594279206811	0	0
65	2-26	1.77423260186382	7.03779312801039	0.861062256381002	0.881008831723811	-2.13984460567591	0	0	0	0	0	41.0021352342154	0	0	9	6	4	1	0	1	0	1	0.369783242000504	-0.974262223380779	-0.421195366314032	0.881008831723811	0	0	0	1.77423260186382	0	1.10664517811883	1.9343797293175	1.94256493660571	0.163943821382806	1.07895795071932	-0.467072034832452	11.131225797536	14.0484552909012	5.58672462148804
66	4-60	4.00769358360628	5.17194578294281	0	4.56373252078609	0.00606481481481458	0	0	1.58963453745696	0	0	0	0	0	6	3	0	0	1	0	0	2	0.244736788233813	0.0972222222222219	0	0.839396730914588	0	0	0	2.29795634920635	0	1.15530257936508	0	2.22421721466364	0.555921201814059	0	0.00606481481481458	9.70423122952885	0	6.41236961451247
67	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
68	4-28a	5.57457104543685	3.35470805834578	0.327764756103952	0	0	6.16970088498362	0	0	0	0	23.6517637543233	0	0	5	4	3	2	1	0	0	1	0.442582199546485	-0.451376133786848	-0.150966819859767	0	0	0	0	2.05757705377835	0	0.87676359490077	1.72796296296296	0	0.0886214779121524	0.614359410430839	0	0	12.1962098450491	6.13064657344419
69	3-33	7.21471542475015	1.70567948475687	0.953923086209793	2.00471710443437	-0.47880149281935	0	0	1.31208606282019	0	0	12.4242703609221	0	0	2	0	3	0	0	0	0	2	0.799500425170068	0	-0.186301020408163	0.0687424414210134	0	0	0	2.09319520555136	0	0.906179059586798	2.0986933106576	1.89520904195011	0	0.799490740740741	-0.47880149281935	10.7065884826153	12.4242703609221	5.28646943499622
70	2-99	1.45437311035525	2.45619732615268	0.310952853363569	0	-2.83261857520786	0	0	0	0	0	11.9522073019022	0	0	4	5	3	0	1	0	0	0	0.528595993953137	-1.43005432728647	-1.36071097883598	0	0	0	0	1.45437311035525	4.05231072058453	0.718071617535903	1.62805177626606	0	0.0605092592592591	0.871527777777778	-0.346157407407407	10.8524448853616	11.9522073019022	0
71	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
72	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
73	2-8	0	0.645503257815217	0	0.561629237081529	0	5.53627787182621	0	0	0	0	24.3595275888133	0	0	2	4	0	0	1	0	0	3	0.190035509574201	-0.630274943310658	0	0.0688151927437646	0	0	0	0	0	0.455467748241017	0	1.51612948265726	0.00724788165444701	0	0	0	12.1797637944067	5.50568693835559
74	3-33	7.21471542475015	1.70567948475687	0.953923086209793	2.00471710443437	-0.47880149281935	0	0	1.31208606282019	0	0	12.4242703609221	0	0	2	0	3	0	0	0	0	2	0.799500425170068	0	-0.186301020408163	0.0687424414210134	0	0	0	2.09319520555136	0	0.906179059586798	2.0986933106576	1.89520904195011	0	0.799490740740741	-0.47880149281935	10.7065884826153	12.4242703609221	5.28646943499622
75	2-17	2.1760240824725	3.99773698405237	0.985242556899303	4.73965126868649	-0.753307928109515	0	0	0	0	0	0	0	0	5	2	1	0	0	1	0	0	0.581397864701436	0.209744425547997	0.985242556899303	-0.0775665574871922	0	0	0	2.1760240824725	4.25055524755561	0.993738557151256	0	2.26375367430923	0.445322289409591	0.985242556899303	-0.0228432067271354	11.177426604914	0	0
76	3-33	7.21471542475015	1.70567948475687	0.953923086209793	2.00471710443437	-0.47880149281935	0	0	1.31208606282019	0	0	12.4242703609221	0	0	2	0	3	0	0	0	0	2	0.799500425170068	0	-0.186301020408163	0.0687424414210134	0	0	0	2.09319520555136	0	0.906179059586798	2.0986933106576	1.89520904195011	0	0.799490740740741	-0.47880149281935	10.7065884826153	12.4242703609221	5.28646943499622
77	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
78	4-15	6.68512613378685	0.879387755102041	0	2.69694444444445	0.26359126984127	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.879387755102041	0	0	1.30833333333333	0	0	0	2.22837537792895	0	0.879387755102041	0	2.1949537037037	0	0	0.26359126984127	0	0	0
79	4-36	0	-0.466639214002355	-0.411295876375241	-4.66421530721373	-4.63455583772191	0	0	0	0	0	12.396646681049	0	0	5	1	1	0	1	0	0	0	-0.144671809137899	-0.641302070210801	-0.411295876375241	-1.31148799042211	0	1.30947378642815	0.918776957715276	0	0	0.0269948575287677	0	0.717617620793056	-0.641302070210801	-0.411295876375241	-4.63455583772191	0	12.396646681049	0
80	4-2	3.87644227135299	4.78651832955404	0	3.22524707105064	-0.0535416666666668	0	0	1.55675471886285	0	0	0	0	0	5	4	0	0	1	0	0	1	0.797880054799698	-0.323309581548669	0	0.316289682539683	0	0	0	2.26946995464853	0	1.11118220899471	0	2.12558153817082	0.519624905517763	0	-0.0535416666666668	10.8835785147392	0	5.37400707042076
81	2-99	1.45437311035525	2.45619732615268	0.310952853363569	0	-2.83261857520786	0	0	0	0	0	11.9522073019022	0	0	4	5	3	0	1	0	0	0	0.528595993953137	-1.43005432728647	-1.36071097883598	0	0	0	0	1.45437311035525	4.05231072058453	0.718071617535903	1.62805177626606	0	0.0605092592592591	0.871527777777778	-0.346157407407407	10.8524448853616	11.9522073019022	0
82	2-8	0	0.645503257815217	0	0.561629237081529	0	5.53627787182621	0	0	0	0	24.3595275888133	0	0	2	4	0	0	1	0	0	3	0.190035509574201	-0.630274943310658	0	0.0688151927437646	0	0	0	0	0	0.455467748241017	0	1.51612948265726	0.00724788165444701	0	0	0	12.1797637944067	5.50568693835559
83	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
84	4-30	1.83312311035525	3.10137518896447	1.85996905706727	0	-1.78878176965231	0	0	0	0	0	12.5019295241245	0	0	4	5	3	0	1	0	0	1	0.691861300075586	-0.798109882842025	-0.303673941798942	0	0	0	0	1.83312311035525	4.13255763416478	0.899760959939531	1.99110733182162	0	0.317916666666666	1.24111111111111	-0.116990740740741	10.8956547619048	12.5019295241245	5.42285600119678
85	4-11	5.77563366087176	0.680168257117662	0.59557872994877	4.43710034013606	0	0	0	0	0	0	11.5136054421769	0	0	1	0	2	0	1	0	0	1	0.680168257117662	0	-0.32582433127572	0.612835411942555	0.78925925925926	0	0	1.9381426366843	0	0.680168257117662	1.51826955782313	2.03467592592593	0	0.92140306122449	0	0	11.5136054421769	5.33294477513227
86	Ciprofloxacin	0	5.13807179886545	-2.61036814713131	0.691499905517764	0	0	0	0	0	0	23.6154836059003	0	0	6	1	3	0	0	1	0	0	0.74327071260603	0.165926293356849	-1.52096999898317	-0.48671768707483	0	1.79253779289494	0	0	0	0.926430697278912	1.35052862811791	1.68925170068027	0.165926293356849	-0.408219902158394	0	0	12.385504377677	0
87	4-3	2.24887235449735	6.03483347505669	1.08751984126984	4.5611824452003	-0.372928949357521	0	0	0	0	0	0	0	0	6	2	1	0	1	0	0	0	0.891594151549509	0.557662037037037	1.08751984126984	1.42664540816327	0	0	0	2.24887235449735	4.23799981103553	1.13662037037037	0	2.33660194633409	0.614328703703704	1.08751984126984	0.218472222222222	10.9512103174603	0	0
88	2-2	0	0.671265935093046	0	0.924129237081528	0	0	0	0	0	0	24.4105479969766	0	0	2	4	0	0	1	0	0	3	0.205467608339632	-0.610743693310658	0	0.118815192743764	0	0	0	0	0	0.465798326753413	0	1.65501837154615	0.0175784601668438	0	0	0	12.2052739984883	5.51818693835559
89	2-8	0	0.645503257815217	0	0.561629237081529	0	5.53627787182621	0	0	0	0	24.3595275888133	0	0	2	4	0	0	1	0	0	3	0.190035509574201	-0.630274943310658	0	0.0688151927437646	0	0	0	0	0	0.455467748241017	0	1.51612948265726	0.00724788165444701	0	0	0	12.1797637944067	5.50568693835559
90	4-54	9.32885241986623	8.47237940943829	3.4357151424747	0	0.0318818499622076	0	0	0	0	0	13.0057688145021	0	0	8	3	3	1	1	0	0	0	0.697283416389206	0.459551209372638	0.262172199126565	0	0	0	0	2.48175319664903	0	1.26659580498866	2.4951119386766	0	0.650400330209184	1.60769446661176	0.261803075396825	0	13.0057688145021	0
91	4-53	0	5.46693593658185	0	2.98444420823885	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	1.02912730080299	0.754555954658699	0	0.850158205257412	1.2420577350673	2.30228883219955	0	0	0	1.18756167937535	0	2.20479544942658	0.754555954658699	0	0	0	0	0
92	3-33	7.21471542475015	1.70567948475687	0.953923086209793	2.00471710443437	-0.47880149281935	0	0	1.31208606282019	0	0	12.4242703609221	0	0	2	0	3	0	0	0	0	2	0.799500425170068	0	-0.186301020408163	0.0687424414210134	0	0	0	2.09319520555136	0	0.906179059586798	2.0986933106576	1.89520904195011	0	0.799490740740741	-0.47880149281935	10.7065884826153	12.4242703609221	5.28646943499622
93	2-41	5.92216191865227	2.57157005857899	1.1776705404384	4.62696490800432	-0.357030068972034	0	0	1.37278385904153	0	0	0	0	0	3	0	1	0	0	0	0	1	0.705702947845805	0	1.1776705404384	0.232596739313009	0.90548495632821	0	0	2.16183048836819	0	0.969854103678508	2.1796164021164	2.03474306080457	0	1.1776705404384	-0.357030068972034	11.19479763666	0	5.4617710328826
94	4-4	4.50710742630385	5.29701199924414	0	4.5867294973545	-0.10864984882842	0	0	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0.969398148148148	0.440896636432351	0	1.43334986772487	0	0	0	2.25706585411943	0	1.18300925925926	0	2.34501086545729	0.661458333333333	0	0.294259259259259	10.9732601095994	0	0
95	2-8	0	0.645503257815217	0	0.561629237081529	0	5.53627787182621	0	0	0	0	24.3595275888133	0	0	2	4	0	0	1	0	0	3	0.190035509574201	-0.630274943310658	0	0.0688151927437646	0	0	0	0	0	0.455467748241017	0	1.51612948265726	0.00724788165444701	0	0	0	12.1797637944067	5.50568693835559
