No.	NAME	Uc	Hy	TPSA(Tot)	MLOGP	MLOGP2	LOGP99	ESOL	PDI	SAscore	PBF
1	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.835663948593718
2	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.840177403621913
3	2-11	2.8073549220576	3.53717289590806	82.94	-5.89658690107874	34.7697370819734	-0.434100031852722	-0.0781124779209832	0.945726343386955	6.25112244378245	0.967928814399852
4	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.820608714867079
5	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.832858038835866
6	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.825833721935544
7	2-11	2.8073549220576	3.53717289590806	82.94	-5.89658690107874	34.7697370819734	-0.434100031852722	-0.0781124779209832	0.945726343386955	6.25112244378245	1.0165489524615
8	2-99	2	3.51320626323482	128.46	-2.70854400534013	7.33621062886393	-1.87779989093542	-0.400549445328254	0.832721764704694	6.27894604265211	0.914405313953888
9	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.818559204275006
10	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.809077853294562
11	2-6	2	4.41023081277135	101.81	-5.38824231582683	29.0331552540668	-0.565999984741211	-0.0540326144685923	0.918519378445164	6.88848171261113	0.845369775184762
