No.	NAME	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_00_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_03_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_01_AA	CATS2D_02_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_09_AA	CATS2D_00_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_03_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_03_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_08_PP	CATS2D_03_PN	CATS2D_04_PN	CATS2D_05_PN	CATS2D_06_PN	CATS2D_09_PN	CATS2D_02_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_05_NN	CATS2D_06_NN	CATS2D_02_NL	CATS2D_04_NL	CATS2D_06_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_09_LL	SHED_DD	SHED_DA	SHED_DP	SHED_DL	SHED_AA	SHED_AP	SHED_AL	SHED_PP	SHED_PN	SHED_PL	SHED_NN	SHED_NL	SHED_LL
2083	2-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	6	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	3.789291416276	0	7.4371276527874	0	0	0	0	0	6.21719495101474
2084	2-48	1	0	0	2	1	2	0	0	1	2	2	2	6	2	4	2	0	0	0	0	0	0	0	0	0	1	1	1	0	1	12	11	10	4	2	2	0	1	2	3	4	1	4	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	15	19	19	13	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	7	8	6	3.77976314968462	7.65424472120392	0	7.77256775255831	7.60948580687599	0	8.50836281427207	0	0	0	0	8.17171598155044	8.3718353856324
2085	3-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1	1	0	1	0	0	2	0	1	0	0	0	1	1	0	0	2	0	1	0	0	2	3	4	5	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5.85332099180202	2.87174588749259	9.73021173085649	0	1	3.77976314968462	0	3.77976314968462	2.87174588749259
2086	3-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	9	7	6	7	7	4	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	9	8	4	0	0	0	0	6.59753955386447	4	9.11802659005482	0	0	7.32658388348851	0	0	9.65852614255117
2087	3-12	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	7	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	1	3	0	6.28779269733143	1	0	6.60047361534721	0	0	0	0	0	6.89073563726494
2088	2-51	1	0	0	2	1	2	0	0	1	1	2	2	6	2	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	13	11	10	4	2	4	0	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	15	19	17	8	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	2	9	13	8	3.77976314968462	5.77769103360489	0	8.07811221984737	5.95275394488075	0	8.34861489126321	0	0	0	0	8.32514890264246	8.73023290345845
2089	4-46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	8	4	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	8	7	0	1	1	4.29872824709045	1	1	4.47528071638138	0	0	7.03754581904662	0	0	9.6000044111129
2090	2-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.74510280626355	0	5.34338812455906	0	0	0	0	0	5.0400884726344
2091	4-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	2	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	7	4	2	2	1	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	0	0	0	0	0	0	0	9	8	4	0	1	1	6.72223066136957	1.88988157484231	1.88988157484231	7.80704926883275	0	0	5.34785813736891	0	0	7.60438349942897
2092	2-83	0	0	0	1	1	0	1	0	1	1	3	1	5	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	5	3	2	3	0	1	3	2	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	14	9	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	12	3	6.64589603638813	0	9.31534996840794	7.3334571245908	0	9.69841275080109	0	0	0	0	0	9.61633845717411
2093	2-69	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	0	1	0	2	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	12	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2.87174588749259	0	6.4958298809029	4.17987065346641	0	6.17663479357115	0	0	0	0	0	6.19975912202977
2094	2-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	1	5.7782757844848	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
2095	3-46	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	3	2	2	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	5	3	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	3	1	6.04634776076798	1	2	6.81303847062284	0	0	3.63793702330635	0	0	5.53455815885076
2096	2-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	6	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	3.789291416276	0	7.4371276527874	0	0	0	0	0	6.21719495101474
2097	2-23	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	7	5	7	7	5	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	9	10	5	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	6	2	6.73258136666608	3	3	6.5125424290618	0	0	3.63793702330635	0	0	5.53455815885076
2098	2-51	1	0	0	2	1	2	0	0	1	1	2	2	6	2	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	13	11	10	4	2	4	0	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	15	19	17	8	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	2	9	13	8	3.77976314968462	5.77769103360489	0	8.07811221984737	5.95275394488075	0	8.34861489126321	0	0	0	0	8.32514890264246	8.73023290345845
2099	4-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	4	2	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	5.20098001197932	0	0	6.68957178705994
2100	2-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	3	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	3	0	7.11957419699392	0	0	0	0	0	6.21719495101474
2101	2-47	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	2	2	0	0	0	3	2	2	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	1	0	18	17	18	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	1	0	6	4	2	0	2.7494592739972	0	6.30529889831506	4.71065067421325	0	7.35893146170822	0	0	0	0	5.24120339078685	7.27885099001807
2102	2-49	0	0	0	0	0	1	0	0	0	1	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	4	5	3	1	0	0	2	1	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	16	16	15	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	4	1	0	1	3.36992218619933	0	6.33755299761526	3.62144323612956	0	6.18651661553489	0	0	0	0	4.34980893178722	5.45659190542063
2103	3-10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	1	5.75856862422589	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
2104	2-48	1	0	0	2	1	2	0	0	1	2	2	2	6	2	4	2	0	0	0	0	0	0	0	0	0	1	1	1	0	1	12	11	10	4	2	2	0	1	2	3	4	1	4	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	15	19	19	13	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	7	8	6	3.77976314968462	7.65424472120392	0	7.77256775255831	7.60948580687599	0	8.50836281427207	0	0	0	0	8.17171598155044	8.3718353856324
2105	2-66	0	0	0	2	0	1	0	0	1	1	1	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	7	3	3	4	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	13	1.88988157484231	3.7224194364084	0	8.50164991512608	4.13085192089075	0	9.07770007890115	0	0	0	0	0	9.70279089564532
2106	3-19	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	1	0	5.7782757844848	1.88988157484231	0	5.4700483464426	0	0	0	0	0	5.9100124634034
2107	3-2	0	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	7	11	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3.77976314968462	0	7.55952629936924	4.30372907607261	0	12.2753988129209	0	0	0	0	0	8.64911613469593
2108	4-3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.91951307486139
2109	4-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	7.44510156018509	0	0	3.58598882705695	0	0	5.07626513071634
2110	2-84	0	0	0	2	0	1	0	0	1	1	3	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	8	3	3	0	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	15	10	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	2	1.88988157484231	5.0472780182393	0	7.12718974512271	4.56064620260512	0	9.119684286349	0	0	0	0	0	8.90758638730255
2111	3-49	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	2	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	9	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	1	5	0	6.17602330706598	3	0	6.6851234816054	0	0	0	0	0	6.19563432485087
2112	3-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	7	1	3	2	1	0	0	2	0	1	0	2	0	1	1	0	0	2	0	1	0	2	6	3	7	4	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72556363833751	3.86431329785834	10.0116045296423	0	1	3.77976314968462	0	3.77976314968462	2.95999806011041
2113	2-64	0	0	0	2	0	1	0	0	1	2	1	0	6	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	7	3	1	0	0	1	1	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	15	11	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1.88988157484231	4.88800726190538	0	6.08317901180071	5.74868280267519	0	7.24186920708324	0	0	0	0	0	5.45659190542063
2114	2-50	1	0	0	2	1	2	0	0	1	1	2	2	6	2	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	11	11	10	4	6	2	0	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	15	17	16	8	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	0	14	9	0	3.77976314968462	5.77769103360489	0	7.19003310336903	5.95275394488075	0	7.12657084830045	0	0	0	0	6.65048056289654	7.21728257175327
2115	4-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	3.77976314968462	0	0	0	0	0	3.77976314968462	0	0	7.20135302100231
2116	2-83	0	0	0	1	1	0	1	0	1	1	3	1	5	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	5	3	2	3	0	1	3	2	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	14	9	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	12	3	6.64589603638813	0	9.31534996840794	7.3334571245908	0	9.69841275080109	0	0	0	0	0	9.61633845717411
2117	2-68	0	0	0	0	0	1	0	0	0	1	1	0	4	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	5	3	1	0	0	2	1	1	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	17	11	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	4.34115281760506	0	6.33755299761526	5.47025654404534	0	7.05975862438224	0	0	0	0	0	5.45659190542063
2118	3-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1	1	0	1	0	0	2	0	1	0	0	0	1	1	0	0	2	0	1	0	0	2	3	4	5	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5.85332099180202	2.87174588749259	9.73021173085649	0	1	3.77976314968462	0	3.77976314968462	2.87174588749259
2119	3-44	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.82842712474619	0	4.71065067421325	2.7494592739972	0	9.60515685614191	0	0	0	0	0	5.65017906072328
2120	4-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.88988157484231	6.67150294709254	0	0	2.74945927399721	0	0	4.77852299848795
2121	3-9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	1	5.75856862422589	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
2122	4-6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	4	4	5	3	0	1	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	6.67872291803412	1	2	6.80028980488649	0	0	4.26419042511093	0	0	5.39169827808414
2123	4-31	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1.88988157484231	1	2.7494592739972	1.88988157484231	1.88988157484231	3.58320397135315	0	0	2.7494592739972	0	0	3.54455667772143
2124	4-51	0	0	0	1	0	0	1	0	1	2	0	0	6	1	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	8	7	7	3	4	4	0	2	1	1	5	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	16	15	16	11	16	3	1	0	0	0	0	0	0	0	0	0	1	1	3	2	2	3	0	0	0	0	0	0	0	19	17	7	3	6.00801261050014	2	10.2168286026248	5.52604724796058	4.7622031559046	8.69436317309617	0	0	8.43333445515666	0	0	10.8175457266296
2125	3-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	1.88988157484231	0	5.35465130207327	0	0	0	0	0	5.91951307486139
2126	3-15	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	0	5.62256684629551	1	0	5.62256684629551	0	0	0	0	0	5.91951307486139
2127	3-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	7	4	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75447893899131	2.87174588749259	6.13837214589099	0	0	2.87174588749259	0	0	2.87174588749259
2128	4-59	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	4	1	1	2	2	2	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	16	21	10	8	5	4	1	0	0	0	0	0	0	0	0	0	1	5	3	2	0	0	0	0	0	0	0	0	0	9	9	0	0	3.789291416276	1	3.75447893899131	7.16131202932813	3.46410161513775	6.81849783753583	0	0	5.15365595716911	0	0	7.40184302492969
2129	2-27	1	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	5	5	2	0	2	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	12	12	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	3.9471899191966	0	9.13091315566841	4.45650614491501	0	9.2469846117396	0	0	0	0	0	5.39169827808414
2130	3-15	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	0	5.62256684629551	1	0	5.62256684629551	0	0	0	0	0	5.91951307486139
2131	2-69	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	0	1	0	2	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	12	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2.87174588749259	0	6.4958298809029	4.17987065346641	0	6.17663479357115	0	0	0	0	0	6.19975912202977
2132	2-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	8	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	1	13	10	4	0	0	0	0	1	0	8.0588329839647	0	0	0	0	8.0588329839647	7.50810353660851
2133	3-10	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	7	3	0	1	1	1	5.75856862422589	0	1	5.7782757844848	0	0	4.36691506603759	0	0	5.9100124634034
2134	2-76	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	1	0	5.8259070894373	1	0	5.79728555249893	0	0	0	0	0	5.8325131180296
