No.	NAME	nCIR	Rperim	MCD	RCI	NRS	nSpiro	nBridgeHead	nR05	nR06	nR07	nR08	nR09	nR10	nR12	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr11
765	3-7	4	14	0.608695652173913	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	105.06351981352	75.7829479344185	0
766	4-14	2	12	0.705882352941177	1	2	0	0	0	2	0	0	0	0	0	0	0	116.361771561772	0
767	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
768	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
769	4-60	12	13	0.652173913043478	1.53333333333333	1	1	2	1	3	0	1	2	1	1	0	28.7978243978244	113.767585192585	139.05435952936
770	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
771	2-59	10	14	0.483870967741936	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	96.5023779668904	121.302943427402	0
772	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
773	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
774	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
775	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
776	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
777	4-50	3	8	0.32	1.25	1	0	0	2	0	0	1	0	0	0	0	135.605613688857	0	0
778	4-12	3	6	0.636363636363636	1.42857142857143	1	0	2	0	2	0	0	0	0	0	18.1142857142857	0	55.9428571428572	0
779	4-55	6	14	0.7	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	106.264102564103	0
780	2-77	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
781	2-5	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
782	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
783	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
784	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
785	4-37	1	6	0.461538461538462	1	1	0	0	0	1	0	0	0	0	0	0	0	43	0
786	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
787	4-28	2	12	0.666666666666667	1	2	0	0	0	2	0	0	0	0	0	0	0	125.60352980353	0
788	2-79	18	24	0.722222222222222	1.46153846153846	2	1	4	4	3	2	0	3	2	0	0	247.992923566291	217.021716242068	0
789	2-24	26	22	0.727272727272727	1.5	3	2	4	3	2	3	1	2	3	0	0	141.3501871022	111.011474438874	104.411657516031
790	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
791	2-49	15	15	0.68	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	99.1076732907615	77.8107952505011	0
792	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
793	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
794	2-75	16	21	0.741935483870968	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	132.463204653104	177.424873149427	0
795	2-5	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
796	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
797	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
798	4-55a	3	8	0.571428571428571	1.25	1	0	0	2	0	0	1	0	0	0	0	55.2075396825397	0	0
799	2-49	15	15	0.68	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	99.1076732907615	77.8107952505011	0
800	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
801	2-46	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.1732628482628	75.0663863913864	0
802	2-77	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
803	3-34	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
804	3-39	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	86.3255466755467	64.2212083667966	0
805	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
806	4-12	3	6	0.636363636363636	1.42857142857143	1	0	2	0	2	0	0	0	0	0	18.1142857142857	0	55.9428571428572	0
807	3-41	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	97.9811022311022	71.9162812677519	0
808	2-78	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.5325491501962	74.2174108571167
809	2-44	6	13	0.565217391304348	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	40.0577172827173	86.4959040959041	0
810	2-58	11	20	0.567567567567568	1.33333333333333	2	1	2	2	3	1	0	2	1	0	0	122.115449544772	261.711307827356	0
811	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
812	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
813	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
814	4-45	3	9	0.391304347826087	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	55.6116963102257	66.928622684505	0
815	4-47	1	6	0.272727272727273	1	1	0	0	0	1	0	0	0	0	0	0	0	82.6047619047619	0
816	4-50	3	8	0.32	1.25	1	0	0	2	0	0	1	0	0	0	0	135.605613688857	0	0
817	2-61	15	15	0.68	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	95.6731615606615	78.7451451326451	0
818	4-57	6	13	0.466666666666667	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	52.6341194323392	61.9838698668033	124.284199499331
819	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
820	2-60	6	13	0.464285714285714	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	55.5264860182817	119.96887389786	0
821	2-50	11	17	0.620689655172414	1.38888888888889	2	1	2	2	2	1	0	2	1	0	0	84.88669893488	108.147734197347	0
822	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
823	2-22	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.188049368932	0
824	2-19	4	16	0.666666666666667	1.125	2	0	0	0	3	0	0	0	1	0	0	0	199.636513280321	0
825	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
826	2-54	10	14	0.576923076923077	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	72.6941919191919	93.9657037407037	0
827	2-91	3	8	0.444444444444444	1.25	1	0	0	2	0	0	1	0	0	0	0	77.6087301587302	0	0
828	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
829	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
830	2-2	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
831	2-85	15	15	0.586206896551724	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	122.989520700318	100.088817911535	0
832	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
833	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
834	2-21	25	19	0.617647058823529	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	149.836972693629	117.994553459956	110.790574170412
835	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
836	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
837	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
838	2-63	7	18	0.529411764705882	1.22222222222222	2	0	0	2	2	0	0	1	1	0	0	177.80244125649	158.604675804782	0
839	4-39	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.5714285714286	0
840	Ampcillin	4	13	0.541666666666667	1.15384615384615	2	0	0	1	1	1	0	0	0	0	47.5813797313797	59.7656898656899	85.0553998289292	0
841	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
842	2-81	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
843	2-13	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
844	2-78	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.5325491501962	74.2174108571167
845	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
846	2-5	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
847	2-98	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	139.303474303474	201.899986817896	0
848	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
849	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
850	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
851	4-35	3	10	0.434782608695652	1.2	1	0	0	0	2	0	0	0	1	0	0	0	120.796413553766	0
852	4-37	1	6	0.461538461538462	1	1	0	0	0	1	0	0	0	0	0	0	0	43	0
853	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
854	3-15	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
855	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
856	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
857	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
858	3-31	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	101.531657231657	83.2878208392914	0
859	2-25	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
860	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
861	3-38	4	14	0.736842105263158	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	81.002133977134	60.5123848373848	0
862	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
863	4-45	3	9	0.391304347826087	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	55.6116963102257	66.928622684505	0
864	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
865	4-31	3	10	0.588235294117647	1.2	1	0	0	0	2	0	0	0	1	0	0	0	77.4611055611056	0
866	2-21	25	19	0.617647058823529	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	149.836972693629	117.994553459956	110.790574170412
867	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
868	2-90	16	18	0.714285714285714	1.5	2	1	4	3	2	2	0	2	2	0	0	116.547076972735	91.0918612991755	0
869	4-39	1	6	0.5	1	1	0	0	0	1	0	0	0	0	0	0	0	38.5714285714286	0
870	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
871	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
872	4-55	6	14	0.7	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	106.264102564103	0
873	2-43	10	14	0.6	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	68.3788073038073	89.011457986458	0
874	2-95	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
875	2-98	5	20	0.666666666666667	1.1	3	0	0	2	2	0	1	0	0	0	0	139.303474303474	201.899986817896	0
876	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
877	4-2	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
878	2-2	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
879	2-71	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	118.047630345231	92.0653420882523	0
880	2-34	24	18	0.84	1.52380952380952	1	1	2	1	3	0	1	3	1	2	0	21.001716721531	86.4203614582871	105.210387243475
881	4-17	6	13	0.928571428571429	1.30769230769231	1	0	0	1	2	0	0	2	0	0	0	16.0726995226995	43.9025141525141	0
882	4-45	3	9	0.391304347826087	1.22222222222222	1	0	0	1	1	0	0	1	0	0	0	55.6116963102257	66.928622684505	0
883	4-57	6	13	0.466666666666667	1.35714285714286	1	0	2	1	1	0	1	1	1	0	0	52.6341194323392	61.9838698668033	124.284199499331
884	4-37a	3	8	0.615384615384615	1.25	1	0	0	2	0	0	1	0	0	0	0	48.9742063492063	0	0
885	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
886	4-52	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
887	3-9	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.5615582130288	69.7460795740208	0
888	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
889	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
890	3-54	10	14	0.714285714285714	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	53.9029637029637	72.7895687645688	0
891	2-91	3	8	0.444444444444444	1.25	1	0	0	2	0	0	1	0	0	0	0	77.6087301587302	0	0
892	2-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
893	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
894	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
895	4-30	15	15	0.739130434782609	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	88.7762307137307	70.267587967588	0
896	3-25	6	19	0.633333333333333	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	62.2502528517234	214.599982765772	0
897	2-41	15	22	0.733333333333333	1.36363636363636	1	0	0	0	5	0	0	0	4	0	0	0	227.974875485861	0
898	3-42	4	14	0.823529411764706	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	69.3465784215784	52.1314324564324	0
899	2-91	3	8	0.444444444444444	1.25	1	0	0	2	0	0	1	0	0	0	0	77.6087301587302	0	0
900	3-53	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.6542339196751	74.3685521994345	0
901	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
902	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
903	Ciprofloxacin	5	19	0.791666666666667	1.10526315789474	3	0	0	0	3	0	0	0	1	0	0	0	182.617299367299	0
904	2-23	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.0773496111731	80.7145459116047	0
905	2-68	16	21	0.766666666666667	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	125.21345527967	168.010712748425	0
906	2-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
907	2-78	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.5325491501962	74.2174108571167
908	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
909	2-68	16	21	0.766666666666667	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	125.21345527967	168.010712748425	0
910	4-18	2	12	0.857142857142857	1	2	0	0	0	2	0	0	0	0	0	0	0	85.4227994227994	0
911	2-65	15	15	0.53125	1.58823529411765	1	1	4	3	2	2	0	2	2	0	0	145.267466842583	112.744739251976	0
912	2-53	13	23	0.648648648648649	1.375	2	1	2	3	3	1	0	3	1	0	0	205.061951143847	241.25611227007	0
913	2-46	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	57.1732628482628	75.0663863913864	0
914	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
915	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
916	2-55	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	97.509175735685	130.353880295831	0
917	4-50	3	8	0.32	1.25	1	0	0	2	0	0	1	0	0	0	0	135.605613688857	0	0
918	2-19	4	16	0.666666666666667	1.125	2	0	0	0	3	0	0	0	1	0	0	0	199.636513280321	0
919	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
920	2-13	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
921	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
922	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
923	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
924	2-26	17	24	0.722222222222222	1.38461538461538	3	1	4	4	2	2	0	2	2	0	65.4762460516257	262.817254162583	136.823085651878	0
925	3-50	10	14	0.789473684210526	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	45.810656010656	61.0504079254079	0
926	2-66	16	21	0.676470588235294	1.43478260869565	2	1	4	3	3	2	0	2	2	0	0	156.998126709144	217.599964256776	0
927	2-81	25	19	0.7	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	120.815111952031	94.3316563037925	88.2508925285241
928	4-55a	3	8	0.571428571428571	1.25	1	0	0	2	0	0	1	0	0	0	0	55.2075396825397	0	0
929	2-55	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	97.509175735685	130.353880295831	0
930	2-18	6	19	0.678571428571429	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	55.3047983062689	193.931145789195	0
931	3-17	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
932	2-55	10	14	0.5	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	97.509175735685	130.353880295831	0
933	4-31	3	10	0.588235294117647	1.2	1	0	0	0	2	0	0	0	1	0	0	0	77.4611055611056	0
934	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
935	2-36	10	17	0.653846153846154	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	37.5428864951698	124.849223630686	0
936	2-91	3	8	0.444444444444444	1.25	1	0	0	2	0	0	1	0	0	0	0	77.6087301587302	0	0
937	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
938	2-30	6	16	0.75	1.33333333333333	2	0	2	0	5	0	0	0	1	0	0	0	293.218634916855	0
939	2-22	10	16	0.708333333333333	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	150.188049368932	0
940	2-29	24	15	0.75	1.61111111111111	1	1	2	1	4	0	1	3	3	1	0	22.305730294817	123.386346616919	167.980714701535
941	3-29	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458874	74.7488233988234	0
942	2-47	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	113.546456647927	94.8972280170809	0
943	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
944	2-13	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
945	2-72	15	15	0.607142857142857	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	114.920280124073	93.7393968819279	0
946	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
947	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
948	2-67	10	17	0.772727272727273	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	30.1616018785136	97.4438512467924	0
949	4-55	6	14	0.7	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	106.264102564103	0
950	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
951	2-16	10	14	0.681818181818182	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	58.0311957650193	74.8449654920243	0
952	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
953	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
954	Ampcillin	4	13	0.541666666666667	1.15384615384615	2	0	0	1	1	1	0	0	0	0	47.5813797313797	59.7656898656899	85.0553998289292	0
955	2-2	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	88.0845515595516	64.3790515040515	0
956	3-30	15	15	0.653846153846154	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	102.781291910704	84.3089307751072	0
957	2-14	3	8	0.8	1.25	1	0	0	2	0	0	1	0	0	0	0	31.9952380952381	0	0
958	2-86	6	13	0.433333333333333	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	62.227325237542	134.810242470807	0
959	4-52	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
960	4-52	10	16	0.739130434782609	1.41176470588235	1	0	2	0	4	0	1	0	3	1	0	0	140.343242705007	0
961	2-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
962	2-36	10	17	0.653846153846154	1.35294117647059	1	0	0	1	3	0	0	1	2	0	0	37.5428864951698	124.849223630686	0
963	2-96	4	14	0.7	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	85.6493561993562	64.3790515040515	0
964	4-37	1	6	0.461538461538462	1	1	0	0	0	1	0	0	0	0	0	0	0	43	0
965	2-3	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
966	2-77	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
967	2-73	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
968	3-29	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458874	74.7488233988234	0
969	2-100	6	14	0.538461538461538	1.28571428571429	1	0	0	0	3	0	0	0	2	0	0	0	158.243610311257	0
970	4-9	10	14	0.652173913043478	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	62.4348165723166	83.5997807747808	0
971	2-56	6	13	0.419354838709677	1.30769230769231	1	0	0	1	2	0	0	1	1	0	0	64.7859029429463	139.99193891334	0
972	4-37a	3	8	0.615384615384615	1.25	1	0	0	2	0	0	1	0	0	0	0	48.9742063492063	0	0
973	2-34	24	18	0.84	1.52380952380952	1	1	2	1	3	0	1	3	1	2	0	21.001716721531	86.4203614582871	105.210387243475
974	2-9	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458875	74.7488233988234	0
975	Chloramphenicol	1	6	0.3	1	1	0	0	0	1	0	0	0	0	0	0	0	76.2311688311688	0
976	3-29	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458874	74.7488233988234	0
977	3-2	5	20	0.714285714285714	1.1	3	0	0	2	2	0	1	0	0	0	0	136.86565142374	192.922614309495	0
978	4-3a	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
979	4-3a	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
980	3-29	15	15	0.708333333333333	1.58823529411765	1	1	4	3	2	2	1	2	1	1	0	90.4833874458874	74.7488233988234	0
981	4-58	10	27	0.84375	1.22222222222222	3	0	0	3	3	0	0	3	0	0	0	166.866120103554	190.296742647953	0
982	3-24	6	19	0.655172413793103	1.21052631578947	2	0	0	1	3	0	0	1	1	0	0	58.7775255789962	204.265564277484	0
983	2-99	10	14	0.625	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	65.3777389277389	85.8193056943057	0
984	2-37	10	16	0.739130434782609	1.41176470588235	1	1	2	0	4	0	1	0	2	1	0	0	140.189374187904	0
985	2-94	4	14	0.636363636363636	1.14285714285714	2	0	0	2	1	0	1	0	0	0	0	95.6371012973954	72.7600038850039	0
986	2-21	25	19	0.617647058823529	1.57142857142857	2	2	4	3	2	3	1	2	3	0	0	149.836972693629	117.994553459956	110.790574170412
987	2-77	6	15	0.652173913043478	1.26666666666667	1	0	0	0	2	1	0	0	1	0	0	0	77.0683466859937	74.0553229450288
988	4-4	10	14	0.75	1.46666666666667	1	1	2	2	2	1	0	2	1	0	0	49.4688825063825	65.1236069486069	0
