No.	NAME	TDB03u	TDB05u	TDB06u	TDB07u	TDB08u	TDB09u	TDB03m	TDB05m	TDB06m	TDB07m	TDB08m	TDB09m	TDB10m	TDB02v	TDB03v	TDB05v	TDB06v	TDB09v	TDB10v	TDB03e	TDB04e	TDB05e	TDB06e	TDB07e	TDB08e	TDB09e	TDB10e	TDB01p	TDB02p	TDB03p	TDB04p	TDB05p	TDB06p	TDB07p	TDB09p	TDB01i	TDB02i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB08i	TDB09i	TDB01s	TDB02s	TDB03s	TDB04s	TDB05s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB04r	TDB07r	TDB08r
280	Cyclacillin	3.09745474813872	4.6528650962144	5.62442565278841	6.40030474864034	7.39095279027779	8.51260448220719	1.51325780495821	1.74072029396321	2.39242315051326	2.70903308300074	3.18438013028696	2.41895872182711	1.19401479788554	1.19918459546693	1.34048721837768	1.54130244506433	2.05805560758957	2.96507051196063	1.8564364868865	3.1821146131315	3.94655109008083	4.85351903350361	5.82832223734237	6.63024363294575	7.72599355736134	8.52316430610595	8.94128482315656	0.886834749477506	1.30898754525811	1.51567387641916	1.43400372662898	1.6774158040699	2.30265932471188	2.88237603188636	3.52921854391082	1.4962848891444	2.70426013777972	3.840479332244	5.02527290420814	6.16131065468244	7.40185867098381	8.17495338014319	9.19125700390531	10.6957927016994	3.8129321018625	7.02523309528382	9.3588965512749	12.6450027693841	18.6938053181108	18.4187298038865	20.0567247251182	28.3438463065699	24.4516900138647	22.6633354969349	0.988195551388926	1.84543574212415	3.3740491808998	4.13615030310808
281	Cefazolin	3.25283887787277	5.10935290074858	6.09198532219264	7.14120696363401	8.11557570183325	9.29542174115127	2.77447486461626	4.52251709513586	5.3283944986338	6.40540942916569	7.21685709699172	6.09901851353542	6.1155061819646	1.47333777763871	1.89612607199028	2.66494889376304	3.24612066712678	4.30698998027359	4.39614969342785	3.53827692389657	4.44824357640872	5.78610290786089	6.71380037048178	7.86712858452403	9.11200837835115	10.2104837305731	11.1855067793126	1.06672248784322	1.59969485516948	2.06380081435367	2.34617779974266	2.77461522046528	3.49337095622844	3.94524042319872	4.46663368005354	1.60560049740041	2.85270995786202	4.00252311037614	5.12629832068353	6.4730363367879	7.72989060665823	9.10166423462837	10.4034638187039	12.0662140215832	5.3903501933904	9.98702452612923	12.5802722894289	16.5949014649368	29.4554713802068	25.4387858332346	32.3711457445467	48.6941472341876	41.0793580086513	47.8861624647648	1.21350311890465	2.80855358504913	5.0088552192375	5.67292948827838
282	Cephalosporin C	3.09125076062413	4.88194784459237	5.84725519309337	6.83745327314914	7.74147148778416	8.81360081288048	1.88960104184747	3.1003413401729	3.15122337317286	3.75905182080819	3.93234930474174	4.49648979790232	4.92599106325463	1.2131457936037	1.47846312288314	2.10662123536193	2.36348812052577	3.49663730670489	3.56149602863527	3.28433952670938	4.20393547155702	5.43529141016948	6.44191170157429	7.66725039763231	8.28747339771914	9.56814888083436	10.3922809512562	0.871180512116648	1.24621386252394	1.54683474197065	1.70001740203523	2.07963582822924	2.37264774270243	2.90038604050216	3.62490301996801	1.51553208965585	2.76274584718475	3.86975102833392	4.96751840789371	6.27570161837627	7.64228064219941	8.89910346494265	9.85497006372969	11.3919819351494	5.08384670431411	10.6011343731094	11.9199072354714	15.8524990705966	26.9426302333686	28.3973567116319	42.6203371040036	39.4782601529681	39.3463092475972	50.2218214243054	1.03215504737311	2.21404180967623	3.90245403258849	4.24640109212024
283	Ceftazidime	3.18160531000361	4.86890788097462	5.56248536189968	6.27697006973756	7.08081656342218	7.87538052751875	2.21689373205343	3.84346244278	4.00638305495794	4.26942240271201	4.5567547383164	4.60435036229098	4.38111366216093	1.39642639332005	1.68196157875377	2.56478803469942	2.95045212367551	3.45403672348677	3.25753215579487	3.45581485738199	4.29794207670139	5.37062014231099	6.04850494631425	6.96203181666631	7.54222399791188	8.48101585109717	9.01081123725545	0.959262553719729	1.4195826991613	1.72345616152436	1.87800256001302	2.54004614674838	2.99934919235481	3.24058749495985	3.61129223236787	1.52643029779371	2.78342985116558	3.93720662297684	5.10087264938469	6.07421067644266	6.93336238446154	8.03514958007352	8.85007434741099	10.1332047111875	5.11604245301699	10.3386356645834	13.7915658055211	17.0424867301505	24.4942391353577	25.7349375740648	32.2837121238023	30.3795946693093	36.518711961397	41.0031235609444	1.10103302965784	2.39775774428414	4.03028600882401	4.29075526471091
284	LY097964	3.23396085338846	4.92912933732293	5.78202619020341	6.54015237763988	7.35917054695676	8.12744658098124	2.70328556024093	3.93391358666584	3.68738872882122	4.35403059250246	5.78060415794982	4.43261636706553	4.92042661748232	1.40120358933119	1.89824114203029	2.37627368259954	2.64794854946212	3.36906015361942	3.80401867901219	3.54784084983906	4.49431613341369	5.61624247365758	6.42916405530063	7.15311810247551	7.94233389932882	8.80054346782717	9.35987327784179	0.989584050506421	1.45005684961444	1.95049469532507	2.16236265574629	2.2808615779926	2.72128284374858	3.23436006847461	3.62383364918884	1.55204630809508	2.80628846549298	3.99032055427521	5.08591136848885	6.30311448175293	7.57145089734957	8.3734270120565	9.30505626935926	10.6412237215932	5.35200504622837	10.3184719113112	14.1400225902833	19.4239261696283	29.4639912955785	27.7859565565802	27.8458490520233	36.7865866589171	35.4180996896373	41.9854475814893	1.13456817261782	2.75554455105338	4.02219844566998	4.69899027907981
285	LY097964	3.23363990608599	4.95809423775454	5.76113921140706	6.5564103095642	7.2262605386008	7.86688459527584	2.7018613488018	3.99088252327048	3.70214433707906	4.2510498821769	5.64159957569065	4.26296792313195	4.69119176792693	1.40170725234118	1.89663132722216	2.39301650594427	2.64958450020357	3.24149627959393	3.63241255241854	3.54831742014786	4.48255992237763	5.65083999355113	6.39095639808642	7.14149400599328	7.79071033483897	8.47467353288063	8.86407503572106	0.989826316120609	1.45062819613614	1.94870746687681	2.16223231800186	2.30006930632155	2.74063678951171	3.23267572556537	3.51363380711016	1.55141391216996	2.80535877523374	3.99043468237687	5.078979206745	6.33895432643796	7.53149190910932	8.38875911631099	9.15586568099584	10.2864359707188	5.34988532318733	10.3192543832201	14.1754737336708	19.0816371589614	29.3221249096204	27.5599779385243	27.2010569073354	35.471651885304	33.6555767128495	39.0933212031557	1.13454974469092	2.75080236071554	3.99238292483351	4.58710064209572
286	Aztreonam	3.16279142601227	4.72002374986524	5.57098133574327	6.19376298693816	6.87929019022435	7.898239072639	2.40956085964374	3.6149764434101	4.53889077658737	4.878843479247	5.02234234907067	5.25979607149508	4.7056370950448	1.31420314944127	1.60036539667567	2.39284471244153	3.07480181240843	3.28126543173663	2.76617480432141	3.5855483469337	4.46373825053472	5.45213575547559	6.30634979760754	7.21884919323554	7.49448744119993	8.7170661417802	9.53212999841157	0.916945678560512	1.26761112361517	1.54829074049319	1.6374329074508	2.24863939106996	2.93523605117181	3.10262782610529	3.46210549567272	1.55611202147686	2.86388178796481	4.03592264010135	5.15027655390894	6.08186033670257	6.98080088279443	8.11023535857093	8.6597688314758	10.2006036271727	5.44857248082163	15.5175331410195	16.5597437327139	25.8128456480089	27.3830339898935	30.4705714488008	45.7371349451897	31.0856802120424	47.4840748660038	47.1200139183093	1.12348701032568	2.3210661942371	4.1024548327258	4.25781172054246
287	Ofloxacin	3.06969644239623	4.88899962919433	5.92679386300898	6.7192424230909	7.49343618413745	8.50953196481524	1.69437503061935	2.53537197245745	2.88094266122146	2.68879260216578	2.22195395637511	2.20303974787172	2.32723581228441	1.24067580088741	1.52018642930395	2.18612262163791	2.56864054131701	2.51704086956264	2.54190319767724	3.2088239753318	4.08861922803835	5.17171927622271	6.42050506673515	7.26754978224655	7.72836640180031	8.46572669099976	9.61907744594184	0.819012169254355	1.21312604196595	1.5301579558115	1.7892142918372	2.19201300076924	2.56929402666733	2.52720467122215	2.92046191678281	1.5072770472056	2.78743838979039	3.8646877611229	4.93026088153465	6.26117597554703	7.63734345765384	8.94015725896574	9.85830794975695	11.1971650227538	4.28819107227143	8.00432914553554	10.2033819567741	15.4908845707087	19.4564076720426	24.4040746442288	33.3419159988011	22.6529455316198	22.069447382984	31.6562431680572	0.982795679681892	2.20369868267745	3.3107375844197	3.49042103373173
288	Cefacetrile	3.1758479445119	4.91303923503899	5.70544182800727	6.39322298295907	7.17138696729432	8.21021576384922	2.34341850479734	3.50367568349018	3.74273395492671	3.82994277604752	3.73326330119772	3.74677093775094	4.3621173573444	1.31884255631492	1.74207069987585	2.25470901720527	2.64652566917865	3.07351042929914	3.29972174400724	3.51737174209403	4.41058018643337	5.49459013913959	6.36960536288771	7.07282380859236	7.91770719255875	9.35432039049136	9.93511441050748	0.931823364086542	1.33367410351874	1.76452403321335	2.04021966214475	2.22145276805965	2.67273935386296	2.84812409592266	2.92259754699615	1.51092628414405	2.78922800365488	3.94709072396828	4.98356540944961	6.25685588179923	7.2945061594699	8.26154878740184	9.16096772249553	10.9520110610638	5.44297735300673	11.2157540737869	14.3308806615289	19.1446050211754	29.3460356584918	30.4652261223104	38.7551454802288	49.2998045080294	52.0298813084842	61.9218375827166	1.09162848170023	2.61743794275648	3.78458238982989	3.94799794880866
289	Cephaloridine	3.19786008613062	4.81979899054943	5.5298299833979	6.30107564794602	7.10612944922355	7.9074375756634	2.00769435294515	3.30050412828616	3.36690457570041	4.35360667446089	3.98550602092133	3.66345226423929	4.632312502893	1.4343619116223	1.65972856568675	2.28022500052127	2.70725083291103	3.43085994045498	3.82284157351514	3.3298387618593	4.19655045121559	5.20923802706949	5.88397561374245	6.67857539602853	7.47755620977666	8.39884055034505	8.89112345141952	1.03667345028384	1.55667361664309	1.83485434012691	2.03427266901052	2.3848831896694	2.9724633109264	3.47063670910077	3.82802969185052	1.48899548358069	2.73888433092729	3.87066891520703	4.98773489001372	6.05939404545002	6.90109342915726	7.72153559546256	8.89742401221823	9.96467730898259	4.54436934866327	8.82531854243839	10.5783380956764	14.1176408577627	23.9342954767781	21.7496948325892	25.5923428228431	31.859003721683	29.8892655340061	29.3320183402074	1.12494986394113	2.45127290643372	4.03377009908056	4.12366787981047
290	LY097964	3.23496322671851	4.9271685636044	5.76837538333366	6.53371475597277	7.37970856981202	8.07706602077788	2.70466807605035	3.93287892902774	3.67827184306654	4.35813543754442	5.78827067249494	4.42548358192109	4.97588716511576	1.40202778013029	1.89926655930274	2.3746207665982	2.64476949589617	3.36598441623778	3.81946221355632	3.54931819021061	4.4961030078497	5.61425004682552	6.41510923248487	7.14313903352537	7.96409990937106	8.73086226897246	9.2656147876919	0.989848581988727	1.45072953137331	1.9508889037852	2.16254316813187	2.27919374591852	2.71702138880711	3.24276483508437	3.63441797908236	1.5521656093753	2.8065581081756	3.99161490273305	5.0877670156579	6.30116415854144	7.55325252622819	8.35342242404811	9.33599378356159	10.550998793452	5.35253911865652	10.3181833490017	14.1562618894021	19.4350091048572	29.4184703594605	27.7482965920379	27.7979342698693	36.7092614282413	34.9235988891357	41.5237528231237	1.13486343313842	2.75598147811425	4.02466747222415	4.7008187978232
291	Ceftizoxime	3.23257717039841	4.98694901504999	5.73268035515096	6.49640236167012	7.03195636581736	7.87267179089676	2.66735591213058	4.38872964945	4.04217644177928	4.44819126779183	5.75117811214782	4.43970854947623	4.62592987401336	1.44123382141227	1.85983358535542	2.49310744111757	2.77615597193166	3.20530861461317	3.53333922626373	3.57660331693807	4.631797001443	5.72737410949352	6.42649265560799	7.15707521978384	7.7001829504232	8.52055359082416	8.99862399508897	1.00618113309447	1.48401815350862	1.88395979419095	2.23401268148425	2.35613834980356	2.82749941588877	3.22700806383817	3.44626833061508	1.56522008493779	2.83106305287047	4.04704295038707	5.13320230475317	6.39566688354225	7.50702874687953	8.28323473068089	8.92428352812157	10.4296645644554	5.56253491504862	11.0034226247935	14.8637663951246	21.1928396589682	30.7185480660216	28.9906321744677	29.0426891535695	37.0952167681566	34.9600014907037	42.5045542615039	1.16078252971362	2.90687787231495	4.04777352519309	4.60645216651415
292	Aztreonam	3.16743511035276	4.72405118581386	5.51449284893056	6.17198546865031	6.9167936273042	7.73898217556625	2.41104517609256	3.64142548856156	4.45655231398091	4.79135059182388	4.89179919820605	4.95482540694807	4.39109785361623	1.31641067507065	1.60069259481473	2.39379279977714	3.05124706327878	3.13803048486766	2.56780115011051	3.59273807410536	4.45399839775559	5.45206075548773	6.2210774612646	7.13235711047592	7.49234905938733	8.49167745602984	9.20594326059582	0.917921527971516	1.26940593910329	1.54712926077883	1.63206192559687	2.24981866809386	2.93214676093157	3.14005636165533	3.35623048521281	1.5576128052563	2.8669943277863	4.04320552068029	5.14392177888003	6.08389828428995	6.90409724754702	8.05841733499924	8.68825447574416	10.0256974286113	5.45320751430498	15.5389901519318	16.6376734435322	25.6829059724339	27.3233118070274	29.9038699575889	43.1685815159724	30.5260671741714	45.1676760023372	45.9693248339623	1.12463085754489	2.31272407004511	4.08228272066275	4.23420195284565
293	Ceftizoxime	3.22297756883683	4.97588738471118	5.73839221400735	6.48007497641205	7.29382434829596	8.0331119115926	2.66122345655435	4.34270168861871	4.01924976627398	4.60698935381573	6.00709552977208	4.50464448340735	4.61105048238119	1.43683841537248	1.85655667922153	2.47964608581783	2.78175732562533	3.269885614055	3.55397313363001	3.56516376051001	4.63196123265532	5.71991590460185	6.44056355588271	7.1513573386042	7.99440258784212	8.68954532741137	9.07671896519565	1.00426385363086	1.47966937859228	1.88100338726731	2.23657146772373	2.34057168850934	2.82484894632071	3.28100952789422	3.53730526636588	1.56345209646043	2.82672770178037	4.03550948162691	5.11996617303135	6.39055474788908	7.51706034121581	8.22188679032991	9.25115550521824	10.6244350819043	5.55699375853806	10.9830745365279	14.792442833427	21.4777114656631	31.3433225776228	28.8086032611906	29.3369996423122	39.2160879639194	34.8618750326007	41.8819606584767	1.15891910324635	2.91036452180594	4.1083899793969	4.76887675969446
