No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpMAD_EA(ed)	SpMax_EA(bo)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMax_EA(ri)	SpDiam_EA(ri)	SpMAD_EA(ri)	SpDiam_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpDiam_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	Chi1_EA(dm)	SM04_EA(ed)	SM05_EA(bo)	SM09_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM07_EA(dm)	SM08_EA(dm)	SM15_EA(dm)	SM05_EA(ri)	SM09_EA(ri)	SM15_EA(ri)	SM04_AEA(ed)	SM15_AEA(ed)	SM06_AEA(bo)	SM10_AEA(bo)	SM11_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM04_AEA(dm)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM15_AEA(dm)	SM03_AEA(ri)	SM06_AEA(ri)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig07_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig15_EA(dm)	Eig05_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig13_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig08_AEA(dm)	Eig09_AEA(dm)	Eig13_AEA(dm)	Eig04_AEA(ri)	Eig12_AEA(ri)
60	Moxalactam	0.408033493682424	24.9596901690554	4.73586221044275	4.06731577976412	7.06731577976412	1.8840361090562	0.0842806340432615	30.6451502620657	0.78577308364271	3.55017515142596	5.55017515142595	1.44727620145522	7.66442147975382	1.66571658963289	4.87206686890474	1.55490659372299	4.47165718798256	6.47165718798256	1.66241481998447	1.52774487716629	26.0471288040799	24.8798296230926	11.7331928841789	8.03250222941862	13.5083078372065	4.07345114022563	3.04112772983624	6.90739335774584	10.3132107939038	14.3366361233939	6.99426099481337	11.7906192971145	19.1556597569956	9.63997763205533	31.562436253419	10.60608795712	3.08279743755796	2.95637517444745	2.41989461756676	2.05229233128468	1.60231936097435	10.9349095401039	10.5681832366221	8.59197117727405	6.37588676471797	5.20018610067288	3.64199066915987	3.81631496909522	3.76396531427489	3.20446998786607	2.37736675068187	2.58774094988048	2.17212428885213	1.88773642345935	1.43666279968544	1.31719934547421	1.08933167794454	0.677176785878298	0.472074117423976	0.069887010005827	0	0	0	5.60949880787125	5.22270332556611	4.83354178799157	4.33583810421411	4.25917692725236	4.17723524906852	2.5	4.42135038650634	4.02238825361999	3.65128261755373	3.36859259553831	3.1542245935173	2.77278447279066	2.73994650806021	1.88274061111568	3.70476051447102	2.09072056904023
61	SCE-796	0.335985359506129	20.7674436612329	4.53685207879693	3.94922979179475	6.94922979179476	1.92580776145129	0.090388235519323	28.8735922355607	0.759831374620019	3.25029571649231	5.25029571649231	1.47696471179257	7.02847292947346	1.61157053310336	4.61403261235788	1.55186080447976	4.61173421813216	6.61173421813216	1.67229836394526	1.52303061997825	24.9709056734686	27.6878162781259	11.2332247895934	7.84154205847305	13.211831711466	4.041467558288	2.97171167511151	6.82617199586975	10.6277826639575	14.6171807315575	6.79115662916386	11.3282943351551	18.1496448164938	9.43436353631741	30.102283004123	10.4671504968176	3.07327731921386	2.83025361757555	2.34694095585906	2.16961545293799	1.41131089401355	10.659107124	9.62142455253625	8.22759563182535	6.05319371854467	5.01471212750269	2.98259721021775	3.74605244140659	3.6946758718848	3.01612766682758	2.38032017687706	2.58739321280301	1.98957026930366	1.88584527050393	1.43666279968544	0.979795897113271	0.926419615038526	0.575540169127658	0.475586113186534	0.0124478964200287	0	0	0	5.41960343287943	5.00599618466012	4.73014117777619	4.30479776645633	4.17536099532272	4.05603975616806	2.5	4.03942563162075	3.79077751760315	3.61121625577734	3.4997544154855	3.36745129457611	2.65938321209116	2.64750570495956	1.68005157065958	3.72845080110693	2.21110661696024
62	Imipenem	0.622119732221572	21.064514376653	4.50592654566343	3.97465343528978	6.60255229854251	1.72615831980133	0.155827831035313	16.1068302890233	0.76699191852492	3.36341821503201	5.30309615510045	1.41067832363812	7.23977037558326	1.65847197183796	4.6591615628233	1.52675444918757	4.50783633431128	6.32192965849874	1.66877457854963	1.49777790231947	16.3188125788176	17.5034696179428	10.8627036652617	7.1316985104669	12.567777418643	3.54596128609475	1.66785775256349	4.53900891097947	10.1869194174939	9.93550444389614	6.26528010985345	11.0304416490606	18.22638264378	8.905037290767	29.9812251816294	9.82075790493713	2.77649335280442	2.05459852431012	1.71447814583875	1.41323607528004	0.140837197871042	9.71903489484596	6.19892866114807	5.53999010129866	3.29432825151437	1.79850854768835	-1.14120379868403	3.28160522001997	2.36893085220602	2.09648022709938	1.2487214735134	1.94041790018233	1.43666279968544	0.848528137423857	0.555421855478468	0	0	0	0	0	0	0	0	4.71418236146045	3.72384730415456	3.08868070727275	4.05691531949712	3.29397821513212	3.12375049876982	0.324911387705518	4.00605535438797	3.54238866116415	2.90759023828413	2.60216081074583	2.35600079685096	1.66154501283604	0.957161110659233	-0.0643593426213084	2.92999740629091	0.0734745499316499
63	Imipenem	0.622119732221572	21.064514376653	4.50592654566343	3.97465343528978	6.60255229854251	1.72615831980133	0.155827831035313	16.1068302890233	0.76699191852492	3.36341821503201	5.30309615510045	1.41067832363812	7.23977037558326	1.65847197183796	4.6591615628233	1.52675444918757	4.50783633431128	6.32192965849874	1.66877457854963	1.49777790231947	16.3188125788176	17.5034696179428	10.8627036652617	7.1316985104669	12.567777418643	3.54596128609475	1.66785775256349	4.53900891097947	10.1869194174939	9.93550444389614	6.26528010985345	11.0304416490606	18.22638264378	8.905037290767	29.9812251816294	9.82075790493713	2.77649335280442	2.05459852431012	1.71447814583875	1.41323607528004	0.140837197871042	9.71903489484596	6.19892866114807	5.53999010129866	3.29432825151437	1.79850854768835	-1.14120379868403	3.28160522001997	2.36893085220602	2.09648022709938	1.2487214735134	1.94041790018233	1.43666279968544	0.848528137423857	0.555421855478468	0	0	0	0	0	0	0	0	4.71418236146045	3.72384730415456	3.08868070727275	4.05691531949712	3.29397821513212	3.12375049876982	0.324911387705518	4.00605535438797	3.54238866116415	2.90759023828413	2.60216081074583	2.35600079685096	1.66154501283604	0.957161110659233	-0.0643593426213084	2.92999740629091	0.0734745499316499
64	Cefoxitin	0.530315429652903	24.9558425901448	4.63618185808505	4.06487601189387	6.71250371415573	1.82187442304194	0.114505281901151	28.7371983879519	0.957906612931731	3.5297269446398	5.43661569745147	1.40540280081275	7.74590817676449	1.63947782215203	4.87011110080526	1.54060599125051	4.75560885313838	6.50633123413602	1.67276988666535	1.5058736769801	20.3975426851872	20.7030552720709	11.5449375660912	7.67267064295234	13.1015084644623	4.03876490149537	2.74564908698383	6.23190823398248	10.6013352279668	13.7222591892321	6.69907980840084	11.5328354564808	18.9670583855327	9.36606124697295	31.5044620871308	10.3187405401841	2.97402714407742	2.61621581288738	2.11571402380581	1.95490220002294	0.864118122906596	10.8744799669448	7.46374853406809	6.80856276582919	5.17061227112065	4.58923753613967	1.42639242723199	3.62025225761395	3.49964298402539	2.69715397165268	2.01305887029944	2.19176842911273	2.17316822946488	1.97652212213058	1.43666279968544	1.12521328174865	1.00523190688896	0.566616071442283	0.294856823982268	0.0215294271921181	0	0	0	5.37348712422155	4.78271934744488	3.90298974146868	4.29028947414532	3.96986753176567	3.55467528366558	1.4213732005017	4.01542871783969	3.6575866772818	3.59185543856191	3.56610103741559	3.02462313380947	2.61279830976315	2.5582816265132	1.19346128943277	3.1912308113581	1.4635453042297
65	Nocardicin B	0.305910563027858	19.0937702487846	4.27623292705792	3.88970532304191	6.88970532304191	1.86139615140853	0.0648005409863833	23.4585042354622	0.617329058827954	3.16145995641132	5.16145995641132	1.44404511999725	6.479334510649	1.59010894142453	4.42580608463996	1.51502469896104	4.04537522761314	6.04537522761314	1.62004132447541	1.48737399728019	27.8422690217305	28.2245827408774	10.9495601563596	7.74218498437598	13.0331242253109	3.62143538261684	3.14642555488977	6.92535348214026	7.96156063192094	13.9948363816291	6.66032659142279	11.0620459601977	17.6863314657073	9.31352852977236	29.5294460998246	10.3633836315391	2.98590621827513	2.74638870415695	2.47648392557838	2.36034374899009	1.36824166297957	9.93369366177875	8.97195828392511	7.42144279665689	6.35478166456286	4.99601012622216	2.62345509107711	3.75933556135079	3.41104354387061	2.98877934988069	2.52789696141849	2.37394579187914	1.98461773084852	1.69705627484771	1.06262236591035	0.86	0.856879420857458	0.246075920606423	0.159148235966687	0	0	0	0	5.38236994445006	5.03249587494047	4.61171338793062	4.33201396908621	4.03339134689017	3.86556803760416	2.47391755569613	3.84676685624302	3.72791090862262	3.70055423614751	3.37428895865207	2.89615693947597	2.53083364116576	2.45121523759372	1.53429124920847	3.6337350825715	2
66	Cefuroxime	0.411711610396858	20.7630599223026	4.44029362052536	3.9365568201403	6.6147698837549	1.8457606511724	0.110810696958294	28.7145210706277	0.926274873246054	3.24451006373139	5.20074893427313	1.4366832195012	6.98543036677192	1.59620797589542	4.61136290155682	1.54426077874154	4.6115237489686	6.53511908624294	1.6972406897269	1.50536743651584	18.9007420656192	17.4140033467054	11.0485857653489	7.64674184587412	13.0633047972589	4.09352088976372	2.32770688176783	5.74785978239386	10.6372378670144	13.5763052800088	6.54172326531889	11.0793078846928	17.9205955467002	9.2098402469345	29.967805479329	10.240855035626	2.98427056134936	2.757854987887	2.15086302496982	1.95472704782854	1.0940672517787	9.99844142838964	9.51613478262132	6.16401976023887	5.04347433559393	4.37671257231368	1.84707268786125	3.86015165065249	3.30293850492374	2.70899599043412	2.00453469169664	2.37318351587061	2.19157886986368	1.98402980924446	1.43666279968544	1.06593073344009	1.03380643804701	0.624217363395928	0.177910298246391	0	0	0	0	5.06786341984918	4.76737201305982	4.00271045636118	4.34096219043238	4.06123419000513	3.59712878974734	1.78749386126232	4.01681450890235	3.79894881662425	3.63291365315305	3.57041649583294	3.46951388469839	2.58647515807562	2.55833192408044	1.20476686714555	3.1865789022253	1.61803398874989
67	Cefamandole	0.375370219987867	20.7625874795875	4.53092853245384	3.93580294968039	6.93580294968039	1.89678964543878	0.101586372513934	29.1304883845397	0.856779070133522	3.2426819865197	5.2426819865197	1.44049228638347	7.02744685329893	1.60499282664751	4.61035833025049	1.55405910604087	4.62150847444603	6.62150847444603	1.72151346473084	1.52603367869613	20.1057990921787	18.897731656262	11.1101916235551	7.73633438875227	13.1661607261649	4.21642649252385	2.45131401590955	5.82866926048787	11.113252558642	13.5785045768151	6.56912160814404	11.0696627610068	17.8716090772028	9.31623074723361	29.9839595943156	10.3246840008661	2.93848820819863	2.83174907409623	2.14012535949651	2.02314094817547	1.27372835746562	9.69423527692252	9.27951071902026	8.58386463245874	5.61754492980583	4.30408281791088	2.42875238621435	3.81093545384762	3.6076305949234	2.83584006954369	2.045160017933	3.26353630473166	2.19264575660198	1.98024028343487	1.43666279968544	0.890080120820757	0.805508186937116	0.418760432814556	0.123873641769744	0	0	0	0	5.22497019792595	4.90248870407097	4.13185528977487	4.19922394665537	4.17617731824074	4.0403544349356	2.09728422049781	4.45015507337332	3.85978603683717	3.75426951067801	3.6013125433276	3.13379605103513	2.75684217918378	2.43149989378783	1.33389598213811	3.68413471486977	2
68	SCE-796	0.335985359506129	20.7674436612329	4.53685207879693	3.94922979179475	6.94922979179476	1.92580776145129	0.090388235519323	28.8735922355607	0.759831374620019	3.25029571649231	5.25029571649231	1.47696471179257	7.02847292947346	1.61157053310336	4.61403261235788	1.55186080447976	4.61173421813216	6.61173421813216	1.67229836394526	1.52303061997825	24.9709056734686	27.6878162781259	11.2332247895934	7.84154205847305	13.211831711466	4.041467558288	2.97171167511151	6.82617199586975	10.6277826639575	14.6171807315575	6.79115662916386	11.3282943351551	18.1496448164938	9.43436353631741	30.102283004123	10.4671504968176	3.07327731921386	2.83025361757555	2.34694095585906	2.16961545293799	1.41131089401355	10.659107124	9.62142455253625	8.22759563182535	6.05319371854467	5.01471212750269	2.98259721021775	3.74605244140659	3.6946758718848	3.01612766682758	2.38032017687706	2.58739321280301	1.98957026930366	1.88584527050393	1.43666279968544	0.979795897113271	0.926419615038526	0.575540169127658	0.475586113186534	0.0124478964200287	0	0	0	5.41960343287943	5.00599618466012	4.73014117777619	4.30479776645633	4.17536099532272	4.05603975616806	2.5	4.03942563162075	3.79077751760315	3.61121625577734	3.4997544154855	3.36745129457611	2.65938321209116	2.64750570495956	1.68005157065958	3.72845080110693	2.21110661696024
69	Cephalexin	0.489335101359516	20.7227126353474	4.61885595928834	3.91727041439592	6.91727041439592	1.87113749452971	0.132095700827017	22.0681125087035	0.848773558027057	3.23927927420331	5.23927927420331	1.47454810357315	7.02044146627685	1.63654682931903	4.60165154575873	1.56238061693345	4.61022401078404	6.61022401078403	1.69840819345141	1.53005195631284	17.1608924473794	18.0374597318286	10.9576079263122	7.41780560228037	12.7697586878373	3.80938322964308	2.33479668415724	5.59308618552016	10.5799597409123	13.4831590610723	6.45834549335014	11.0126395171073	17.856139881026	9.11195547005479	29.9085424644741	10.0853858426821	2.93402823778983	2.71641627856447	1.94168015308533	1.55911540236541	0.801717965256572	9.54992062951158	9.17080869692803	6.01948103024101	4.53458432049301	3.10328114969847	1.29580900713891	3.60733093455228	3.28745633597992	2.28798489404547	1.81906955526319	2.08341389700254	1.97603890807901	1.43666279968544	0.847435003113524	0.695148429616072	0.438806360176289	0.122062635176422	0	0	0	0	0	4.99579083392777	4.6383856013988	3.56248097416197	4.1825953474013	4.02815450864605	3.55213458725295	0.880032303838362	3.84319023448997	3.73989115833745	3.59365366540211	2.94497265008623	2.76430181527091	1.90585596015405	1.75555650675463	0.657508905011487	3.14074441772138	0.807202325430356
70	Imipenem	0.622119732221572	21.064514376653	4.50592654566343	3.97465343528978	6.60255229854251	1.72615831980133	0.155827831035313	16.1068302890233	0.76699191852492	3.36341821503201	5.30309615510045	1.41067832363812	7.23977037558326	1.65847197183796	4.6591615628233	1.52675444918757	4.50783633431128	6.32192965849874	1.66877457854963	1.49777790231947	16.3188125788176	17.5034696179428	10.8627036652617	7.1316985104669	12.567777418643	3.54596128609475	1.66785775256349	4.53900891097947	10.1869194174939	9.93550444389614	6.26528010985345	11.0304416490606	18.22638264378	8.905037290767	29.9812251816294	9.82075790493713	2.77649335280442	2.05459852431012	1.71447814583875	1.41323607528004	0.140837197871042	9.71903489484596	6.19892866114807	5.53999010129866	3.29432825151437	1.79850854768835	-1.14120379868403	3.28160522001997	2.36893085220602	2.09648022709938	1.2487214735134	1.94041790018233	1.43666279968544	0.848528137423857	0.555421855478468	0	0	0	0	0	0	0	0	4.71418236146045	3.72384730415456	3.08868070727275	4.05691531949712	3.29397821513212	3.12375049876982	0.324911387705518	4.00605535438797	3.54238866116415	2.90759023828413	2.60216081074583	2.35600079685096	1.66154501283604	0.957161110659233	-0.0643593426213084	2.92999740629091	0.0734745499316499
71	Cefamandole	0.375370219987867	20.7625874795875	4.53092853245384	3.93580294968039	6.93580294968039	1.89678964543878	0.101586372513934	29.1304883845397	0.856779070133522	3.2426819865197	5.2426819865197	1.44049228638347	7.02744685329893	1.60499282664751	4.61035833025049	1.55405910604087	4.62150847444603	6.62150847444603	1.72151346473084	1.52603367869613	20.1057990921787	18.897731656262	11.1101916235551	7.73633438875227	13.1661607261649	4.21642649252385	2.45131401590955	5.82866926048787	11.113252558642	13.5785045768151	6.56912160814404	11.0696627610068	17.8716090772028	9.31623074723361	29.9839595943156	10.3246840008661	2.93848820819863	2.83174907409623	2.14012535949651	2.02314094817547	1.27372835746562	9.69423527692252	9.27951071902026	8.58386463245874	5.61754492980583	4.30408281791088	2.42875238621435	3.81093545384762	3.6076305949234	2.83584006954369	2.045160017933	3.26353630473166	2.19264575660198	1.98024028343487	1.43666279968544	0.890080120820757	0.805508186937116	0.418760432814556	0.123873641769744	0	0	0	0	5.22497019792595	4.90248870407097	4.13185528977487	4.19922394665537	4.17617731824074	4.0403544349356	2.09728422049781	4.45015507337332	3.85978603683717	3.75426951067801	3.6013125433276	3.13379605103513	2.75684217918378	2.43149989378783	1.33389598213811	3.68413471486977	2
72	Moxalactam	0.408033493682424	24.9596901690554	4.73586221044275	4.06731577976412	7.06731577976412	1.8840361090562	0.0842806340432615	30.6451502620657	0.78577308364271	3.55017515142596	5.55017515142595	1.44727620145522	7.66442147975382	1.66571658963289	4.87206686890474	1.55490659372299	4.47165718798256	6.47165718798256	1.66241481998447	1.52774487716629	26.0471288040799	24.8798296230926	11.7331928841789	8.03250222941862	13.5083078372065	4.07345114022563	3.04112772983624	6.90739335774584	10.3132107939038	14.3366361233939	6.99426099481337	11.7906192971145	19.1556597569956	9.63997763205533	31.562436253419	10.60608795712	3.08279743755796	2.95637517444745	2.41989461756676	2.05229233128468	1.60231936097435	10.9349095401039	10.5681832366221	8.59197117727405	6.37588676471797	5.20018610067288	3.64199066915987	3.81631496909522	3.76396531427489	3.20446998786607	2.37736675068187	2.58774094988048	2.17212428885213	1.88773642345935	1.43666279968544	1.31719934547421	1.08933167794454	0.677176785878298	0.472074117423976	0.069887010005827	0	0	0	5.60949880787125	5.22270332556611	4.83354178799157	4.33583810421411	4.25917692725236	4.17723524906852	2.5	4.42135038650634	4.02238825361999	3.65128261755373	3.36859259553831	3.1542245935173	2.77278447279066	2.73994650806021	1.88274061111568	3.70476051447102	2.09072056904023
73	Nocardicin B	0.305910563027858	19.0937702487846	4.27623292705792	3.88970532304191	6.88970532304191	1.86139615140853	0.0648005409863833	23.4585042354622	0.617329058827954	3.16145995641132	5.16145995641132	1.44404511999725	6.479334510649	1.59010894142453	4.42580608463996	1.51502469896104	4.04537522761314	6.04537522761314	1.62004132447541	1.48737399728019	27.8422690217305	28.2245827408774	10.9495601563596	7.74218498437598	13.0331242253109	3.62143538261684	3.14642555488977	6.92535348214026	7.96156063192094	13.9948363816291	6.66032659142279	11.0620459601977	17.6863314657073	9.31352852977236	29.5294460998246	10.3633836315391	2.98590621827513	2.74638870415695	2.47648392557838	2.36034374899009	1.36824166297957	9.93369366177875	8.97195828392511	7.42144279665689	6.35478166456286	4.99601012622216	2.62345509107711	3.75933556135079	3.41104354387061	2.98877934988069	2.52789696141849	2.37394579187914	1.98461773084852	1.69705627484771	1.06262236591035	0.86	0.856879420857458	0.246075920606423	0.159148235966687	0	0	0	0	5.38236994445006	5.03249587494047	4.61171338793062	4.33201396908621	4.03339134689017	3.86556803760416	2.47391755569613	3.84676685624302	3.72791090862262	3.70055423614751	3.37428895865207	2.89615693947597	2.53083364116576	2.45121523759372	1.53429124920847	3.6337350825715	2
