No.	NAME	G1u	G2u	G3u	E1u	E2u	E3u	L3m	G1m	G2m	G3m	E1m	E2m	E3m	L2v	P1v	P2v	G1v	G2v	G3v	E1v	E2v	E3v	G1e	G2e	G3e	E2e	E3e	L3p	G1p	G2p	G3p	E1p	E2p	E3p	L1i	G1i	G2i	G3i	L1s	L2s	P1s	P2s	G1s	G2s	G3s	E1s	E2s	E3s	Tu	Ts	Ae	Gu	Gm	Du	Dm	Dv	Dp	Ds
11	Cefoperazone	0.158727210943729	0.170863634131134	0.170863634131134	0.509845105542382	0.531095882926165	0.490236607821091	2.71707169106555	0.146894437815906	0.152833239942985	0.152833239942985	0.534849499051856	0.379777296919287	0.345767152244939	7.03796563562616	0.707947418010991	0.212517584455515	0.152833239942985	0.149883625882059	0.152833239942985	0.486107745387829	0.43604136386959	0.378814239120928	0.140266559431459	0.146894437815906	0.158727210943729	0.527097242492276	0.496962248974761	2.65207702016503	0.140266559431459	0.152833239942985	0.155774809815021	0.473633924816439	0.432134636789354	0.403799288103029	24.4980228346755	0.152833239942985	0.164713136352398	0.164713136352398	24.5988529336404	8.0426926248128	0.690237227224226	0.225675801702757	0.140266559431459	0.140266559431459	0.152833239942985	0.553902246876407	0.560007274214314	0.379376546399956	34.6583973518857	35.6382587948265	280.565907373941	0.166718407995122	0.150827429793938	0.510392532096546	0.420131316072027	0.433654449459449	0.436522616569607	0.497762022496892
12	Cefsulodin	0.156316903017325	0.172355309712695	0.213064864973616	0.482585657588663	0.416298273183076	0.442694323690458	1.3090758208723	0.147463051990239	0.15218086321462	0.180639973963563	0.55138397405152	0.258821871223386	0.269326060214661	2.81100350374184	0.825927270121876	0.11962685305005	0.164314525870714	0.160330449351379	0.168313678448001	0.463540118504906	0.30118825975688	0.305342898078093	0.164314525870714	0.147463051990239	0.176458944185772	0.397438794476229	0.473041592470455	1.29986790116004	0.156316903017325	0.147463051990239	0.180639973963563	0.434867848562709	0.311859441457383	0.309362669241717	20.1016278313033	0.156316903017325	0.164314525870714	0.180639973963563	24.431799119772	3.38207448111937	0.831712116174979	0.115133245405442	0.147463051990239	0.147463051990239	0.156316903017325	0.73687383498416	0.467935210447176	0.315113660129204	24.649074175643	29.3753074466838	103.288998775506	0.179052676036499	0.159447987135927	0.447192751487399	0.359843968496522	0.356690425446626	0.352029986420603	0.506640901853514
13	SCE-796	0.165276697243779	0.165276697243779	0.186396329797802	0.495203604696736	0.555150739646079	0.512898011415002	1.7164500216015	0.15709347966205	0.165276697243779	0.177721033110084	0.421927242047978	0.469665334397459	0.38768041034604	6.57458178339571	0.549278367157492	0.362412117808925	0.148040955482933	0.148040955482933	0.15709347966205	0.428621550806603	0.501139940543537	0.346661372825223	0.165276697243779	0.15709347966205	0.15709347966205	0.553887681982256	0.527847047920835	1.61960829989367	0.15709347966205	0.161199088323365	0.173513459530581	0.417062175635063	0.495155993637123	0.356261148176885	11.1063936195911	0.173513459530581	0.148040955482933	0.169372076872468	11.969191564669	7.36952976549118	0.555924739249734	0.342287437805508	0.148040955482933	0.165276697243779	0.148040955482933	0.592736789426067	0.597051414305388	0.561443643008146	19.6977033322257	21.5302373138176	111.373992345994	0.172036343222003	0.166482863887224	0.521084118585939	0.426424328930492	0.425474288058454	0.42282643914969	0.5837439489132
14	Cefsulodin	0.147463051990239	0.172355309712695	0.180639973963563	0.516067458648417	0.414922830099775	0.455497728072855	1.11441906140536	0.147463051990239	0.156316903017325	0.176458944185772	0.52315962055335	0.353535012293399	0.188157600546631	2.97714353116245	0.82916213522557	0.119820760991354	0.147463051990239	0.160330449351379	0.172355309712695	0.478647398822883	0.346256658128924	0.256089441007121	0.156316903017325	0.164314525870714	0.172355309712695	0.435559848001505	0.431237429834779	1.32735118126569	0.147463051990239	0.168313678448001	0.147463051990239	0.46452266721943	0.317311732967968	0.283437804619984	21.6619883538049	0.147463051990239	0.180639973963563	0.164314525870714	24.477393556888	4.1748418125154	0.812591582965588	0.138594875683084	0.147463051990239	0.147463051990239	0.147463051990239	0.67338132296726	0.616170044474643	0.315446435367866	26.3199279116165	30.1226274920996	114.2082288359	0.166203659689118	0.159628688503651	0.462162672273682	0.35495074446446	0.36033116598631	0.355090734935794	0.534999267603256
15	Cefsulodin	0.156316903017325	0.208018405150082	0.198382854297317	0.516838730830524	0.430740882924127	0.47170939659206	1.11173442501384	0.147463051990239	0.147463051990239	0.164314525870714	0.516438202086942	0.375364035657688	0.195523549245224	2.8793077800224	0.834637674589987	0.115019229405898	0.156316903017325	0.156316903017325	0.15218086321462	0.477023514991512	0.357754762283432	0.265943981415162	0.156316903017325	0.164314525870714	0.168313678448001	0.454464940924056	0.446405226398371	1.32676164226783	0.147463051990239	0.156316903017325	0.164314525870714	0.464350143627869	0.330796950336778	0.296910206098355	22.0343569634662	0.147463051990239	0.172355309712695	0.176458944185772	24.5386443814973	4.04041343234516	0.816738751355192	0.134480217015598	0.147463051990239	0.147463051990239	0.180639973963563	0.65987390105956	0.645415089568691	0.329892141325755	26.5724000076496	30.0446676991645	113.040493723202	0.186153245780506	0.152878870263447	0.473096336782237	0.362441928996618	0.366907419563369	0.364019100021	0.545060377318002
16	Imipenem	0.188704122661139	0.233026846945295	0.161044771756444	0.511581047579624	0.404410026098986	0.392030642298184	1.56221686184875	0.161044771756444	0.188704122661139	0.175428647161764	0.278060800745347	0.549847426688589	0.417353358541107	2.29792241195582	0.734845670566402	0.167395788236324	0.161044771756444	0.202466690935849	0.161044771756444	0.347764169447888	0.399231960296912	0.340239517182418	0.161044771756444	0.175428647161764	0.175428647161764	0.427270642059421	0.435799812048038	1.28115794945441	0.161044771756444	0.175428647161764	0.161044771756444	0.37860852961018	0.402598350959796	0.296552688235564	12.6350937259828	0.175428647161764	0.188704122661139	0.188704122661139	10.6564182724252	3.59357524755782	0.663528996060737	0.223756361220429	0.161044771756444	0.161044771756444	0.161044771756444	0.393750610733813	0.888635136817498	0.492452160928677	15.9926991068809	16.0602149049863	50.4064683344107	0.192033939984542	0.174693271357698	0.436007238658931	0.415087195325014	0.362411882309073	0.359253189601846	0.591612636159996
17	Ceftazidime	0.176810292561781	0.197573855609147	0.184817816247775	0.529171845093307	0.350380036010709	0.483675284517151	1.2095657021031	0.15024079880534	0.145815510528605	0.169107598406957	0.35647138123532	0.487196771010489	0.188670381032884	2.60976673136472	0.86354447493909	0.0897166388980548	0.154119655430091	0.161605331748219	0.161605331748219	0.44274078564461	0.336395630830694	0.277805451123902	0.154119655430091	0.184817816247775	0.169107598406957	0.37791422949157	0.480555568099995	1.41891949109718	0.145815510528605	0.161605331748219	0.145815510528605	0.452002258030666	0.335761620100021	0.309983506447497	27.582952666747	0.169107598406957	0.161605331748219	0.176810292561781	26.1027858716497	3.53830582676722	0.833152961644582	0.11293622041995	0.145815510528605	0.154119655430091	0.157879020895831	0.48449069354198	0.650782110979361	0.324389546497216	32.0423975146522	31.3301243269	129.762750949275	0.186205977087684	0.154733699650923	0.454409055207056	0.344112844426231	0.352313955866402	0.365915794859395	0.486554117006186
18	Cefsulodin	0.156316903017325	0.189285171518123	0.189285171518123	0.484150471019483	0.418698961553082	0.497896590567415	1.46596203890107	0.156316903017325	0.189285171518123	0.147463051990239	0.514080360506655	0.352799727940601	0.238278975265716	2.63705272735867	0.812995897557252	0.117381120977719	0.147463051990239	0.15218086321462	0.168313678448001	0.449575036781492	0.333244491263106	0.310560138781155	0.147463051990239	0.147463051990239	0.172355309712695	0.434083925212484	0.472356318846246	1.66328350680195	0.147463051990239	0.147463051990239	0.156316903017325	0.432509832831781	0.313526379777048	0.358183531870203	19.2596574045569	0.147463051990239	0.147463051990239	0.172355309712695	22.1107153870909	3.59243776532343	0.806824756183035	0.131088826090269	0.147463051990239	0.172355309712695	0.172355309712695	0.664455881565419	0.62434739502965	0.312097675897271	23.8834481653686	27.4046070322549	101.296514628647	0.177587765464455	0.16340622023002	0.46691534104666	0.368386354570991	0.364459888941917	0.368073248159677	0.53363365083078
19	Cefsulodin	0.156316903017325	0.198382854297317	0.164314525870714	0.490766350221183	0.412460744526051	0.503284153090127	1.3580881190344	0.147463051990239	0.147463051990239	0.184911469880167	0.528810133649968	0.328978524720564	0.257764152622946	2.65208267493622	0.825265285889727	0.11325135212281	0.147463051990239	0.172355309712695	0.160330449351379	0.460696091954379	0.329688868794725	0.310674458023578	0.172355309712695	0.160330449351379	0.172355309712695	0.425832904706859	0.489334354643741	1.4950252611088	0.156316903017325	0.168313678448001	0.164314525870714	0.440857804818881	0.30895474847237	0.337050569797525	20.2512901512542	0.156316903017325	0.180639973963563	0.147463051990239	23.5860500099627	3.60168269548033	0.815570323895145	0.124540799382672	0.156316903017325	0.147463051990239	0.15218086321462	0.687706407987103	0.586383481664724	0.401727165717438	24.7482600604099	28.9197011207032	103.987363894397	0.172079318819293	0.159016953564907	0.468837082612454	0.371850936997826	0.367019806257561	0.362287707696259	0.558605685123089
20	Nocardicin B	0.15342793062519	0.168094042296078	0.204718939944892	0.583631829960457	0.398328780219708	0.296607269844576	1.58392475666901	0.164409908504672	0.15342793062519	0.15342793062519	0.477634670378	0.339764049307623	0.277338114767008	4.81144347726807	0.762412698206417	0.18439805344708	0.145293020839243	0.157109203807349	0.168094042296078	0.490524463565598	0.34319275977603	0.20777191732363	0.145293020839243	0.160756461920877	0.183433550304491	0.397907556638052	0.330183716981851	1.29946715626155	0.145293020839243	0.14962821681173	0.160756461920877	0.506535202147698	0.346330986761869	0.179773031452425	22.0182857058307	0.145293020839243	0.14962821681173	0.204718939944892	21.6111601112377	5.52184252924428	0.739276578257782	0.188891703623782	0.14962821681173	0.15342793062519	0.164409908504672	0.575358157563708	0.417174570725108	0.465014125933717	28.5810584726688	29.232848363961	160.178450986449	0.174129194447282	0.157004565331397	0.426189293341581	0.364912278150877	0.347163046888419	0.344213073453997	0.485848951407511
21	Imipenem	0.161044771756444	0.241521378480874	0.202466690935849	0.561067238829355	0.305715105618644	0.371246216372155	0.357584040658633	0.161044771756444	0.188704122661139	0.161044771756444	0.373847023112896	0.456370020478667	0.0693505303843042	3.20573341831344	0.773872781062691	0.19511409719168	0.16869490542591	0.161044771756444	0.188704122661139	0.412178143239075	0.332120772485218	0.14499143981464	0.161044771756444	0.161044771756444	0.182043663840566	0.3527834496463	0.331164175777861	0.586126253674593	0.161044771756444	0.195493214254987	0.209668658401103	0.417447441165597	0.265957727331714	0.198451740908321	15.2874270135139	0.161044771756444	0.175428647161764	0.16869490542591	14.84352663011	5.08955770871429	0.72526124317327	0.248678029352979	0.161044771756444	0.175428647161764	0.161044771756444	0.569087339645719	0.770405699521771	0.142776827355803	18.6873957742148	20.4664550461354	62.3420245376594	0.198953659245855	0.169781962636815	0.412676186940051	0.299855857991956	0.296430118512977	0.293952303135211	0.494089955507764
22	Imipenem	0.188704122661139	0.202466690935849	0.188704122661139	0.575415005967313	0.403336352297489	0.408884141863096	1.11343397562819	0.175428647161764	0.161044771756444	0.161044771756444	0.337275107633806	0.456674461634115	0.419862665467809	2.62421492769481	0.756348171382968	0.17823908961524	0.161044771756444	0.195493214254987	0.188704122661139	0.407310112263805	0.364447000166527	0.339831250677076	0.175428647161764	0.161044771756444	0.161044771756444	0.446125029397879	0.423326342876827	1.01922401611785	0.175428647161764	0.161044771756444	0.182043663840566	0.42977554293249	0.314111011518067	0.36119897774592	13.5755754396495	0.161044771756444	0.175428647161764	0.182043663840566	12.133475383069	4.21872607843173	0.697060597877627	0.242363183644565	0.161044771756444	0.161044771756444	0.16869490542591	0.489083419936831	0.894985779875599	0.363024328866046	17.0650822127684	17.4066292371314	54.9621501399782	0.193184429876239	0.165703338424518	0.462545166709299	0.404604078245243	0.370529454369136	0.368361844065492	0.582364509559492
23	Imipenem	0.217138035311194	0.188704122661139	0.25043581964602	0.574003894333081	0.376088316445524	0.499834017456612	0.791441229168266	0.161044771756444	0.188704122661139	0.202466690935849	0.399524520618172	0.641175873039587	0.130301780434208	3.45710841850764	0.596164767139324	0.311522565386403	0.161044771756444	0.175428647161764	0.188704122661139	0.449067358770062	0.411328167977074	0.253903156113719	0.188704122661139	0.182043663840566	0.161044771756444	0.429878894719412	0.470805339177237	1.08246690145589	0.175428647161764	0.175428647161764	0.175428647161764	0.477118664479639	0.326635171531769	0.30596777960279	7.62905760770652	0.175428647161764	0.182043663840566	0.188704122661139	6.91838593278434	5.62560892236968	0.50569198241534	0.41119783658869	0.175428647161764	0.161044771756444	0.161044771756444	0.625131563795727	0.970763973109504	0.236649172229436	12.1287852689701	13.6810275293272	40.7384555381198	0.21730576399401	0.183242918936382	0.483308742745072	0.390334058030655	0.371432894286951	0.369907205204733	0.610848236378222
24	Imipenem	0.175428647161764	0.188704122661139	0.209668658401103	0.551881690761273	0.39138238914465	0.449617628289616	1.16410469932688	0.161044771756444	0.175428647161764	0.161044771756444	0.314614559253547	0.423289794084746	0.372050189073711	2.17116773939736	0.797842626191242	0.137182749646485	0.161044771756444	0.161044771756444	0.195493214254987	0.379932116822085	0.353600033713264	0.324900771680286	0.175428647161764	0.175428647161764	0.202466690935849	0.434378669745839	0.44447184434957	1.11839836928926	0.161044771756444	0.202466690935849	0.161044771756444	0.399827921745547	0.303592268735511	0.393843120826084	15.7035279875311	0.161044771756444	0.161044771756444	0.175428647161764	14.0638688831995	3.64092847323958	0.747324065839151	0.19347119150843	0.16869490542591	0.16869490542591	0.161044771756444	0.472017902805794	0.920063103900957	0.357439044087941	18.6655435568298	18.8189696091314	56.294097139425	0.190753188617258	0.165703338424518	0.464293902731846	0.369984847470668	0.352810974071878	0.365754437102381	0.583173350264897
25	Imipenem	0.202466690935849	0.195493214254987	0.161044771756444	0.52983134575564	0.375034752736366	0.415428915573607	0.745783011989318	0.161044771756444	0.161044771756444	0.188704122661139	0.285707359629905	0.457498221190811	0.221002530148686	1.85002953304342	0.817279347379362	0.13073500071356	0.175428647161764	0.16869490542591	0.175428647161764	0.364448040639938	0.345267073702863	0.229125605241437	0.188704122661139	0.182043663840566	0.175428647161764	0.428612735900769	0.40540981574065	0.819220755009256	0.175428647161764	0.161044771756444	0.182043663840566	0.397202309094176	0.269071578827697	0.283671093836029	14.3385126489969	0.188704122661139	0.195493214254987	0.188704122661139	12.1686469786012	3.1820952981143	0.748934305838503	0.195845958667062	0.161044771756444	0.16869490542591	0.175428647161764	0.402899597878002	1.01525367247751	0.33025975883819	16.8930119867056	16.2479497650695	43.5570765730758	0.185414616604629	0.169781962636815	0.440098338021871	0.321402703656467	0.312946906528079	0.316648327252634	0.582804343064567
26	Cyclacillin	0.153290488652678	0.195157664300794	0.206433646580422	0.643524352609451	0.485902921656193	0.422361934895065	0.800242995565734	0.153290488652678	0.153290488652678	0.159149325506182	0.425399835954297	0.586079837878768	0.141206082832812	1.43493800476696	0.85922040359062	0.0809440591980961	0.153290488652678	0.189764696977103	0.169306021329876	0.528164650306986	0.365701743961848	0.25560537676963	0.153290488652678	0.174311518733476	0.195157664300794	0.471689568853536	0.484052799227505	1.1549703109596	0.153290488652678	0.164291815289034	0.184508593132169	0.5714764784638	0.315464294491526	0.31201445731097	16.8806726325945	0.153290488652678	0.218487964164647	0.174311518733476	15.1258820821079	2.19861015026499	0.81465700701997	0.118413799267765	0.153290488652678	0.153290488652678	0.179366692236495	0.553506155107024	0.647742776825973	0.340929886521519	19.852704700931	18.5671785202445	52.8090297100042	0.183468045701319	0.155219068642339	0.517263069720236	0.384228585555292	0.383157257012821	0.399651743422099	0.514059606151505
27	Imipenem	0.161044771756444	0.188704122661139	0.195493214254987	0.561142832208072	0.369764840240211	0.415752993765819	1.0640678810649	0.161044771756444	0.175428647161764	0.182043663840566	0.340315536032763	0.426381849714733	0.318110753995641	2.42686394993103	0.78401620766169	0.153750504252723	0.188704122661139	0.188704122661139	0.161044771756444	0.398502211195688	0.344900046122855	0.289743447105479	0.161044771756444	0.16869490542591	0.175428647161764	0.40492968311337	0.413433895866937	1.05039287515428	0.161044771756444	0.161044771756444	0.161044771756444	0.412640203120018	0.306026502245035	0.33225273697234	15.1299239314191	0.161044771756444	0.161044771756444	0.175428647161764	13.9308736950109	3.93815179727042	0.73553010792663	0.207928754498373	0.161044771756444	0.161044771756444	0.175428647161764	0.502815279698791	0.850272551469773	0.320409365262105	18.3224973885172	18.939909522236	57.8671413484549	0.181114505849891	0.17261329282285	0.448886888738034	0.361602713247712	0.344381901474674	0.350306480779131	0.557832398810223
28	Ceftazidime	0.169107598406957	0.193210384650215	0.176810292561781	0.544418983688204	0.300172578926998	0.450322461850088	1.67757105864381	0.145815510528605	0.154119655430091	0.145815510528605	0.386351017008328	0.355698067772508	0.193213980879851	3.35494821664529	0.800006260651049	0.125928074670119	0.145815510528605	0.154119655430091	0.154119655430091	0.467637080883012	0.236580165850237	0.290098076377216	0.145815510528605	0.169107598406957	0.154119655430091	0.302240470785913	0.439740769263444	2.02864741551347	0.145815510528605	0.154119655430091	0.154119655430091	0.472760805627292	0.231187980773776	0.318425337254523	23.1337555712094	0.145815510528605	0.154119655430091	0.145815510528605	22.0595472266708	4.88789100164582	0.757790107739544	0.167908951652374	0.145815510528605	0.157879020895831	0.161605331748219	0.499573231211334	0.498278911978924	0.325872126570818	29.1034402012545	29.1103657877951	149.025901815365	0.179432197767105	0.148532614259523	0.431638008155097	0.311754355220229	0.331438441036821	0.340791374551863	0.441241423253692
29	Ceftazidime	0.154119655430091	0.176810292561781	0.211441534621317	0.531261904774941	0.31995582156025	0.459565576656954	1.56904453927182	0.145815510528605	0.16533980134339	0.145815510528605	0.396031377094742	0.394237264103785	0.186226956308648	3.48361207042947	0.802108717450423	0.128786707362501	0.154119655430091	0.157879020895831	0.169107598406957	0.467618656726609	0.275501183295819	0.283577783164426	0.145815510528605	0.161605331748219	0.172926481959364	0.324752727618903	0.438602043810117	1.91258113914595	0.145815510528605	0.161605331748219	0.169107598406957	0.482890440816935	0.285652862221434	0.309572267362495	23.1785718757043	0.154119655430091	0.169107598406957	0.161605331748219	21.932588672914	4.97139965338954	0.758051654269609	0.17182548706352	0.161605331748219	0.15024079880534	0.161605331748219	0.474570438248487	0.528411984990272	0.313091206067073	29.1822941522473	28.9328419104188	147.447291867475	0.179274543285711	0.152052985695052	0.436927767664048	0.325498532502392	0.342232541062285	0.359371856800288	0.43869120976861
30	Cefoperazone	0.158727210943729	0.152833239942985	0.177230189924128	0.451195869030988	0.388121855096792	0.426707738015136	2.71196354626841	0.146894437815906	0.140266559431459	0.158727210943729	0.457046223351504	0.279410128718632	0.361522453806865	8.59514020160383	0.62788365684292	0.287005730592718	0.143798806361247	0.140266559431459	0.158727210943729	0.426318192633445	0.317399209361803	0.359596478730566	0.140266559431459	0.146894437815906	0.152833239942985	0.387439394197886	0.437652122132882	2.56741308611385	0.140266559431459	0.140266559431459	0.146894437815906	0.416919298055541	0.311874858292803	0.375711338586389	19.7045565112715	0.140266559431459	0.140266559431459	0.164713136352398	19.6358041710048	9.9334670924559	0.606648026311735	0.306894393200835	0.140266559431459	0.146894437815906	0.140266559431459	0.489040756630614	0.448979980176198	0.381871196794849	31.6142722895143	32.3677046975418	264.589005618868	0.162605651568873	0.148435219949955	0.422008487380972	0.365992935292334	0.367771293575272	0.368168498311578	0.43996397786722
31	Ceftazidime	0.161605331748219	0.161605331748219	0.193210384650215	0.511290116529532	0.269101801933563	0.402513020770947	1.21888555377732	0.145815510528605	0.161605331748219	0.154119655430091	0.336967443337747	0.346453134536723	0.165153705810834	4.57032431654619	0.769987446353627	0.175657140695419	0.145815510528605	0.154119655430091	0.145815510528605	0.428643812174831	0.24466721617602	0.241644057961427	0.154119655430091	0.145815510528605	0.169107598406957	0.284379670415814	0.386338966183152	1.49712037800438	0.145815510528605	0.145815510528605	0.172926481959364	0.440496285399983	0.23529081350288	0.277778015634565	21.9878887183914	0.154119655430091	0.161605331748219	0.169107598406957	20.4505967525568	6.25861102541408	0.723196579628108	0.221323912527704	0.145815510528605	0.161605331748219	0.145815510528605	0.44264332938217	0.443128323827063	0.282342041574457	28.535561058695	28.2780606665386	153.751683189358	0.171519675000349	0.153711305951174	0.394301646411348	0.282858094561768	0.304985028770759	0.317855038179143	0.389371231594563
32	Cefoperazone	0.152833239942985	0.19078104839374	0.183855947724602	0.548342500805524	0.479164972082181	0.461546591938462	2.55432862332462	0.152833239942985	0.140266559431459	0.155774809815021	0.463325303147775	0.246961301412809	0.416206832676311	8.58271962295331	0.68075775845213	0.249840807135564	0.140266559431459	0.140266559431459	0.158727210943729	0.475333770563021	0.34627627487656	0.371502497337401	0.155774809815021	0.140266559431459	0.170863634131134	0.449753423592248	0.474683203216537	2.40667670142985	0.149883625882059	0.152833239942985	0.143798806361247	0.49368692395804	0.381791542521416	0.37601585643298	25.3288450105407	0.140266559431459	0.152833239942985	0.158727210943729	23.063593718277	8.44481876388501	0.671690312569537	0.24594185209792	0.146894437815906	0.140266559431459	0.146894437815906	0.461591996813816	0.336221098428893	0.491326217781933	37.6009252854163	34.336647837078	333.150164754587	0.175015660598376	0.149470813435624	0.496351354942056	0.375497812412298	0.397704180925661	0.417164774304145	0.429713104341547
33	Ceftazidime	0.145815510528605	0.176810292561781	0.176810292561781	0.546536109884474	0.299332030499395	0.386595044809385	0.93979727503643	0.161605331748219	0.161605331748219	0.180770638736954	0.353540207264555	0.32533386488796	0.138593170509672	4.58007892498982	0.790415086200929	0.168579962878058	0.161605331748219	0.16533980134339	0.161605331748219	0.453030048705967	0.252782265436458	0.214296172336713	0.145815510528605	0.154119655430091	0.145815510528605	0.309253963178343	0.362312555258378	1.19849429017041	0.145815510528605	0.154119655430091	0.154119655430091	0.467124603625603	0.255378935738787	0.25449376748457	23.7397627645667	0.154119655430091	0.154119655430091	0.154119655430091	21.6227632110005	6.08878990766658	0.74791411151358	0.210606380393997	0.15024079880534	0.161605331748219	0.154119655430091	0.46146589335176	0.404206095747815	0.228069514237763	30.045250826412	28.9107571018305	157.741636204182	0.165808301081605	0.167756653595555	0.410821061731085	0.272489080887395	0.306702828826379	0.325665768949653	0.364580501112446
34	Imipenem	0.175428647161764	0.175428647161764	0.188704122661139	0.544226964443617	0.44098348157853	0.344190520529808	1.48032049406135	0.175428647161764	0.175428647161764	0.182043663840566	0.296037808214957	0.60694701796251	0.251325700590302	2.3521217859815	0.698023338749521	0.183923251562811	0.175428647161764	0.161044771756444	0.161044771756444	0.385440868596551	0.396290237583859	0.294992309334941	0.161044771756444	0.161044771756444	0.188704122661139	0.460722006413366	0.436537530846299	1.46848600679942	0.161044771756444	0.161044771756444	0.175428647161764	0.426480837572436	0.37610880703488	0.267446824256755	10.8247206783201	0.161044771756444	0.188704122661139	0.161044771756444	8.93036718761745	3.92249039289394	0.607955010059402	0.267032433960418	0.161044771756444	0.182043663840566	0.161044771756444	0.39114457508497	0.974938411394069	0.350200369119126	14.6972375571512	14.6891908773725	48.4826660551897	0.179746650254806	0.177606503863734	0.443133655517318	0.384770175589256	0.358907805171784	0.35667882295469	0.572094451866055
35	Cefoperazone	0.146894437815906	0.152833239942985	0.236127117901288	0.503544341276504	0.310961187151724	0.453196594135557	1.12938349738204	0.152833239942985	0.149883625882059	0.158727210943729	0.379049792154705	0.33047098735703	0.351197859696411	6.13380834888684	0.818098492216415	0.153975987881467	0.152833239942985	0.158727210943729	0.177230189924128	0.41071455361409	0.30172959195575	0.352509702502762	0.146894437815906	0.140266559431459	0.174017093759787	0.331363475729397	0.439370667774701	1.18593124153179	0.146894437815906	0.140266559431459	0.158727210943729	0.44090369444657	0.269277094599433	0.399930778865923	36.8314075672894	0.140266559431459	0.146894437815906	0.180508129263038	30.3096487722935	7.89032579945446	0.770151731551059	0.200488897862343	0.140266559431459	0.146894437815906	0.158727210943729	0.35592636144727	0.502123330447491	0.376284337983798	43.6993685414326	39.3554250813031	281.881073489601	0.174363808282786	0.153771009415022	0.422567374187928	0.353572879736048	0.354984616024201	0.370037189303975	0.411444676626186
36	Ceftazidime	0.145815510528605	0.184817816247775	0.184817816247775	0.53588974476172	0.367022394803054	0.38456947598501	0.921191154433386	0.154119655430091	0.169107598406957	0.145815510528605	0.359733991028563	0.485046761174993	0.136183180282712	4.31659087718445	0.798064602358511	0.160726626859126	0.145815510528605	0.145815510528605	0.161605331748219	0.45150420385983	0.350742066964439	0.210563470894849	0.154119655430091	0.145815510528605	0.154119655430091	0.381757695881681	0.361611315739088	1.16432395323403	0.145815510528605	0.169107598406957	0.161605331748219	0.470128617856379	0.365326177509514	0.239627520334693	23.4406427933563	0.154119655430091	0.145815510528605	0.176810292561781	21.5060682655538	5.40091065390847	0.763479314337143	0.191735816697224	0.161605331748219	0.154119655430091	0.161605331748219	0.459125338230336	0.505107560690587	0.248777255050053	29.2784520960077	28.1685015712908	142.997886594628	0.170777426157579	0.156054019031988	0.429160538516595	0.326987977495423	0.337603247239706	0.358360771900195	0.404336717990326
37	Ceftriaxone	0.175956633401682	0.167299752740038	0.184911354482311	0.58458359930751	0.513995173698852	0.324068850579375	2.77719076799277	0.154292604561237	0.149243936527412	0.15871993279114	0.415464997441527	0.304977635593062	0.290668712920334	3.91468226388946	0.663139799839419	0.197803359932397	0.15871993279114	0.15871993279114	0.175956633401682	0.454115026781622	0.387108061995386	0.259660240110212	0.149243936527412	0.15871993279114	0.15871993279114	0.498989444227633	0.344868158931012	2.71493966972857	0.149243936527412	0.15871993279114	0.15871993279114	0.508012955587753	0.393032851386399	0.238858895503315	15.126774307955	0.15871993279114	0.167299752740038	0.149243936527412	12.3795623734602	4.19697433602252	0.61253131509747	0.207663092758879	0.149243936527412	0.149243936527412	0.149243936527412	0.419332911981586	0.449762480795977	0.526983913525904	22.6954611678365	20.210497109834	126.191475535326	0.175909046397224	0.154036777911131	0.474215874528579	0.337037115318308	0.366961109629073	0.379968234159156	0.465359768767822
38	Ceftazidime	0.161605331748219	0.161605331748219	0.216354608815431	0.536510110503488	0.318871170526979	0.433134110084365	1.38392077132143	0.154119655430091	0.145815510528605	0.154119655430091	0.33649696534063	0.510562437333109	0.176588813496141	2.53568751448571	0.858690824515094	0.0893672500302532	0.154119655430091	0.161605331748219	0.157879020895831	0.437675838520765	0.315277940312576	0.263464902588796	0.154119655430091	0.145815510528605	0.154119655430091	0.341663717892419	0.468969333467651	1.47278182010985	0.154119655430091	0.169107598406957	0.154119655430091	0.453338293892337	0.292571172774188	0.283929120021106	27.0938201276347	0.154119655430091	0.172926481959364	0.161605331748219	24.5990862598748	3.50468380713478	0.815979332384195	0.116254299974884	0.145815510528605	0.154119655430091	0.145815510528605	0.446280807982722	0.804795313987524	0.32265523187966	31.6619904050535	30.1467025984582	130.821976460142	0.178111723890544	0.151300348082244	0.42950513037161	0.341216072056627	0.338806227140712	0.343279528895877	0.524577117949969
39	Cefsulodin	0.147463051990239	0.176458944185772	0.229257906935823	0.521748077644275	0.403662781157361	0.466551466490797	1.22323733772305	0.147463051990239	0.156316903017325	0.147463051990239	0.471065892278364	0.363752330840804	0.156922922379794	2.99557408964598	0.828483305524594	0.115663857692832	0.156316903017325	0.156316903017325	0.172355309712695	0.473033601137728	0.346342404080175	0.247292929088373	0.147463051990239	0.156316903017325	0.156316903017325	0.424646397551929	0.422643002873274	1.54460340020273	0.147463051990239	0.164314525870714	0.180639973963563	0.46864034016893	0.321847501770913	0.291174850522911	22.7757554065748	0.156316903017325	0.147463051990239	0.180639973963563	24.0000363513314	4.17535644230009	0.808223614374276	0.140609023490478	0.156316903017325	0.147463051990239	0.147463051990239	0.595146300450923	0.599984210828901	0.228019352159075	27.7242204773488	29.6947972374108	124.716502352353	0.181363716121627	0.150357164188803	0.463987441764145	0.330580381832987	0.355556311435425	0.360554230820918	0.474383287812966
